date,策略净值,等权基准净值
2023-11-28,20749803.00990012,14244031.085659351
2023-11-29,20828090.336400118,14299826.549487025
2023-11-30,20789773.47021932,14299748.210967612
2023-12-01,20823345.71021932,14309450.596027838
2023-12-04,20879004.95021932,14283359.367907044
2023-12-05,20710260.27021932,14171096.36974419
2023-12-06,20583039.15021932,14089667.06516417
2023-12-07,20582155.67021932,14084795.764171338
2023-12-08,20570670.430219322,14144956.291760026
2023-12-11,20507059.87021932,14139532.4553705
2023-12-12,20428430.15021932,14085320.368880136
2023-12-13,20434614.51021932,14062027.64951768
2023-12-14,20527379.91021932,14124117.005264558
2023-12-15,20614844.43021932,14160108.878559113
2023-12-18,20578621.75021932,14138172.119798785
2023-12-19,20575971.31021932,14188406.419663526
2023-12-20,20608660.070219323,14212538.3797853
2023-12-21,20639581.87021932,14218859.972349098
2023-12-22,20671387.15021932,14282487.271518636
2023-12-25,20683755.87021932,14271726.125883399
2023-12-26,20671387.15021932,14307007.472523663
2023-12-27,20680221.950219322,14345576.810759034
2023-12-28,20684639.35021932,14347482.157036658
2023-12-29,20592757.430219322,14253103.988065783
2023-12-31,20556249.30538932,14253289.572806668
2024-01-02,20498384.65538932,14159790.04574325
2024-01-03,20443869.54538932,14131004.574739745
2024-01-04,20415473.845389318,14105686.879400086
2024-01-05,20322617.42538932,14064272.155508332
2024-01-08,20233079.155389316,13952398.22458489
2024-01-09,20160731.935389318,13916565.04985213
2024-01-10,20079960.78538932,13896807.920483414
2024-01-11,20040803.525389317,13864493.776099361
2024-01-12,20155830.935389318,13887296.890742954
2024-01-15,20137824.23538932,13873162.117363717
2024-01-16,20088591.315389317,13851574.368898163
2024-01-17,20019754.12538932,13809751.407933272
2024-01-18,20043456.51538932,13759036.551433597
2024-01-19,20077432.81538932,13811663.352035994
2024-01-22,20155120.28538932,13838800.564834123
2024-01-23,20229993.865389317,13861710.281483568
2024-01-24,20287726.34538932,13910377.866751866
2024-01-25,20417540.76538932,13966216.172717271
2024-01-26,20437596.23538932,13964928.849567456
2024-01-29,20499360.96538932,13938674.45070395
2024-01-30,20484261.40538932,13936567.664899856
2024-01-31,20424405.345310323,13949418.604825031
2024-02-01,20296237.625310324,13966490.86457408
2024-02-02,19987009.28531032,13859329.152576614
2024-02-05,19919233.08531032,13794814.188108217
2024-02-06,19929525.72531032,13789040.835012948
2024-02-07,20050839.92531032,13830163.365273982
2024-02-08,20177782.18531032,13845451.477077026
2024-02-19,20349307.725310322,13933015.308250597
2024-02-20,20161150.30531032,13901513.909944914
2024-02-21,20158772.12531032,13873401.909647558
2024-02-22,20256067.665310323,13865921.871342357
2024-02-23,20255528.26531032,13875772.808862662
2024-02-26,20185279.72531032,13863757.981446784
2024-02-27,20293485.725310322,13904523.092938548
2024-02-28,20364719.365310322,13943758.718976285
2024-02-29,20274255.494683802,13927965.019843105
2024-03-01,20441986.1634838,14032682.876967175
2024-03-04,20574552.8418838,14150872.650919972
2024-03-05,20794149.1466838,14222428.164888801
2024-03-06,20925117.663483802,14263011.829411943
2024-03-07,20998778.9362838,14315374.9679782
2024-03-08,21018722.610683803,14396608.49109876
2024-03-11,21008157.9882838,14422227.849153975
2024-03-12,21026005.6146838,14420336.310053946
2024-03-13,21024007.877083797,14432485.839607706
2024-03-14,21286975.251083802,14532577.689822506
2024-03-15,21420229.2074838,14632095.105865711
2024-03-18,21487656.184683803,14653850.08997415
2024-03-19,21546566.610283803,14674715.247301627
2024-03-20,21445530.8386838,14680488.817880295
2024-03-21,21693045.409083802,14783396.964202316
2024-03-22,21556364.2186838,14697869.914452078
2024-03-25,21642430.1662838,14638177.002666418
2024-03-26,21668792.6178838,14626796.891790185
2024-03-27,21644064.0266838,14629706.957767928
2024-03-28,21775073.5182838,14661687.183801249
2024-03-29,21994603.1486838,14740433.993380865
2024-03-31,21994591.87157687,14740434.46684082
2024-04-01,22156745.35567687,14850718.445636317
2024-04-02,22258075.61997687,14929710.510192487
2024-04-03,22561992.655276872,14997524.842435516
2024-04-08,23207041.58127687,15250086.035742939
2024-04-09,23356467.223276872,15323775.57212566
2024-04-10,23426896.41337687,15345344.459972134
2024-04-11,23393550.19187687,15343534.689468853
2024-04-12,23741936.12917687,15400904.031085048
2024-04-15,23766232.759276874,15511323.657662863
2024-04-16,23750937.983876873,15540650.288238948
2024-04-17,23625569.825176872,15448208.797337849
2024-04-18,23533226.257176872,15446669.663853144
2024-04-19,23595098.258776873,15531762.602640182
2024-04-22,23313186.428276874,15469711.848072788
2024-04-23,22821650.53537687,15311426.921328243
2024-04-24,22945633.249976873,15332850.526443264
2024-04-25,22926228.070876874,15348972.014655178
2024-04-26,23136170.32047687,15435483.385794573
2024-04-29,23000755.946076874,15416796.236441793
2024-04-30,22823380.31080793,15375595.345503634
2024-05-06,22946670.66080793,15397435.774665412
2024-05-07,23266896.24080793,15507433.247748436
2024-05-08,23247663.45080793,15497064.555381842
2024-05-09,23235542.990807932,15518500.884979032
2024-05-10,23357376.490807932,15592369.40832704
2024-05-13,23411129.84080793,15561724.070258204
2024-05-14,23559729.90080793,15632016.023429967
2024-05-15,23574527.200807933,15661584.984449176
2024-05-16,23820190.77080793,15753919.511148151
2024-05-17,23995984.730807927,15884254.749864893
2024-05-20,24568949.82080793,16118440.861487594
2024-05-21,25041660.00080793,16192613.347721277
2024-05-22,25093982.85080793,16130332.27602298
2024-05-23,24588525.35080793,15898680.330129044
2024-05-24,24493517.340807926,15885123.950867746
2024-05-27,24538265.310807932,15900766.378364643
2024-05-28,24887398.090807933,16031407.356862463
2024-05-29,24827808.650807932,15969871.579418499
2024-05-30,24694739.520807933,15932046.002358848
2024-05-31,24425792.16165093,15834266.407253115
2024-06-03,24069410.60165093,15690173.960057352
2024-06-04,23931096.261650927,15608695.729487067
2024-06-05,23621028.651650928,15572253.015041558
2024-06-06,23777074.61165093,15691679.773039795
2024-06-07,24077706.70165093,15714602.316315824
2024-06-11,23525651.941650927,15563859.523566008
2024-06-12,23486316.691650927,15559685.589316726
2024-06-13,23554683.711650927,15546073.7473705
2024-06-14,23360809.54165093,15518295.628560985
2024-06-17,23262250.081650928,15449218.511068739
2024-06-18,23283235.621650927,15449246.313205466
2024-06-19,23322962.571650926,15479014.057654358
2024-06-20,23579635.531650927,15583567.810621187
2024-06-21,23739009.211650927,15577266.59151597
2024-06-24,23402493.67165093,15478704.65996713
2024-06-25,23398344.47165093,15469775.232896302
2024-06-26,23187667.121650927,15389978.923793359
2024-06-27,23154979.731650926,15417830.02086821
2024-06-28,23325864.491650928,15498321.64265399
2024-06-30,23292825.483769927,15497973.023543637
2024-07-01,23363444.713769928,15526111.208767533
2024-07-02,23435231.20376993,15572953.424350332
2024-07-03,23420056.823769927,15682463.023952005
2024-07-04,23456825.51376993,15715849.812066339
2024-07-05,23470832.63376993,15711284.210206173
2024-07-08,23371615.533769928,15683127.033019561
2024-07-09,23319088.83376993,15578378.200792745
2024-07-10,23292825.483769927,15541586.553079043
2024-07-11,23357024.783769928,15603222.299115013
2024-07-12,23348270.33376993,15570401.705756992
2024-07-15,23327259.65376993,15483748.639312617
2024-07-16,23251387.753769927,15487047.417509038
2024-07-17,23233295.22376993,15520631.567201002
2024-07-18,23326676.02376993,15446919.093900342
2024-07-19,23261309.463769928,15274439.347999249
2024-07-22,23113067.443769928,15212263.604160132
2024-07-23,23014433.973769926,15161572.892855544
2024-07-24,23009181.303769927,15167846.36396413
2024-07-25,23017935.753769927,14978868.963036753
2024-07-26,23001594.113769926,14998416.690489106
2024-07-29,22939729.33376993,14934401.95128281
2024-07-30,22876697.29376993,14871183.171247542
2024-07-31,23015290.118008707,14993777.24577775
2024-08-01,23067751.94120871,15093912.714550061
2024-08-02,23078794.593808707,15010850.233387902
2024-08-05,22837431.43280871,14828339.09658929
2024-08-06,22692161.462008707,14643576.139591206
2024-08-07,22692167.78940871,14623054.528227363
2024-08-08,22815904.536808707,14640097.312726233
2024-08-09,22913710.793208707,14705127.881945502
2024-08-12,23075049.47680871,14775207.988585833
2024-08-13,23128335.742208708,14788895.421301141
2024-08-14,23048379.97200871,14642881.968070418
2024-08-15,23057690.185208708,14649466.645090075
2024-08-16,23214481.14100871,14769249.30648339
2024-08-19,23297315.096208706,14748004.657213219
2024-08-20,23320767.23200871,14767032.489674523
2024-08-21,23339995.40160871,14812811.727273649
2024-08-22,23213983.95220871,14782425.695266686
2024-08-23,23297306.70160871,14770553.473634515
2024-08-26,23341976.69380871,14860283.8564014
2024-08-27,23353409.41480871,14945025.722776366
2024-08-28,23287862.11700871,14939431.70372406
2024-08-29,23355394.324608706,14902965.640118789
2024-08-30,23243613.310350988,14877147.780003754
2024-09-02,23003241.32035099,14739015.437846199
2024-09-03,22790766.86035099,14667674.210623605
2024-09-04,22547479.900350988,14520606.919587187
2024-09-05,22560569.22035099,14534204.887261556
2024-09-06,22590670.87035099,14526404.269482514
2024-09-09,22390899.760350987,14450405.547496574
2024-09-10,22449200.25035099,14413860.558809275
2024-09-11,22453530.62035099,14349642.785104292
2024-09-12,22752932.86035099,14497825.118554793
2024-09-13,23101876.10035099,14643729.16816384
2024-09-18,23148028.97035099,14691146.642464928
2024-09-19,23236991.03035099,14737948.89953958
2024-09-20,23483836.210350987,14795874.384884322
2024-09-23,23441937.89035099,14758994.876844216
2024-09-24,23594514.11035099,14881438.446610276
2024-09-25,23919663.080350988,15004467.926691076
2024-09-26,24035551.140350986,14976310.948624078
2024-09-27,24085179.38035099,14996880.729190536
2024-09-30,24035704.678407688,15104154.954190444
2024-10-08,23999368.068507686,15240235.523444016
2024-10-09,23623680.628007688,15057315.056733316
2024-10-10,23679947.54840769,15026733.502100108
2024-10-11,23989705.053307686,15129229.332050717
2024-10-14,24120987.06250769,15135698.423319686
2024-10-15,24155444.940707687,15059409.386284128
2024-10-16,24424068.33780769,15123375.612009449
2024-10-17,24603332.68400769,15130419.912160523
2024-10-18,24728133.666007686,15109064.251299767
2024-10-21,25049357.98390769,15195381.007197443
2024-10-22,25299901.06210769,15287460.7084512
2024-10-23,25334943.913307685,15321977.395910451
2024-10-24,25073515.212907687,15257282.444247026
2024-10-25,25043793.925307687,15251122.08087729
2024-10-28,25112614.550507687,15211948.489512071
2024-10-29,25329319.34780769,15243301.652112436
2024-10-30,25548605.605807684,15323375.555046849
2024-10-31,25235702.022665568,15275073.714994999
2024-11-01,24924101.29306557,15207547.733106304
2024-11-04,24863384.581365567,15210490.524048487
2024-11-05,24857379.147365566,15241642.661935635
2024-11-06,24647243.29786557,15189249.791616336
2024-11-07,24312108.817765567,15166969.586895421
2024-11-08,24403830.89146557,15237023.442967944
2024-11-11,24280921.634465568,15144987.13963476
2024-11-12,23924997.80196557,15042275.01652594
2024-11-13,23867853.61686557,15010592.582011865
2024-11-14,23647670.421665568,14897780.091729179
2024-11-15,23583833.20356557,14803717.622191146
2024-11-18,23864043.33656557,14850277.601452243
2024-11-19,24162816.46656557,14979825.387274263
2024-11-20,24239106.633065566,15025588.24351711
2024-11-21,24412542.40126557,15095399.483975219
2024-11-22,24596319.04966557,15134939.418529682
2024-11-25,24269755.50556557,15006106.645089176
2024-11-26,23977058.37856557,14930360.244471759
2024-11-27,24116200.860465568,14962650.560509782
2024-11-28,24021976.971165568,14923544.091402203
2024-11-29,24138412.78295064,14964417.592360038
2024-12-02,24138412.78295064,14932819.850521814
2024-12-03,24138412.78295064,14961014.155726902
2024-12-04,24138412.78295064,14961691.89656529
2024-12-05,24138412.78295064,14845774.84366923
2024-12-06,24138412.78295064,14794126.706224253
2024-12-09,24138412.78295064,14836793.926190233
2024-12-10,24138412.78295064,14975327.022667043
2024-12-11,24138412.78295064,15011350.766269587
2024-12-12,24138412.78295064,15011720.058203474
2024-12-13,24138412.78295064,14933544.71136325
2024-12-16,24138412.78295064,14884944.468084097
2024-12-17,24138412.78295064,14865999.489380542
2024-12-18,24138412.78295064,14755821.948793193
2024-12-19,24138412.78295064,14679890.812194653
2024-12-20,24138412.78295064,14672881.080163166
2024-12-23,24138412.78295064,14747413.78075689
2024-12-24,24138412.78295064,14764948.48499797
2024-12-25,24138412.78295064,14799064.959090002
2024-12-26,24138412.78295064,14822086.901825301
2024-12-27,24138412.78295064,14837130.921463147
2024-12-30,24138412.78295064,14814078.897706825
2024-12-31,24121606.020373635,14851979.336885173
2025-01-02,24300420.950373635,14987435.453266252
2025-01-03,24312167.520373635,14968813.642129699
2025-01-06,24366909.910373636,14954518.822433095
2025-01-07,24291543.240373634,14958526.492451586
2025-01-08,24246378.340373635,14970210.19012436
2025-01-09,24276990.480373636,14963028.299140569
2025-01-10,24508531.080373637,15087112.66586724
2025-01-13,24770013.510373637,15209281.080017649
2025-01-14,24824003.490373634,15227537.35317604
2025-01-15,24982094.410373636,15281971.575946847
2025-01-16,25037262.74037364,15372433.397140646
2025-01-17,25015205.96037364,15387444.243631387
2025-01-20,24861957.510373637,15347067.659622036
2025-01-21,24789002.230373636,15404959.871876903
2025-01-22,24683406.380373634,15425286.345361803
2025-01-23,24562669.560373634,15372777.84520087
2025-01-24,24484836.68037364,15359922.764392857
2025-01-27,24322458.614928637,15267414.907113023
2025-02-05,24741091.58492864,15586663.46773665
2025-02-06,24686122.554928638,15586585.252105625
2025-02-07,24666033.494928636,15633638.288148817
2025-02-10,24946301.15492864,15787474.000208506
2025-02-11,24926875.78492864,15783550.976459073
2025-02-12,24857856.65492864,15705850.851174815
2025-02-13,24698411.11492864,15685136.579322752
2025-02-14,24658808.86492864,15702012.557119014
2025-02-17,24658945.03492864,15654049.673271278
2025-02-18,24827071.71492864,15713861.396863375
2025-02-19,24959212.19492864,15782254.05204402
2025-02-20,25053718.69492864,15834490.100486256
2025-02-21,25096059.774928637,15844979.054175619
2025-02-24,25057469.61492864,15813008.168412415
2025-02-25,24702041.484928638,15690966.098909352
2025-02-26,24563803.044928636,15592159.849334557
2025-02-27,24587427.754928637,15577205.400443207
2025-02-28,24568199.140134457,15568670.042641245
2025-03-03,24659586.297934458,15636045.681935767
2025-03-04,24832157.057934456,15671757.275997967
2025-03-05,24851645.159534458,15575795.327643102
2025-03-06,24865565.49813446,15525563.630862236
2025-03-07,24951580.997534458,15594645.414956588
2025-03-10,24915109.791334458,15601907.07979642
2025-03-11,24883880.349334456,15513057.78839765
2025-03-12,25030634.028934456,15542128.206198085
2025-03-13,25270251.467934456,15630225.312762123
2025-03-14,25477627.492934454,15776591.629283454
2025-03-17,25548695.35653446,15845911.869856803
2025-03-18,25676768.239334457,15872438.05485713
2025-03-19,25795576.655934453,15914132.441057941
2025-03-20,25852358.823334455,15937564.712697333
2025-03-21,25727667.514934458,15870575.514321094
2025-03-24,25684819.75533446,15850425.089384072
2025-03-25,25731633.206134453,15882711.722960722
2025-03-26,25826925.53573446,15937223.447026797
2025-03-27,25905333.87593446,15948765.31494066
2025-03-28,26036478.971334457,15999841.235926047
2025-03-31,26211727.434812456,16065262.461034153
2025-04-01,26210754.84921246,16078984.685563376
2025-04-02,26170792.98821246,16079888.767377017
2025-04-03,26148301.69241246,16004569.039112128
2025-04-07,24843709.87521246,15396329.90609573
2025-04-08,24900039.396612458,15383364.723968877
2025-04-09,25260815.848412454,15383456.4010749
2025-04-10,25714851.10761246,15590814.831420463
2025-04-11,26154482.250812456,15744212.014442325
2025-04-14,26321716.732212454,15848897.69795724
2025-04-15,26398286.96981246,15858136.848730534
2025-04-16,26980453.40121246,15967840.039935615
2025-04-17,27020252.113412462,16006537.602621097
2025-04-18,26972246.67041246,16003372.695903338
2025-04-21,27429066.65821246,16180187.2658848
2025-04-22,27647746.027212456,16254714.524232276
2025-04-23,26970087.011012457,16049424.462289723
2025-04-24,27237006.951412454,16131315.090551175
2025-04-25,27044221.998212457,16078554.374181628
2025-04-28,26991320.617212452,16023681.906814832
2025-04-29,26934169.49621246,15968391.611723127
2025-04-30,26905843.449619487,15865644.981761219
2025-05-06,27370155.116919488,15970442.366170285
2025-05-07,27324296.17851949,15964905.26996889
2025-05-08,26946804.69381949,15833100.624971196
2025-05-09,26973035.18521949,15884883.09393185
2025-05-12,26432791.373719487,15745304.007343903
2025-05-13,26486843.01901949,15820158.84387787
2025-05-14,26260038.72211949,15797621.413846653
2025-05-15,25959838.33151949,15691220.593274659
2025-05-16,26049927.67191949,15693707.55829402
2025-05-19,26226975.474419486,15734754.993756186
2025-05-20,26376891.449419487,15748317.393439
2025-05-21,26797799.571019486,15926290.749230467
2025-05-22,26866285.121519487,15921719.830976788
2025-05-23,26955304.356019486,15967620.300622096
2025-05-26,26947737.16611949,15970802.720060762
2025-05-27,26733268.747819487,15882736.759725139
2025-05-28,26699908.445019487,15891302.092350282
2025-05-29,26654966.278619487,15864924.865538543
2025-05-30,26612557.91951161,15841758.763658773
2025-06-03,26859965.35951161,15992642.481318813
2025-06-04,26838502.199511606,16027983.830780325
2025-06-05,26903629.03951161,16038140.281589033
2025-06-06,27187020.379511606,16133937.331906881
2025-06-09,27315049.43951161,16150233.122084914
2025-06-10,27436403.99951161,16194698.372146627
2025-06-11,27544746.249511607,16241574.293326223
2025-06-12,27780118.639511608,16318872.641184175
2025-06-13,28608067.82951161,16525984.743758094
2025-06-16,28563724.379511606,16468452.305633435
2025-06-17,28797280.149511606,16496596.58079079
2025-06-18,29176234.559511606,16588423.556045298
2025-06-19,29451163.91951161,16592812.85245097
2025-06-20,29467176.979511607,16561220.039025031
2025-06-23,29283996.249511607,16529460.356205292
2025-06-24,27919972.249511607,16229401.346165672
2025-06-25,27804321.359511606,16200392.707526475
2025-06-26,27611895.87951161,16180144.647548277
2025-06-27,27566680.31951161,16120540.200527897
2025-06-30,27575722.058165606,16145564.31647037
2025-07-01,27586657.14816561,16203695.310010996
2025-07-02,27756404.13816561,16238204.779740337
2025-07-03,27984013.658165608,16301310.582736198
2025-07-04,27963774.10816561,16273668.02518652
2025-07-07,27935948.13816561,16212025.10726236
2025-07-08,28041900.31816561,16203705.826916998
2025-07-09,28046156.848165613,16171185.723856343
2025-07-10,28025409.798165604,16207201.343620528
2025-07-11,28216882.948165607,16298367.636120403
2025-07-14,28365222.198165607,16341700.01650682
2025-07-15,28273731.60816561,16304778.814222854
2025-07-16,28163370.738165606,16282020.363263415
2025-07-17,28217194.81816561,16301512.504866943
2025-07-18,28402573.63816561,16394438.579534288
2025-07-21,28546457.89816561,16526446.679179909
2025-07-22,28680996.948165607,16617564.711621951
2025-07-23,28802476.28816561,16668979.187606743
2025-07-24,28944981.098165605,16571426.418344686
2025-07-25,29066251.658165608,16541966.438870424
2025-07-28,28812864.43816561,16431459.116746366
2025-07-29,28811992.458165605,16382487.485427964
2025-07-30,29134950.52816561,16430645.226107037
2025-07-31,28773706.873011604,16359377.26883257
2025-08-01,28496434.043011606,16322879.27280253
2025-08-04,28540334.503011607,16362081.52446248
2025-08-05,28621042.09301161,16384499.401266716
2025-08-06,28770872.81301161,16400284.943226572
2025-08-07,28799383.113011606,16425085.12232761
2025-08-08,28877595.683011606,16441597.28003547
2025-08-11,28793348.603011608,16360181.009439724
2025-08-12,28783657.363011606,16356391.509848012
2025-08-13,29052738.153011605,16431502.772396998
2025-08-14,29099102.323011607,16428656.146735473
2025-08-15,28877445.67301161,16366403.4396119
2025-08-18,28878566.003011607,16362639.861645129
2025-08-19,28937453.02301161,16352859.060469028
2025-08-20,28750035.723011605,16327482.844586
2025-08-21,28855187.153011605,16355478.33180894
2025-08-22,28828050.903011605,16373969.57665914
2025-08-25,29065468.033011608,16450385.755972944
2025-08-26,29019834.013011605,16453234.99600466
2025-08-27,28779477.20301161,16398899.443392536
2025-08-28,28668991.193011604,16389571.9423527
2025-08-29,28702449.61433561,16445122.97473685
2025-09-01,29002100.83433561,16560087.431767805
2025-09-02,29219878.82433561,16714584.09148788
2025-09-03,29186431.90433561,16750245.69538167
2025-09-04,29224032.63433561,16708054.199561067
2025-09-05,29132085.61433561,16716288.403681826
2025-09-08,29235351.864335608,16824652.608314976
2025-09-09,29278590.274335615,16878728.4481445
2025-09-10,29140988.76433561,16869824.437108085
2025-09-11,29244801.03433561,16863010.33278071
2025-09-12,29488565.544335607,16921900.95542076
2025-09-15,29495401.24433561,16943408.138936773
2025-09-16,29552575.50433561,17042025.189397436
2025-09-17,29359481.70433561,16945222.04050407
2025-09-18,29085817.934335608,16823212.617611624
2025-09-19,29125495.334335607,16833260.546006147
2025-09-22,29456379.364335604,16995215.565414537
2025-09-23,29327226.59433561,17001662.327036668
2025-09-24,29326324.714335606,17031644.08965881
2025-09-25,29592633.384335607,17124518.63122947
2025-09-26,29705355.33433561,17178045.11669857
2025-09-29,29910384.634335615,17249891.758474335
2025-09-30,30052635.790702105,17317151.146053053
2025-10-09,31024384.50070211,17638567.040119838
2025-10-10,30912399.915702105,17562414.969356775
2025-10-13,31466659.185702104,17723965.8078478
2025-10-14,32108786.95070211,17816475.63311553
2025-10-15,32456847.490702104,17909777.843890637
2025-10-16,33079469.320702102,18084972.486572787
2025-10-17,33514510.490702104,18155898.211231127
2025-10-20,33131638.340702105,18074697.9065869
2025-10-21,32827116.510702107,17978728.96760827
2025-10-22,31798919.445702102,17701238.636878327
2025-10-23,31767905.745702107,17794244.75704748
2025-10-24,31756194.535702106,17838620.556335803
2025-10-27,31428813.280702103,17750846.0442668
2025-10-28,30661162.335702103,17521553.954302695
2025-10-29,30916169.015702106,17624315.00959285
2025-10-30,31074983.07070211,17665485.214284975
2025-10-31,31310042.212629654,17728322.373619556
2025-11-03,31291836.321129654,17758101.24210586
2025-11-04,31166907.822129656,17651102.178589705
2025-11-05,30877933.399629656,17607795.313850194
2025-11-06,31149870.160629656,17692412.764554087
2025-11-07,31208690.235129658,17718101.41052282
2025-11-10,31545756.904629655,17894289.155555934
2025-11-11,32002725.409629654,18052661.286241647
2025-11-12,32092287.966129653,18077728.236256752
2025-11-13,32711691.465129655,18211546.482790783
2025-11-14,32608504.639629655,18151266.633982226
2025-11-17,31906899.237129655,17886473.890497245
2025-11-18,31560170.631129656,17802714.182872374
2025-11-19,31857937.518129654,17874708.89859978
2025-11-20,31982497.516629655,17854313.668936025
2025-11-21,31684974.622629654,17749513.87376611
2025-11-24,31591728.52962965,17790420.13202439
2025-11-25,32004721.012629654,17907099.085964557
2025-11-26,32117374.032129657,17976285.570766922
2025-11-27,32382060.075129654,18066644.01139381
2025-11-28,32610149.95996828,18195684.740703102
2025-12-01,33287193.091368273,18408641.33726489
2025-12-02,33502950.600868277,18447752.032099713
2025-12-03,33560466.74936828,18442642.16238909
2025-12-04,33554758.53546828,18476154.325742316
2025-12-05,33468437.431168277,18481804.89195898
2025-12-08,33638317.78656828,18469967.748359784
2025-12-09,33558576.81166828,18377395.338338878
2025-12-10,33993737.10546828,18426699.408103693
2025-12-11,34373577.890368275,18528903.81124881
2025-12-12,34879053.35936827,18692525.589561403
2025-12-15,35012749.349468276,18700467.42550962
2025-12-16,34898708.42976828,18602252.60334076
2025-12-17,35295080.04626828,18740286.636233218
2025-12-18,35660917.79286828,18837274.584328774
2025-12-19,35530678.22256828,18824880.870440364
2025-12-22,36353586.43856828,19133039.848095525
2025-12-23,37031560.17876828,19337621.796169642
2025-12-24,37588724.322968274,19506695.01577308
2025-12-25,37673117.64156828,19515310.954081062
2025-12-26,38558744.394268274,19821003.41177297
2025-12-29,38813331.57396827,19869344.74617511
2025-12-30,37670544.561068274,19530567.409943916
2025-12-31,37642691.70078912,19539110.93263902
2026-01-05,38234079.69038912,19762401.942638822
2026-01-06,39189589.92618912,20068195.646181535
2026-01-07,39854060.274589114,20221988.393518183
2026-01-08,39060543.25418911,20059718.216210704
2026-01-09,38571575.07678911,19977275.634862408
2026-01-12,40230114.51038911,20488598.131577358
2026-01-13,41201314.75238911,20753802.933137458
2026-01-14,42372503.25818912,21076492.266027667
2026-01-15,42769365.105589114,21111928.32244963
2026-01-16,42388709.67198911,20968040.954099253
2026-01-19,42092503.501789115,20902015.024934474
2026-01-20,42916168.760189116,21231900.106319465
2026-01-21,43194383.93178911,21410872.771627523
2026-01-22,43178149.27298912,21487026.02256137
2026-01-23,44372532.35278911,21923643.066635326
2026-01-26,46657553.45738911,22619375.395120643
2026-01-27,47953000.43558911,23025355.173595563
2026-01-28,48577761.65358911,23379923.30650613
2026-01-29,50405822.46338911,23971202.74256862
2026-01-30,49253934.29538399,23269673.084226403
2026-02-02,41575417.15298399,20608003.384049796
2026-02-03,43714309.352184,21132377.921923585
2026-02-04,45232226.654584,21696686.581551433
2026-02-05,43862064.08778399,21232236.22701498
2026-02-06,42446933.32018399,20697074.29856493
2026-02-09,43604924.378584,21084865.304230504
2026-02-10,43831349.59618399,21184692.460955415
2026-02-11,44131959.892184,21330026.85622599
2026-02-12,43974405.552183986,21338587.007259753
2026-02-13,43497200.67378399,21094165.70975966
2026-02-24,45679515.220984,21893312.117913686
2026-02-25,45920306.70538399,22011794.611380473
2026-02-26,46189203.96058399,22106487.5514285
2026-02-27,46036359.58486779,22047305.943334393
2026-03-02,47208068.73486779,22788252.635759026
2026-03-03,47212461.134867795,22483611.411257118
2026-03-04,47318363.83486779,22109919.207732808
2026-03-05,47652751.05486779,22205902.585383136
2026-03-06,49295064.4448678,22332804.19581799
2026-03-09,51020438.1748678,22717850.41445734
2026-03-10,49936526.884867795,22780037.7107494
2026-03-11,50390112.93486779,22960622.453189477
2026-03-12,51912375.704867795,23111484.495590817
2026-03-13,52422734.97486778,23047201.13692557
2026-03-16,52133836.43486779,22702151.524107214
2026-03-17,52043823.574867785,22625232.132294305
2026-03-18,52038164.73486779,22473593.539684497
2026-03-19,51690171.31486779,21921737.064022668
2026-03-20,51429629.77486779,21357662.473678373
2026-03-23,49936227.384867795,20611105.690963563
2026-03-24,49842790.65486779,20837506.192410845
2026-03-25,49648659.254867785,21070004.968311798
2026-03-26,50074095.84486779,21042137.922097508
2026-03-27,50989805.384867795,21158920.443948243
2026-03-30,51576933.67486779,21411911.009250037
2026-03-31,51602277.677168794,21564448.577421613
2026-04-01,50220898.39716879,21684966.645552598
2026-04-02,51048601.497168794,21561377.520684164
2026-04-03,51413846.81716879,21555442.58264179
2026-04-07,52196743.97716879,21665631.48652552
2026-04-08,49782796.19716879,21554794.099008758
2026-04-09,49761536.917168796,21543254.152274646
2026-04-10,49539720.05716879,21575647.600769013
2026-04-13,49921233.45716879,21608569.044170275
2026-04-14,49391253.79716879,21676726.88308743
2026-04-15,49433191.47716879,21893669.550471682
2026-04-16,49991553.65716879,22023133.584223926
2026-04-17,49056250.31716879,21884202.275625892
2026-04-20,49259870.03716879,21990398.076855637
2026-04-21,49740685.93716879,21870262.722092737
2026-04-22,50415520.79716879,21918994.306820165
2026-04-23,51030267.43716879,21911245.2196465
2026-04-24,51073352.897168785,21828957.19571851
2026-04-27,51463165.87716879,21868137.015526112
2026-04-28,52186128.8371688,21751432.671055496
2026-04-29,53338170.51716879,21734252.428507075
2026-04-30,53375496.146451786,21770139.86717204
2026-05-06,52498211.79645179,21931333.058253545
2026-05-07,52125128.25645179,21973277.93388924
2026-05-08,52326209.3264518,22038301.57745152
2026-05-11,53059354.036451794,22153576.254057854
2026-05-12,53909271.01645179,22488266.56146399
2026-05-13,53993660.69645179,22497924.16892603
2026-05-14,53889866.0964518,22528300.61434958
2026-05-15,53735851.676451795,22069640.183635663
2026-05-18,53596722.7664518,21758141.019699052
2026-05-19,54060465.5764518,21782059.27871408
2026-05-20,53365945.6564518,21571792.519382477
2026-05-21,53538246.14645179,21672836.629289504
2026-05-22,53097566.30645179,21561656.84320727
2026-05-25,53061403.2464518,21566327.31878366
2026-05-26,52517275.0564518,21449234.28026776
2026-05-27,52040847.816451795,21259492.08920304
2026-05-28,51925895.54645179,21084775.940904442
2026-05-29,51824303.98452178,21256509.227792267
2026-06-01,51794615.18452178,21280236.294440147
