date,159985.SZ_shares,518880.SH_shares,159980.SZ_shares,159981.SZ_shares,161226.SZ_shares,501018.SH_shares,165513.SZ_shares,159985.SZ_value,518880.SH_value,159980.SZ_value,159981.SZ_value,161226.SZ_value,501018.SH_value,165513.SZ_value,cash,total_value
2021-07-07,0.0,0.0,0.0,3736400.0,0.0,5661800.0,11264500.0,0.0,0.0,0.0,4854330.88,0.0,4654565.78,4652238.5,12.52,14161147.682360578
2021-07-08,0.0,0.0,0.0,3736400.0,0.0,5661800.0,11264500.0,0.0,0.0,0.0,4816219.6,0.0,4714580.86,4719825.5,12.52,14250638.48236058
2021-07-09,0.0,0.0,0.0,3736400.0,0.0,5661800.0,11264500.0,0.0,0.0,0.0,4848352.640000001,0.0,4811397.64,4798677.0,12.52,14458439.80236058
2021-07-12,0.0,0.0,0.0,3736400.0,0.0,5661800.0,11264500.0,0.0,0.0,0.0,4929806.159999999,0.0,4795544.6,4787412.5,12.52,14512775.782360576
2021-07-13,0.0,0.0,0.0,3736400.0,0.0,5661800.0,11264500.0,0.0,0.0,0.0,4997061.359999999,0.0,4864052.38,4854999.5,12.52,14716125.762360577
2021-07-14,0.0,0.0,0.0,3736400.0,0.0,5661800.0,11264500.0,0.0,0.0,0.0,5083372.2,0.0,4781956.28,4753619.0,12.52,14618960.002360579
2021-07-15,0.0,0.0,0.0,3736400.0,0.0,5661800.0,11264500.0,0.0,0.0,0.0,5028820.760000001,0.0,4699294.0,4686032.0,12.52,14414159.28236058
2021-07-16,0.0,0.0,0.0,3736400.0,0.0,5661800.0,11264500.0,0.0,0.0,0.0,5078888.52,0.0,4701558.72,4686032.0,12.52,14466491.762360577
2021-07-19,0.0,0.0,0.0,3736400.0,0.0,5661800.0,11264500.0,0.0,0.0,0.0,5154363.8,0.0,4415637.82,4415684.0,12.52,13985698.14236058
2021-07-20,0.0,0.0,0.0,3736400.0,0.0,5661800.0,11264500.0,0.0,0.0,0.0,5115878.88,0.0,4465461.66,4472006.5,12.52,14053359.562360577
2021-07-21,0.0,0.0,0.0,3736400.0,0.0,5661800.0,11264500.0,0.0,0.0,0.0,5139044.56,0.0,4625124.42,4618445.0,12.52,14382626.502360579
2021-07-22,0.0,0.0,0.0,3736400.0,0.0,5661800.0,11264500.0,0.0,0.0,0.0,5191727.8,0.0,4682308.6,4663503.0,12.52,14537551.922360577
2021-07-23,0.0,0.0,0.0,3736400.0,0.0,5661800.0,11264500.0,0.0,0.0,0.0,5211904.36,0.0,4718544.12,4697296.5,12.52,14627757.502360579
2021-07-26,0.0,0.0,0.0,3736400.0,0.0,5661800.0,11264500.0,0.0,0.0,0.0,5136802.72,0.0,4744022.22,4719825.5,12.52,14600662.962360578
2021-07-27,0.0,0.0,0.0,3736400.0,0.0,5661800.0,11264500.0,0.0,0.0,0.0,5147264.64,0.0,4731566.26,4708561.0,12.52,14587404.422360577
2021-07-28,0.0,0.0,0.0,3736400.0,0.0,5661800.0,11264500.0,0.0,0.0,0.0,5134187.24,0.0,4760441.44,4742354.5,12.52,14636995.702360578
2021-07-29,0.0,0.0,0.0,3736400.0,0.0,5661800.0,11264500.0,0.0,0.0,0.0,5182386.8,0.0,4840839.0,4809941.5,12.52,14833179.822360579
2021-07-30,0.0,3506300.0,3469700.0,3507100.0,0.0,0.0,0.0,0.0,4934387.9396,4944669.47,4944660.29,0.0,0.0,0.0,83.31,14823801.0062567
2021-08-02,0.0,3506300.0,3469700.0,3507100.0,0.0,0.0,0.0,0.0,4874142.693,4944322.5,4821210.37,0.0,0.0,0.0,83.31,14639758.8696567
2021-08-03,0.0,3506300.0,3469700.0,3507100.0,0.0,0.0,0.0,0.0,4882484.1807,4892970.9399999995,4740196.359999999,0.0,0.0,0.0,83.31,14515734.787356699
2021-08-04,0.0,3506300.0,3469700.0,3507100.0,0.0,0.0,0.0,0.0,4889503.7933,4843701.199999999,4752471.21,0.0,0.0,0.0,83.31,14485759.509956699
2021-08-05,0.0,3506300.0,3469700.0,3507100.0,0.0,0.0,0.0,0.0,4880366.3755,4828434.52,4746158.43,0.0,0.0,0.0,83.31,14455042.6321567
2021-08-06,0.0,3506300.0,3469700.0,3507100.0,0.0,0.0,0.0,0.0,4854149.770400001,4862437.58,4702319.68,0.0,0.0,0.0,83.31,14418990.3370567
2021-08-09,0.0,3506300.0,3469700.0,3507100.0,0.0,0.0,0.0,0.0,4733796.022899999,4841619.38,4696357.609999999,0.0,0.0,0.0,83.31,14271856.319556698
2021-08-10,0.0,3506300.0,3469700.0,3507100.0,0.0,0.0,0.0,0.0,4708508.5873,4808657.2299999995,4746509.14,0.0,0.0,0.0,83.31,14263758.2639567
2021-08-11,0.0,3506300.0,3469700.0,3507100.0,0.0,0.0,0.0,0.0,4693943.4171,4859314.850000001,4820158.24,0.0,0.0,0.0,83.31,14373499.8137567
2021-08-12,0.0,3506300.0,3469700.0,3507100.0,0.0,0.0,0.0,0.0,4751141.689,4910319.44,4783684.4,0.0,0.0,0.0,83.31,14445228.8356567
2021-08-13,0.0,3506300.0,3469700.0,3507100.0,0.0,0.0,0.0,0.0,4762659.8845,4888807.3,4730376.48,0.0,0.0,0.0,83.31,14381926.9711567
2021-08-16,0.0,3506300.0,3469700.0,3507100.0,0.0,0.0,0.0,0.0,4807147.8189,4909278.53,4747210.56,0.0,0.0,0.0,83.31,14463720.2155567
2021-08-17,0.0,3506300.0,3469700.0,3507100.0,0.0,0.0,0.0,0.0,4853224.1072,4910666.41,4704423.9399999995,0.0,0.0,0.0,83.31,14468397.7638567
2021-08-18,0.0,3506300.0,3469700.0,3507100.0,0.0,0.0,0.0,0.0,4846737.452199999,4866948.19,4729675.0600000005,0.0,0.0,0.0,83.31,14443444.0088567
2021-08-19,0.0,3506300.0,3469700.0,3507100.0,0.0,0.0,0.0,0.0,4829525.0255,4795125.399999999,4672158.62,0.0,0.0,0.0,83.31,14296892.352156699
2021-08-20,0.0,3506300.0,3469700.0,3507100.0,0.0,0.0,0.0,0.0,4849121.7362,4723996.55,4661637.319999999,0.0,0.0,0.0,83.31,14234838.912856698
2021-08-23,0.0,3506300.0,3469700.0,3507100.0,0.0,0.0,0.0,0.0,4839454.8671,4776735.99,4802622.74,0.0,0.0,0.0,83.31,14418896.9037567
2021-08-24,0.0,3506300.0,3469700.0,3507100.0,0.0,0.0,0.0,0.0,4875334.835,4822189.06,4884688.88,0.0,0.0,0.0,83.31,14582296.081656698
2021-08-25,0.0,3506300.0,3469700.0,3507100.0,0.0,0.0,0.0,0.0,4848722.018,4873887.59,4910992.13,0.0,0.0,0.0,83.31,14633685.044656698
2021-08-26,0.0,3506300.0,3469700.0,3507100.0,0.0,0.0,0.0,0.0,4834027.1147,4877704.26,4882935.33,0.0,0.0,0.0,83.31,14594750.011356698
2021-08-27,0.0,3506300.0,3469700.0,3507100.0,0.0,0.0,0.0,0.0,4874142.693,4854457.2700000005,4798063.510000001,0.0,0.0,0.0,83.31,14526746.7796567
2021-08-30,0.0,3506300.0,3469700.0,3507100.0,0.0,0.0,0.0,0.0,4888311.6513,4923504.3,4848565.75,0.0,0.0,0.0,83.31,14660465.007956699
2021-08-31,0.0,3506300.0,3422900.0,3507100.0,0.0,0.0,0.0,0.0,4888974.341999999,4897827.61,4839798.0,0.0,0.0,0.0,66982.54,14693582.4888207
2021-09-01,0.0,3506300.0,3422900.0,3507100.0,0.0,0.0,0.0,0.0,4886590.057999999,4867363.8,4852072.85,0.0,0.0,0.0,66982.54,14673009.2448207
2021-09-02,0.0,3506300.0,3422900.0,3507100.0,0.0,0.0,0.0,0.0,4885397.915999999,4839638.31,4917655.619999999,0.0,0.0,0.0,66982.54,14709674.3828207
2021-09-03,0.0,3506300.0,3422900.0,3507100.0,0.0,0.0,0.0,0.0,4881029.0662,4854356.779999999,4922565.56,0.0,0.0,0.0,66982.54,14724933.9430207
2021-09-06,0.0,3506300.0,3422900.0,3507100.0,0.0,0.0,0.0,0.0,4912806.6631000005,4885847.46,5023570.04,0.0,0.0,0.0,66982.54,14889206.6999207
2021-09-07,0.0,3506300.0,3422900.0,3507100.0,0.0,0.0,0.0,0.0,4900755.51,4875578.760000001,5152631.32,0.0,0.0,0.0,66982.54,14995948.1268207
2021-09-08,0.0,3506300.0,3422900.0,3507100.0,0.0,0.0,0.0,0.0,4853620.3191,4876605.63,5111948.96,0.0,0.0,0.0,66982.54,14909157.4459207
2021-09-09,0.0,3506300.0,3422900.0,3507100.0,0.0,0.0,0.0,0.0,4831776.070099999,4909123.18,5173323.21,0.0,0.0,0.0,66982.54,14981204.9969207
2021-09-10,0.0,3506300.0,3422900.0,3507100.0,0.0,0.0,0.0,0.0,4843560.7444,4980319.5,5096517.72,0.0,0.0,0.0,66982.54,14987380.501220701
2021-09-13,0.0,3506300.0,3422900.0,3507100.0,0.0,0.0,0.0,0.0,4828595.856,5067945.739999999,5155787.71,0.0,0.0,0.0,66982.54,15119311.842820698
2021-09-14,0.0,3506300.0,3422900.0,3507100.0,0.0,0.0,0.0,0.0,4829258.5467,4969366.22,5124925.23,0.0,0.0,0.0,66982.54,14990532.5335207
2021-09-15,0.0,3506300.0,3422900.0,3507100.0,0.0,0.0,0.0,0.0,4843427.505,4923499.359999999,5181389.54,0.0,0.0,0.0,66982.54,15015298.941820698
2021-09-16,0.0,3506300.0,3422900.0,3507100.0,0.0,0.0,0.0,0.0,4804500.562399999,4958755.23,5344820.4,0.0,0.0,0.0,66982.54,15175058.7292207
2021-09-17,0.0,3506300.0,3422900.0,3507100.0,0.0,0.0,0.0,0.0,4760938.2912,4925210.8100000005,5280289.76,0.0,0.0,0.0,66982.54,15033421.3980207
2021-09-22,0.0,3506300.0,3422900.0,3507100.0,0.0,0.0,0.0,0.0,4818799.2538,4909465.47,5418820.21,0.0,0.0,0.0,66982.54,15214067.470620701
2021-09-23,0.0,3506300.0,3422900.0,3507100.0,0.0,0.0,0.0,0.0,4771134.6116,4946775.08,5672383.54,0.0,0.0,0.0,66982.54,15457275.768420702
2021-09-24,0.0,3506300.0,3422900.0,3507100.0,0.0,0.0,0.0,0.0,4746772.8392,4971077.67,5668175.0200000005,0.0,0.0,0.0,66982.54,15453008.0660207
2021-09-27,0.0,3506300.0,3422900.0,3507100.0,0.0,0.0,0.0,0.0,4760012.6280000005,4988192.17,5829150.91,0.0,0.0,0.0,66982.54,15644338.244820701
2021-09-28,0.0,3506300.0,3422900.0,3507100.0,0.0,0.0,0.0,0.0,4719763.8103,4921787.91,5992581.7700000005,0.0,0.0,0.0,66982.54,15701116.0271207
2021-09-29,0.0,3506300.0,3422900.0,3507100.0,0.0,0.0,0.0,0.0,4706920.233399999,4910150.050000001,6097794.77,0.0,0.0,0.0,66982.54,15781847.5902207
2021-09-30,0.0,0.0,0.0,3014100.0,0.0,5885900.0,12099500.0,0.0,0.0,0.0,5236697.34,0.0,5236685.23,5214884.5,28.91,15688295.98218325
2021-10-08,0.0,0.0,0.0,3014100.0,0.0,5885900.0,12099500.0,0.0,0.0,0.0,5313858.3,0.0,5494487.65,5456874.5,28.91,16265249.362183249
2021-10-11,0.0,0.0,0.0,3014100.0,0.0,5885900.0,12099500.0,0.0,0.0,0.0,5534189.01,0.0,5544517.8,5505272.5,28.91,16584008.222183248
2021-10-12,0.0,0.0,0.0,3014100.0,0.0,5885900.0,12099500.0,0.0,0.0,0.0,5808472.11,0.0,5528037.28,5493173.0,28.91,16829711.302183248
2021-10-13,0.0,0.0,0.0,3014100.0,0.0,5885900.0,12099500.0,0.0,0.0,0.0,5875987.95,0.0,5542752.03,5517372.0,28.91,16936140.89218325
2021-10-14,0.0,0.0,0.0,3014100.0,0.0,5885900.0,12099500.0,0.0,0.0,0.0,5811486.21,0.0,5567472.81,5541571.0,28.91,16920558.93218325
2021-10-15,0.0,0.0,0.0,3014100.0,0.0,5885900.0,12099500.0,0.0,0.0,0.0,5942298.15,0.0,5613971.42,5577869.5,28.91,17134167.982183248
2021-10-18,0.0,0.0,0.0,3014100.0,0.0,5885900.0,12099500.0,0.0,0.0,0.0,6131885.040000001,0.0,5583364.74,5553670.5,28.91,17268949.19218325
2021-10-19,0.0,0.0,0.0,3014100.0,0.0,5885900.0,12099500.0,0.0,0.0,0.0,6422745.69,0.0,5622800.2700000005,5589969.0,28.91,17635543.87218325
2021-10-20,0.0,0.0,0.0,3014100.0,0.0,5885900.0,12099500.0,0.0,0.0,0.0,6133392.09,0.0,5651052.59,5614168.0,28.91,17398641.592183247
2021-10-21,0.0,0.0,0.0,3014100.0,0.0,5885900.0,12099500.0,0.0,0.0,0.0,5826255.3,0.0,5560409.7299999995,5541571.0,28.91,16928264.94218325
2021-10-22,0.0,0.0,0.0,3014100.0,0.0,5885900.0,12099500.0,0.0,0.0,0.0,5518515.6899999995,0.0,5633983.48,5602068.5,28.91,16754596.58218325
2021-10-25,0.0,0.0,0.0,3014100.0,0.0,5885900.0,12099500.0,0.0,0.0,0.0,5398253.1,0.0,5636337.84,5589969.0,28.91,16624588.852183249
2021-10-26,0.0,0.0,0.0,3014100.0,0.0,5885900.0,12099500.0,0.0,0.0,0.0,5277689.1,0.0,5671064.65,5626267.5,28.91,16575050.16218325
2021-10-27,0.0,0.0,0.0,3014100.0,0.0,5885900.0,12099500.0,0.0,0.0,0.0,5077552.86,0.0,5542163.44,5505272.5,28.91,16125017.71218325
2021-10-28,0.0,0.0,0.0,3014100.0,0.0,5885900.0,12099500.0,0.0,0.0,0.0,4730931.36,0.0,5563352.680000001,5541571.0,28.91,15835883.95218325
2021-10-29,0.0,0.0,0.0,0.0,6927600.0,5578000.0,11536500.0,0.0,0.0,0.0,0.0,5251120.8,5260611.8,5260644.0,19.87,15772396.472177248
2021-11-01,0.0,0.0,0.0,0.0,6927600.0,5578000.0,11536500.0,0.0,0.0,0.0,0.0,5202627.6,5324758.8,5318326.5,19.87,15845732.772177247
2021-11-02,0.0,0.0,0.0,0.0,6927600.0,5578000.0,11536500.0,0.0,0.0,0.0,0.0,5251120.8,5306351.4,5306790.0,19.87,15864282.072177248
2021-11-03,0.0,0.0,0.0,0.0,6927600.0,5578000.0,11536500.0,0.0,0.0,0.0,0.0,5161062.0,5133433.4,5133742.5,19.87,15428257.77217725
2021-11-04,0.0,0.0,0.0,0.0,6927600.0,5578000.0,11536500.0,0.0,0.0,0.0,0.0,5119496.4,5094387.4,5099133.0,19.87,15313036.67217725
2021-11-05,0.0,0.0,0.0,0.0,6927600.0,5578000.0,11536500.0,0.0,0.0,0.0,0.0,5223410.4,5210967.600000001,5226034.5,19.87,15660432.372177249
2021-11-08,0.0,0.0,0.0,0.0,6927600.0,5578000.0,11536500.0,0.0,0.0,0.0,0.0,5285758.8,5257822.8,5272180.5,19.87,15815781.972177248
2021-11-09,0.0,0.0,0.0,0.0,6927600.0,5578000.0,11536500.0,0.0,0.0,0.0,0.0,5334252.0,5313602.8,5329863.0,19.87,15977737.67217725
2021-11-10,0.0,0.0,0.0,0.0,6927600.0,5578000.0,11536500.0,0.0,0.0,0.0,0.0,5306541.600000001,5212083.2,5214498.0,19.87,15733142.67217725
2021-11-11,0.0,0.0,0.0,0.0,6927600.0,5578000.0,11536500.0,0.0,0.0,0.0,0.0,5438166.0,5199253.8,5214498.0,19.87,15851937.67217725
2021-11-12,0.0,0.0,0.0,0.0,6927600.0,5578000.0,11536500.0,0.0,0.0,0.0,0.0,5521297.2,5174710.6,5191425.0,19.87,15887452.67217725
2021-11-15,0.0,0.0,0.0,0.0,6927600.0,5578000.0,11536500.0,0.0,0.0,0.0,0.0,5500514.4,5151283.0,5168352.0,19.87,15820169.27217725
2021-11-16,0.0,0.0,0.0,0.0,6927600.0,5578000.0,11536500.0,0.0,0.0,0.0,0.0,5465876.4,5175268.399999999,5191425.0,19.87,15832589.67217725
2021-11-17,0.0,0.0,0.0,0.0,6927600.0,5578000.0,11536500.0,0.0,0.0,0.0,0.0,5472804.0,5083231.4,5099133.0,19.87,15655188.27217725
2021-11-18,0.0,0.0,0.0,0.0,6927600.0,5578000.0,11536500.0,0.0,0.0,0.0,0.0,5472804.0,5097734.2,5122206.0,19.87,15692764.072177248
2021-11-19,0.0,0.0,0.0,0.0,6927600.0,5578000.0,11536500.0,0.0,0.0,0.0,0.0,5417383.2,4955495.2,4983768.0,19.87,15356666.27217725
2021-11-22,0.0,0.0,0.0,0.0,6927600.0,5578000.0,11536500.0,0.0,0.0,0.0,0.0,5403528.0,5028009.2,5041450.5,19.87,15473007.572177248
2021-11-23,0.0,0.0,0.0,0.0,6927600.0,5578000.0,11536500.0,0.0,0.0,0.0,0.0,5327324.4,5166901.4,5168352.0,19.87,15662597.67217725
2021-11-24,0.0,0.0,0.0,0.0,6927600.0,5578000.0,11536500.0,0.0,0.0,0.0,0.0,5112568.8,5154629.8,5145279.0,19.87,15412497.472177248
2021-11-25,0.0,0.0,0.0,0.0,6927600.0,5578000.0,11536500.0,0.0,0.0,0.0,0.0,5119496.4,5148494.0,5145279.0,19.87,15413289.27217725
2021-11-26,0.0,0.0,0.0,0.0,6927600.0,5578000.0,11536500.0,0.0,0.0,0.0,0.0,5119496.4,4628624.399999999,4649209.5,19.87,14397350.17217725
2021-11-29,0.0,0.0,0.0,0.0,6927600.0,5578000.0,11536500.0,0.0,0.0,0.0,0.0,5077930.8,4680499.8,4683819.0,19.87,14442269.472177248
2021-11-30,3964900.0,3413400.0,3208900.0,0.0,0.0,0.0,0.0,4654792.6,4640083.7982,4654830.34,0.0,0.0,0.0,0.0,49.4,13949756.13566579
2021-12-01,3964900.0,3413400.0,3208900.0,0.0,0.0,0.0,0.0,4615540.09,4625003.397,4649054.32,0.0,0.0,0.0,0.0,49.4,13889647.204465788
2021-12-02,3964900.0,3413400.0,3208900.0,0.0,0.0,0.0,0.0,4618712.01,4602833.364,4625308.46,0.0,0.0,0.0,0.0,49.4,13846903.231465787
2021-12-03,3964900.0,3413400.0,3208900.0,0.0,0.0,0.0,0.0,4687304.779999999,4597805.425799999,4628838.25,0.0,0.0,0.0,0.0,49.4,13913997.853265788
2021-12-06,3964900.0,3413400.0,3208900.0,0.0,0.0,0.0,0.0,4701578.42,4633250.1714,4613114.64,0.0,0.0,0.0,0.0,49.4,13947992.62886579
2021-12-07,3964900.0,3413400.0,3208900.0,0.0,0.0,0.0,0.0,4646862.8,4626675.963,4602525.27,0.0,0.0,0.0,0.0,49.4,13876113.430465788
2021-12-08,3964900.0,3413400.0,3208900.0,0.0,0.0,0.0,0.0,4611971.68,4629771.9168,4640390.29,0.0,0.0,0.0,0.0,49.4,13882183.284265786
2021-12-09,3964900.0,3413400.0,3208900.0,0.0,0.0,0.0,0.0,4677392.53,4616367.495,4650016.99,0.0,0.0,0.0,0.0,49.4,13943826.412465788
2021-12-10,3964900.0,3413400.0,3208900.0,0.0,0.0,0.0,0.0,4732504.64,4606055.6136,4632047.15,0.0,0.0,0.0,0.0,49.4,13970656.801065788
2021-12-13,3964900.0,3413400.0,3208900.0,0.0,0.0,0.0,0.0,4767792.25,4626935.3814,4635576.94,0.0,0.0,0.0,0.0,49.4,14030353.96886579
2021-12-14,3964900.0,3413400.0,3208900.0,0.0,0.0,0.0,0.0,4709904.71,4628225.6466,4624987.57,0.0,0.0,0.0,0.0,49.4,13963167.32406579
2021-12-15,3964900.0,3413400.0,3208900.0,0.0,0.0,0.0,0.0,4746778.28,4581694.177800001,4589689.67,0.0,0.0,0.0,0.0,49.4,13918211.52526579
2021-12-16,3964900.0,3413400.0,3208900.0,0.0,0.0,0.0,0.0,4789599.2,4624487.973599999,4551182.87,0.0,0.0,0.0,0.0,49.4,13965319.441065788
2021-12-17,3964900.0,3413400.0,3208900.0,0.0,0.0,0.0,0.0,4815371.05,4682874.180600001,4657076.57,0.0,0.0,0.0,0.0,49.4,14155371.198065788
2021-12-20,3964900.0,3413400.0,3208900.0,0.0,0.0,0.0,0.0,4806648.27,4670374.3098,4648412.54,0.0,0.0,0.0,0.0,49.4,14125484.517265785
2021-12-21,3964900.0,3413400.0,3208900.0,0.0,0.0,0.0,0.0,4814578.069999999,4643821.4712000005,4633972.49,0.0,0.0,0.0,0.0,49.4,14092421.42866579
2021-12-22,3964900.0,3413400.0,3208900.0,0.0,0.0,0.0,0.0,4826869.26,4630027.921800001,4678576.2,0.0,0.0,0.0,0.0,49.4,14135522.779265787
2021-12-23,3964900.0,3413400.0,3208900.0,0.0,0.0,0.0,0.0,4893876.069999999,4680297.0636,4737940.85,0.0,0.0,0.0,0.0,49.4,14312163.38106579
2021-12-24,3964900.0,3413400.0,3208900.0,0.0,0.0,0.0,0.0,4942644.34,4690868.363399999,4738261.739999999,0.0,0.0,0.0,0.0,49.4,14371823.840865787
2021-12-27,3964900.0,3413400.0,3208900.0,0.0,0.0,0.0,0.0,4932732.09,4685454.711,4726388.8100000005,0.0,0.0,0.0,0.0,49.4,14344625.00846579
2021-12-28,3964900.0,3413400.0,3208900.0,0.0,0.0,0.0,0.0,4960089.899999999,4701436.2498,4738582.63,0.0,0.0,0.0,0.0,49.4,14400158.177265786
2021-12-29,3964900.0,3413400.0,3208900.0,0.0,0.0,0.0,0.0,4914493.55,4677074.813999999,4737299.069999999,0.0,0.0,0.0,0.0,49.4,14328916.831465788
2021-12-30,3964900.0,3413400.0,3208900.0,0.0,0.0,0.0,0.0,4902598.85,4654133.3526,4758156.92,0.0,0.0,0.0,0.0,49.4,14314938.520065788
2021-12-31,3899000.0,0.0,0.0,0.0,0.0,5364800.0,11222300.0,4777834.600000001,0.0,0.0,0.0,0.0,4777890.88,4758255.2,31.37,14314012.047121707
2022-01-04,3899000.0,0.0,0.0,0.0,0.0,5364800.0,11222300.0,4860883.3,0.0,0.0,0.0,0.0,4886796.32,4848033.6,31.37,14595744.58712171
2022-01-05,3899000.0,0.0,0.0,0.0,0.0,5364800.0,11222300.0,4901432.9,0.0,0.0,0.0,0.0,4896452.96,4848033.6,31.37,14645950.827121709
2022-01-06,3899000.0,0.0,0.0,0.0,0.0,5364800.0,11222300.0,4861273.199999999,0.0,0.0,0.0,0.0,4988191.04,4926589.7,31.37,14776085.307121705
2022-01-07,3899000.0,0.0,0.0,0.0,0.0,5364800.0,11222300.0,4834370.1,0.0,0.0,0.0,0.0,4974779.04,4915367.4,31.37,14724547.90712171
2022-01-10,3899000.0,0.0,0.0,0.0,0.0,5364800.0,11222300.0,4854255.0,0.0,0.0,0.0,0.0,4923276.96,4870478.2,31.37,14648041.527121708
2022-01-11,3899000.0,0.0,0.0,0.0,0.0,5364800.0,11222300.0,4849966.1,0.0,0.0,0.0,0.0,5067590.08,5005145.8,31.37,14922733.347121708
2022-01-12,3899000.0,0.0,0.0,0.0,0.0,5364800.0,11222300.0,4833590.3,0.0,0.0,0.0,0.0,5122311.04,5061257.3,31.37,15017190.007121708
2022-01-13,3899000.0,0.0,0.0,0.0,0.0,5364800.0,11222300.0,4838269.1,0.0,0.0,0.0,0.0,5079929.12,5016368.100000001,31.37,14934597.687121708
2022-01-14,3899000.0,0.0,0.0,0.0,0.0,5364800.0,11222300.0,4793430.600000001,0.0,0.0,0.0,0.0,5196881.76,5128591.100000001,31.37,15118934.827121709
2022-01-17,3899000.0,0.0,0.0,0.0,0.0,5364800.0,11222300.0,4752101.2,0.0,0.0,0.0,0.0,5200637.12,5128591.100000001,31.37,15081360.78712171
2022-01-18,3899000.0,0.0,0.0,0.0,0.0,5364800.0,11222300.0,4734165.8,0.0,0.0,0.0,0.0,5259649.92,5184702.600000001,31.37,15178549.687121708
2022-01-19,3899000.0,0.0,0.0,0.0,0.0,5364800.0,11222300.0,4722468.8,0.0,0.0,0.0,0.0,5303104.8,5218369.5,31.37,15243974.46712171
2022-01-20,3899000.0,0.0,0.0,0.0,0.0,5364800.0,11222300.0,4824232.7,0.0,0.0,0.0,0.0,5275207.84,5184702.600000001,31.37,15284174.507121708
2022-01-21,3899000.0,0.0,0.0,0.0,0.0,5364800.0,11222300.0,4878038.9,0.0,0.0,0.0,0.0,5262332.32,5184702.600000001,31.37,15325105.187121708
2022-01-24,3899000.0,0.0,0.0,0.0,0.0,5364800.0,11222300.0,4887786.4,0.0,0.0,0.0,0.0,5179177.92,5128591.100000001,31.37,15195586.78712171
2022-01-25,3899000.0,0.0,0.0,0.0,0.0,5364800.0,11222300.0,4844507.5,0.0,0.0,0.0,0.0,5251602.72,5184702.600000001,31.37,15280844.187121708
2022-01-26,3899000.0,0.0,0.0,0.0,0.0,5364800.0,11222300.0,4869851.0,0.0,0.0,0.0,0.0,5313297.92,5218369.5,31.37,15401549.78712171
2022-01-27,3899000.0,0.0,0.0,0.0,0.0,5364800.0,11222300.0,4977853.3,0.0,0.0,0.0,0.0,5327782.88,5240814.100000001,31.37,15546481.647121709
2022-01-28,0.0,0.0,0.0,3028700.0,0.0,5222100.0,11123100.0,0.0,0.0,0.0,5033699.399999999,0.0,5227844.3100000005,5227857.0,189309.66,15678710.36909071
2022-02-07,0.0,0.0,0.0,3028700.0,0.0,5222100.0,11123100.0,0.0,0.0,0.0,5240256.74,0.0,5420017.59,5394703.5,189309.66,16244287.489090709
2022-02-08,0.0,0.0,0.0,3028700.0,0.0,5222100.0,11123100.0,0.0,0.0,0.0,5240256.74,0.0,5309309.069999999,5316841.8,189309.66,16055717.269090708
2022-02-09,0.0,0.0,0.0,3028700.0,0.0,5222100.0,11123100.0,0.0,0.0,0.0,5124863.27,0.0,5376674.16,5372457.3,189309.66,16063304.38909071
2022-02-10,0.0,0.0,0.0,3028700.0,0.0,5222100.0,11123100.0,0.0,0.0,0.0,5096999.23,0.0,5373540.899999999,5350211.1,189309.66,16010060.889090708
2022-02-11,0.0,0.0,0.0,3028700.0,0.0,5222100.0,11123100.0,0.0,0.0,0.0,5059746.220000001,0.0,5477982.899999999,5461442.1,189309.66,16188480.87909071
2022-02-14,0.0,0.0,0.0,3028700.0,0.0,5222100.0,11123100.0,0.0,0.0,0.0,5030064.96,0.0,5527592.85,5505934.5,189309.66,16252901.969090708
2022-02-15,0.0,0.0,0.0,3028700.0,0.0,5222100.0,11123100.0,0.0,0.0,0.0,4984331.59,0.0,5374063.109999999,5372457.3,189309.66,15920161.659090709
2022-02-16,0.0,0.0,0.0,3028700.0,0.0,5222100.0,11123100.0,0.0,0.0,0.0,4935569.52,0.0,5366229.96,5339088.0,189309.66,15830197.13909071
2022-02-17,0.0,0.0,0.0,3028700.0,0.0,5222100.0,11123100.0,0.0,0.0,0.0,4822599.01,0.0,5343774.930000001,5350211.1,189309.66,15705894.69909071
2022-02-18,0.0,0.0,0.0,3028700.0,0.0,5222100.0,11123100.0,0.0,0.0,0.0,4808061.25,0.0,5382418.47,5383580.399999999,189309.66,15763369.779090706
2022-02-21,0.0,0.0,0.0,3028700.0,0.0,5222100.0,11123100.0,0.0,0.0,0.0,4820781.79,0.0,5410617.8100000005,5394703.5,189309.66,15815412.75909071
2022-02-22,0.0,0.0,0.0,3028700.0,0.0,5222100.0,11123100.0,0.0,0.0,0.0,4906191.13,0.0,5484249.42,5450319.0,189309.66,16030069.20909071
2022-02-23,0.0,0.0,0.0,3028700.0,0.0,5222100.0,11123100.0,0.0,0.0,0.0,4891350.5,0.0,5514015.390000001,5472565.2,189309.66,16067240.749090709
2022-02-24,0.0,0.0,0.0,3028700.0,0.0,5222100.0,11123100.0,0.0,0.0,0.0,4947684.319999999,0.0,5593391.31,5494811.4,189309.66,16225196.689090708
2022-02-25,0.0,0.0,0.0,3028700.0,0.0,5222100.0,11123100.0,0.0,0.0,0.0,4949804.41,0.0,5473283.01,5439195.899999999,189309.66,16051592.97909071
2022-02-28,3464000.0,0.0,0.0,0.0,0.0,5040400.0,10874400.0,5091387.2,0.0,0.0,0.0,0.0,5415405.76,5415451.2,318616.6,16240860.75876971
