date,market_cap,pb_ratio,ps_ratio,pe_ratio,有息负债率(%),商誉占比(%),应收占比(%),近20日换手率(%),近20日日均成交额(万元)
2020-04-01,21.8541351,1.5454599999999998,1.9897833333333332,96.24282423333308,10.36728725954796,2.7153419143873827,11.245983171706461,2.6971694438358127,5063.04684706
2020-05-06,22.21519,1.7344533333333334,1.8173433333333333,48.44304666666667,11.61755093856786,2.3892933047874787,8.995442462608024,2.2413263306571833,4536.896475714035
2020-06-01,23.42751333333333,2.0574666666666666,2.347383333333333,22.825086433333333,13.257368237580378,2.0510501868981232,11.587234472753345,2.36173698443804,5234.218180054387
2020-07-01,22.49442333333333,1.7667966666666668,1.8712300000000002,3.3406230999999957,14.634817884240773,1.6314197757142823,12.298989804265815,2.2198512620721718,4738.942756841667
2020-08-03,22.0202502,1.7638266666666667,1.85857,41.11398,16.04992950538881,1.6776660545321407,10.8900994318544,2.8045698321125005,5471.5370242750005
2020-09-01,22.2734651,1.8819566666666667,2.369326666666667,63.531063333333336,13.67699177618217,2.6192475338800283,11.33613771543846,2.9348531029977107,6271.182031485
2020-10-09,22.97389666666667,1.9106333333333334,1.9771933333333331,65.80315,14.853770855143171,2.0776903471655563,11.404656182122146,2.803287811866384,6104.372538639215
2020-11-02,24.50793666666667,2.03324,2.643256666666667,65.54308666666667,12.993741223543491,2.6804616424176735,14.433879520276212,2.5384549988811824,5418.424283539216
2020-12-01,22.724761766666667,1.9013933333333335,2.3397366666666666,37.52234643333333,13.957856737531618,3.333864227662829,12.172336131673358,2.295004773783781,4370.769386204999
2021-01-04,22.824346666666667,1.7617,2.138746666666667,-0.2601404666666707,17.25299956684159,3.5296709115606553,12.820838717116063,2.1036787714289935,4422.1199512016665
2021-02-01,22.2661,1.81891,1.81428,52.31255399999975,16.64953994656873,2.656627721030103,12.30744121519515,2.5271997762826213,5157.054195506667
2021-03-01,22.018688433333335,2.0125933333333332,2.2036066666666665,52.17387976666667,14.246899470434418,3.0285471207804147,12.02844103592979,1.8821218073384343,3821.2072319875
2021-04-01,22.29447,1.9002266666666665,1.9232699999999998,51.45648643333333,15.919277623901758,3.255564492920481,12.500961288235581,2.238365624876059,4602.525058556666
2021-05-06,21.721981766666666,1.7005133333333333,1.9366966666666665,53.79626,15.316797696205189,2.876420347859184,8.999677193367537,2.2043715092891394,4384.95218978
2021-06-01,22.27308,1.7322300000000002,1.82029,45.424366666666664,17.013869878177577,1.8925294107008155,9.407836480291246,2.173270316789465,4319.510562896491
2021-07-01,22.231746866666665,1.9487133333333333,2.0501233333333335,41.570534233333085,15.212271376891445,1.4062884391143509,11.52507075799491,2.8045206129993354,5325.207541428334
2021-08-02,22.642816666666665,1.7852533333333334,2.13085,50.76970756666642,14.3683145296256,2.325087946076215,12.828406761623395,2.5534491553784644,4907.011789885
2021-09-01,22.760736666666666,1.9996533333333333,2.15848,41.19629,12.818366942233837,2.8739028642042466,15.498253215284532,2.755243743137764,5346.03771916
2021-10-08,21.707893533333333,1.9459633333333335,2.3294633333333334,66.43923089999974,11.865025062203484,2.191028626980712,13.748671376112462,1.6863590290809565,3293.300842479167
2021-11-01,23.763156666666664,2.7657499999999997,2.605296666666667,4.921103099999997,13.305865845947194,3.3073562326810264,11.16329878418261,2.0628792457883556,4127.135694852941
2021-12-01,24.695553333333336,1.81664,2.01002,-8.612610233333333,15.290894108372074,3.008390579609059,10.989381175840679,1.884724344605916,3819.070896976666
2022-01-04,23.589343333333332,1.9469266666666667,2.6582533333333336,14.005613099999998,14.579867590854409,1.8802206153816219,11.331615164212888,2.692806392762017,5795.152754266667
2022-02-07,22.228191766666665,1.8287733333333334,2.2345433333333333,11.70719643333333,13.785735165303096,1.8021417721495248,9.23670919838947,2.5825435397227787,5502.5376541666665
2022-03-01,22.249236666666665,1.8493666666666668,1.8074833333333333,32.18029333333333,16.246667536446036,1.5980059791743544,12.00500997008028,2.6271474490496707,5431.8208229411775
2022-04-01,22.253390000000003,1.7927899999999999,1.85952,44.30882666666666,15.859907297334152,1.336831682490178,13.225252450000811,3.1855830086604207,6504.0247561666665
2022-05-05,20.95964843333333,1.7849933333333332,1.7982533333333335,28.904573333333335,14.144069961580382,2.034417843127562,12.895326504505654,3.1454678564778336,5556.594408947368
2022-06-01,21.926386666666666,2.1268066666666665,1.4549166666666666,36.942413333333334,13.60993462711543,2.11665519156442,13.346113918779874,2.139544948280789,4230.8182905
2022-07-01,21.47704666666667,2.0279333333333334,1.81836,3.7299666666666673,12.018223673374713,2.193027308282145,13.15153077912374,2.717785763579557,5197.366448666667
2022-08-01,21.733088433333332,2.416123333333333,2.07823,17.79918756666642,13.405415069287821,3.650175751774777,11.306851883331639,2.4627663591709426,4907.635618
2022-09-01,22.10915686666667,2.20353,2.17895,43.28501000000001,13.288040197359358,1.93426748253616,10.854597748567562,2.3728445992397393,4787.563714166667
2022-10-10,21.4976751,1.9773533333333333,2.10048,17.250163333333333,16.77421157817507,3.726997320414673,12.509746016615487,2.4487272336133636,4757.8876791111115
2022-11-01,21.37686666666667,1.8767566666666666,2.4673933333333333,23.540826666666668,15.556610552346656,3.388033822956652,9.747130829752077,2.001997035940842,3751.6248615686277
2022-12-01,22.26424666666667,1.99307,1.9796433333333332,44.37501999999999,17.13866865392138,2.3689692456464333,13.28282318751655,2.3161438307515843,4493.7611295
2023-01-03,22.238441766666664,1.9431699999999998,1.9333733333333332,32.30410333333333,14.129886549326017,2.3514284361614775,10.922779037117266,2.354859828585894,4808.942165833333
2023-02-01,22.600596666666668,1.9448333333333332,2.1090066666666667,-0.814533333333334,15.13260038081293,2.5396085948789295,11.037856164569797,2.4020345983850717,4891.938843333333
2023-03-01,22.681036666666667,1.9627466666666666,2.162986666666667,-0.7302533333333335,15.031123953316934,3.117322114592776,10.347714800537574,2.3504381646593515,4739.717645833333
2023-04-03,22.12591666666667,2.0456866666666667,1.8116633333333332,62.040890000000005,17.099653040359435,2.4001634125453335,10.540906979292275,2.0313120770053334,3988.1912043333336
2023-05-04,21.801730000000003,2.16793,2.0691800000000002,23.252833999999748,15.05809499412939,2.1461084827341765,13.75391894615446,2.2410099018706338,4222.185906491228
2023-06-01,22.2641502,2.039266666666667,2.2391966666666665,59.01292756666642,17.171750051714167,2.0984232997638625,12.66190868917221,2.0612795173005947,4221.117860833333
2023-07-03,22.365209999999998,1.9601233333333332,2.159096666666666,22.132373333333337,19.20962193420872,2.12845933325834,12.910009303650959,2.0910762977120547,4432.3596459649125
2023-08-01,22.48413,2.0450066666666666,2.2629099999999998,27.83797089999975,17.73433196564788,2.1819224398469212,12.24074764348501,2.133911409095398,4259.648855333334
2023-09-01,22.145809999999997,2.0173566666666667,2.1131599999999997,34.60077423333309,16.665263204831284,2.8758755801042364,12.519239188881528,2.1652874601379852,4350.858529666667
2023-10-09,21.97664,1.9593500000000001,2.263593333333333,34.114247566666414,15.27244264080175,3.2841599628232023,11.270950462572564,2.2556896712540415,4548.641237111111
2023-11-01,22.420153333333335,1.87856,2.2013000000000003,69.25017513333283,15.60330449930136,2.406394194039527,11.126175117666586,2.3978380355472035,4748.833910555555
2023-12-01,23.22293,1.85321,2.04338,59.22080846666617,16.238411664159848,2.803112398414452,10.087115622649323,2.1724195552408707,4599.553790499999
2024-01-02,23.524630000000002,1.8583500000000002,1.9578733333333334,39.30057756666642,16.10166695965383,3.0221144919616956,12.519688440660142,2.5013686243126476,5537.401510388333
2024-02-01,20.721248433333336,1.6160333333333334,1.63365,4.81731333333333,16.642060139780774,1.4524583763463135,14.172539993367943,2.676277748488738,5069.613597413333
2024-03-01,20.881828433333332,1.6931800000000001,2.032783333333333,27.045053333333335,14.667215539702594,2.614458713789893,13.999124824539932,3.238990832184255,5913.856657519607
2024-04-01,20.9395502,1.5708166666666665,1.9137466666666667,33.47087333333333,13.479949959738407,2.359394313969151,11.607384889299775,2.4519439091062742,4602.339279201667
2024-05-06,20.981991766666667,1.7327866666666667,2.7453866666666666,19.885647566666417,13.382461261578527,3.260831982837686,11.949975248562337,2.8927087473781286,5597.774381638888
2024-06-03,21.006341766666665,1.6034700000000002,2.7696,6.498963333333334,14.855686810539304,2.5173500099519734,12.033282620482908,2.0928663119631103,4066.456864653333
2024-07-01,20.7604051,1.67879,2.1431466666666665,30.22523823333283,14.672167023061979,3.1221980343246805,12.788074891712949,2.5679335415465405,4729.680345091667
2024-08-01,20.901336666666666,1.5652166666666667,2.6553400000000003,-5.129923333333331,14.496165051514085,2.6333550674951374,12.351850598000304,2.45326752891827,4688.951971195
2024-09-02,20.95673843333333,1.4775733333333332,2.36515,-29.861183333333333,18.905226437716543,3.1407610181327863,12.219758080203587,2.3429534369245735,4527.886002831667
2024-10-08,21.207001966666667,1.7966933333333335,1.6957366666666664,23.19979,15.689129497840801,2.2347987733429813,14.706303271755363,2.31676952161152,4562.229027475555
2024-11-01,21.300335099999998,1.6928533333333333,1.954683333333333,3.9075366666666684,13.043388123088873,1.0983150034969427,12.178494766744391,3.474359180786429,6805.970676707017
2024-12-02,21.466783333333336,1.8585066666666668,2.0690766666666667,61.48754756666642,15.774543206766253,1.8204068050668964,10.965581739397205,3.4365152277889073,6577.630953135
2025-01-02,21.080205499999998,1.6504333333333332,1.9919833333333334,24.172256666666666,12.003142396545973,2.4331949316737487,11.756677685973902,3.7592313705897027,7144.69470526
2025-02-05,20.974306666666667,1.82971,1.9067100000000001,34.467769999999994,14.194815937622213,1.7181895400824143,12.717531119886024,2.725290886772823,5070.672260856863
