date,strategy_return,max_drawdown,xirr,benchmark_return,benchmark_xirr,benchmark_drawdown,excess_return
2025-11-28,0.4364896602726034,-0.09240573738736499,0.2608899018556241,0.16479116709566743,0.10584933522541667,-0.14049944718911317,0.27169849317693595
2025-12-01,0.4437072328773657,-0.09240573738736499,0.2632621091330541,0.17226398749742744,0.10980030123735908,-0.14049944718911317,0.27144324537993825
2025-12-02,0.4400620519080458,-0.09240573738736499,0.2608467262723232,0.17137247103389663,0.10905864826126856,-0.14049944718911317,0.2686895808741492
2025-12-03,0.4333806737873791,-0.09240573738736499,0.25682996277656533,0.16595695227212803,0.10558239473740817,-0.14049944718911317,0.26742372151525107
2025-12-04,0.43695195655045804,-0.09240573738736499,0.25824192878177293,0.1608689527249636,0.1023076694386071,-0.14049944718911317,0.27608300382549444
2025-12-05,0.4250060504257922,-0.09240573738736499,0.2578692540719108,0.15055694785982987,0.09847618186403044,-0.14049944718911317,0.27444910256596233
2025-12-08,0.4310270242221723,-0.09240573738736499,0.25966061283023234,0.14781712860618268,0.09622119437625788,-0.14049944718911317,0.28320989561598964
2025-12-09,0.42696059741196946,-0.09240573738736499,0.25699233260710974,0.14206310886611662,0.09246265773986342,-0.14049944718911317,0.28489748854585284
2025-12-10,0.42477191977431317,-0.09240573738736499,0.2553383538381911,0.13699418654925055,0.08913350440338637,-0.14049944718911317,0.2877777332250626
2025-12-11,0.41831532872237887,-0.09240573738736499,0.2513977635262995,0.13514482281401752,0.08781588296890118,-0.14049944718911317,0.28317050590836135
2025-12-12,0.42067762152976496,-0.09240573738736499,0.2521967837869572,0.13103480871397033,0.08509304603004439,-0.14049944718911317,0.2896428128157946
2025-12-15,0.4143328494707543,-0.09240573738736499,0.24741110021905047,0.13487101202039886,0.0869985700708827,-0.14049944718911317,0.27946183745035547
2025-12-16,0.4031489462863622,-0.09240573738736499,0.24097227564762214,0.12952827890991392,0.08353336530829214,-0.14049944718911317,0.2736206673764483
2025-12-17,0.40874144086328545,-0.09240573738736499,0.24351755421504268,0.13035028172992358,0.08388805059734936,-0.14049944718911317,0.2783911591333619
2025-12-18,0.4148349387975845,-0.09240573738736499,0.24631168416149116,0.14096729525248852,0.09026438841023457,-0.14049944718911317,0.27386764354509596
2025-12-19,0.41718270970591953,-0.09240573738736499,0.24710345586345267,0.13952864770768336,0.0892181644910151,-0.14049944718911317,0.27765406199823617
2025-12-22,0.4287082561977289,-0.09240573738736499,0.2518037959417262,0.1332954590787847,0.08492627234756023,-0.14049944718911317,0.2954127971189442
2025-12-23,0.4373717673710913,-0.09240573738736499,0.25586633669933184,0.13521327551242224,0.08594162558269118,-0.14049944718911317,0.30215849185866905
2025-12-24,0.44203754577188725,-0.09240573738736499,0.25782334559139886,0.13589837293562246,0.08620239313359396,-0.14049944718911317,0.3061391728362648
2025-12-26,0.4387949247737526,-0.09240573738736499,0.2552085193795895,0.13562456214200358,0.08572448570566964,-0.14049944718911317,0.303170362631749
2025-12-29,0.43917410794796985,-0.09240573738736499,0.2540192191600882,0.1363096595652038,0.08567455592274861,-0.14049944718911317,0.30286444838276605
2025-12-30,0.4365064441856683,-0.09240573738736499,0.2521888000863235,0.13487101202039886,0.0846547940432566,-0.14049944718911317,0.30163543216526945
2025-12-31,0.42759270593454346,-0.09240573738736499,0.24714671295626953,0.13521327551242224,0.08470861776660707,-0.14049944718911317,0.2923794304221212
2026-01-05,0.43602786168872454,-0.09240573738736499,0.25538917953959106,0.13073204910613145,0.08344927414465758,-0.14049944718911317,0.3052958125825931
2026-01-06,0.4482405025009124,-0.09240573738736499,0.2612486045534324,0.1317566646463375,0.08392360619559397,-0.14049944718911317,0.3164838378545749
2026-01-07,0.451445332490489,-0.09240573738736499,0.2624244643786216,0.12615766951625407,0.08035133637945814,-0.14049944718911317,0.32528766297423495
2026-01-08,0.44828430371160843,-0.09240573738736499,0.2603233588414808,0.11937826269834129,0.07605671964110639,-0.14049944718911317,0.32890604101326715
2026-01-09,0.4566751837774268,-0.09240573738736499,0.2641523471198464,0.11978935983239714,0.07617072304936709,-0.14049944718911317,0.33688582394502964
2026-01-12,0.4702235233843277,-0.09240573738736499,0.2695950143023452,0.12163844403703128,0.076884323027979,-0.14049944718911317,0.34858507934729643
2026-01-13,0.4594129040484589,-0.09240573738736499,0.26364074856220326,0.12451498677726613,0.07849047144353329,-0.14049944718911317,0.3348979172711928
2026-01-14,0.46153051102313625,-0.09240573738736499,0.2642385553014227,0.11369454630549902,0.07178413084002955,-0.14049944718911317,0.3478359647176372
2026-01-15,0.4610842253925207,-0.09240573738736499,0.2635392082590359,0.11095503594328271,0.06998939203450436,-0.14049944718911317,0.350129189449238
2026-01-16,0.46437258235869416,-0.09240573738736499,0.2647233750404037,0.10239420821112666,0.064648653552341,-0.14049944718911317,0.3619783741475675
2026-01-20,0.4596463924426579,-0.09240573738736499,0.26047535985176146,0.11828257227327033,0.0737790781826736,-0.14049944718911317,0.3413638201693876
2026-01-21,0.48053179046659134,-0.09240573738736499,0.2704019830959701,0.10951648027362593,0.06837847454576292,-0.14049944718911317,0.3710153101929654
2026-01-22,0.48219204751200073,-0.09240573738736499,0.27074233011531496,0.11081800356526395,0.0690403277589492,-0.14049944718911317,0.3713740439467368
2026-01-23,0.48879931953487676,-0.09240573738736499,0.27351456039623867,0.10739389991203319,0.066861153875944,-0.14049944718911317,0.3814054196228436
2026-01-26,0.4939459607265948,-0.09240573738736499,0.2745806671384026,0.11259828728134935,0.06961734046896328,-0.14049944718911317,0.38134767344524545
2026-01-27,0.5038914308340803,-0.09240573738736499,0.2789276337095986,0.10759916417952176,0.06651459903805093,-0.14049944718911317,0.3962922666545585
2026-01-28,0.5143443984235474,-0.09240573738736499,0.28348178837149557,0.10985934551821197,0.06774446773210319,-0.14049944718911317,0.40448505290533543
2026-01-29,0.5190439414575743,-0.09240573738736499,0.2852403337101677,0.12485728342277347,0.07649731862465892,-0.14049944718911317,0.3941866580348008
2026-01-30,0.4983179257899861,-0.09240573738736499,0.27477134775625045,0.12376159299770295,0.07571956963369306,-0.14049944718911317,0.3745563327922832
2026-02-02,0.44708455420156956,-0.09240573738736499,0.24841354267109958,0.11150259685627861,0.06812550013657,-0.14049944718911317,0.33558195734529095
2026-02-03,0.46067444893243437,-0.09240573738736499,0.25463764828631824,0.10890011887208106,0.06647465746535888,-0.14049944718911317,0.3517743300603533
2026-02-04,0.4653821077587692,-0.09240573738736499,0.2564871004532032,0.12417269013175902,0.0753039984262367,-0.14049944718911317,0.3412094176270102
2026-02-05,0.44201266053827126,-0.09240573738736499,0.25048162564680043,0.1329180392360232,0.08232651467056766,-0.14049944718911317,0.3090946213022481
2026-02-06,0.44093852391376265,-0.09240573738736499,0.24950209319622915,0.12935747498695416,0.08007041840370768,-0.14049944718911317,0.3115810489268085
2026-02-09,0.4616206796598641,-0.09240573738736499,0.2584365809397203,0.1345611585862383,0.08271522952846523,-0.14049944718911317,0.3270595210736258
