date,159920.SZ_shares,159941.SZ_shares,513000.SH_shares,513030.SH_shares,513500.SH_shares,518880.SH_shares,159920.SZ_value,159941.SZ_value,513000.SH_value,513030.SH_value,513500.SH_value,518880.SH_value,cash,total_value
2021-02-22,139200.0,50300.0,148700.0,109400.0,53300.0,284700.0,230483.3232,133008.29,202678.1,124715.99999999999,125825.31,394979.6838,95.31,1211786.01329788
2021-02-23,139200.0,50300.0,148700.0,109400.0,53300.0,284700.0,232782.07200000001,132620.98,203600.04,124387.8,125894.6,398667.1182,95.31,1218047.9164978801
2021-02-24,139200.0,50300.0,148700.0,109400.0,53300.0,284700.0,226178.424,133873.45,199793.31999999998,125372.4,127525.57999999999,397882.20029999997,95.31,1210720.6805978802
2021-02-25,139200.0,50300.0,148700.0,109400.0,53300.0,284700.0,228535.9152,128913.87,202157.65,124497.19999999998,124247.63,393453.12240000005,95.31,1201900.6938978801
2021-02-26,139200.0,50300.0,148700.0,109400.0,53300.0,284700.0,220892.5824,130090.89,194083.24,123950.2,124023.77,388335.6399,95.31,1181471.6285978802
2021-03-01,139200.0,50300.0,148700.0,109400.0,53300.0,284700.0,224421.4416,134014.29,197889.96,125372.4,127040.55,387325.23960000003,95.31,1196159.1874978803
2021-03-02,139200.0,50300.0,148700.0,109400.0,53300.0,284700.0,221302.5264,131494.25999999998,195659.46000000002,124934.79999999999,125766.68,380003.8944,95.31,1179256.9270978803
2021-03-03,139200.0,50300.0,148700.0,109400.0,53300.0,284700.0,227013.0672,127601.04,196254.26,125481.8,124013.11000000002,381777.8601,95.31,1182236.4435978802
2021-03-04,139200.0,50300.0,148700.0,109400.0,53300.0,284700.0,222796.14239999998,125875.75,192328.58000000002,125372.4,122733.91,378509.5041,95.31,1167711.5927978803
2021-03-05,139200.0,50300.0,148700.0,109400.0,53300.0,284700.0,222107.9376,128194.58,190692.88,123512.6,125398.91,375015.6657,95.31,1165017.8795978802
2021-03-08,139200.0,50300.0,148700.0,109400.0,53300.0,284700.0,217524.91679999998,124170.58,188551.6,126903.99999999999,124514.13,378466.51440000004,95.31,1160227.0474978802
2021-03-09,139200.0,50300.0,148700.0,109400.0,53300.0,284700.0,221068.2528,130342.39,191451.25,127669.8,127312.37999999999,377165.72010000004,95.31,1175105.0991978804
2021-03-10,139200.0,50300.0,148700.0,109400.0,53300.0,284700.0,221434.3488,129431.95999999999,191659.43,128654.4,127637.51,380692.01430000004,95.31,1179604.9693978801
2021-03-11,139200.0,50300.0,148700.0,109400.0,53300.0,284700.0,224992.44,132238.7,192313.71,128982.6,128703.51,384702.0138,95.31,1192028.2800978802
2021-03-12,139200.0,50300.0,148700.0,109400.0,53300.0,284700.0,219706.5984,130739.76000000001,194975.44,128763.8,128618.23,379176.2715,95.31,1182075.4061978802
2021-03-15,139200.0,50300.0,148700.0,109400.0,53300.0,284700.0,220819.3632,132545.53,195034.92,128326.20000000001,129769.51,382562.49330000003,95.31,1189153.32279788
2021-03-16,139200.0,50300.0,148700.0,109400.0,53300.0,284700.0,222298.224,133305.06,195659.46000000002,128873.2,129604.28,382992.675,95.31,1192828.20529788
2021-03-17,139200.0,50300.0,148700.0,109400.0,53300.0,284700.0,222151.7856,133712.49000000002,196001.47,128873.2,129865.45000000001,384487.06529999996,95.31,1195186.76719788
2021-03-18,139200.0,50300.0,148700.0,109400.0,53300.0,284700.0,224655.7152,129155.31,198187.36,131061.2,127728.12,386733.9177,95.31,1197616.92919788
2021-03-19,139200.0,50300.0,148700.0,109400.0,53300.0,284700.0,222210.3888,130357.48000000001,195867.63999999998,129529.59999999999,128106.55000000002,386465.1609,95.31,1192632.12599788
2021-03-22,139200.0,50300.0,148700.0,109400.0,53300.0,284700.0,221668.6224,132847.33,191733.78000000003,129639.0,129188.54,384142.863,95.31,1189315.4416978802
2021-03-23,139200.0,50300.0,148700.0,109400.0,53300.0,284700.0,218227.7376,131936.90000000002,190559.05000000002,129857.8,127914.67000000001,386002.8081,95.31,1184594.2719978802
2021-03-24,139200.0,50300.0,148700.0,109400.0,53300.0,284700.0,214318.30560000002,130080.83,187674.27,128873.2,127594.87,384347.27760000003,95.31,1172984.0594978803
2021-03-25,139200.0,50300.0,148700.0,109400.0,53300.0,284700.0,214347.53759999998,129939.98999999999,189547.88999999998,128654.4,128357.06,385454.47589999996,95.31,1176396.65979788
2021-03-26,139200.0,50300.0,148700.0,109400.0,53300.0,284700.0,217949.4768,131982.16999999998,191837.87,129639.0,130675.61000000002,384841.8015,95.31,1187021.2345978802
2021-03-29,139200.0,50300.0,148700.0,109400.0,53300.0,284700.0,218139.9024,131972.11,192462.41,130404.79999999999,130622.31,385131.9108,95.31,1188828.7494978802
2021-03-30,139200.0,50300.0,148700.0,109400.0,53300.0,284700.0,220541.2416,131700.49,194321.16,132374.0,130659.62,380154.5007,95.31,1189846.3185978802
2021-03-31,125500.0,58200.0,150200.0,115300.0,61300.0,263300.0,197621.085,154934.22,194313.74000000002,139051.8,150988.03,347821.1431,50.92,1184780.93982224
2021-04-01,125500.0,58200.0,150200.0,115300.0,61300.0,263300.0,201145.878,157425.18,194478.96,139743.6,152465.36000000002,355288.0678,50.92,1200597.96752224
2021-04-02,125500.0,58200.0,150200.0,115300.0,61300.0,263300.0,201291.0815,157570.68,198158.86,140435.4,152465.36000000002,358738.0877,50.92,1208710.39092224
2021-04-06,125500.0,58200.0,150200.0,115300.0,61300.0,263300.0,200908.181,160457.4,197543.03999999998,141588.4,154384.05,357077.7179,50.92,1212009.71062224
2021-04-07,125500.0,58200.0,150200.0,115300.0,61300.0,263300.0,198611.1545,160707.66,197858.46,141588.4,154279.84,358777.84599999996,50.92,1211874.28222224
2021-04-08,125500.0,58200.0,150200.0,115300.0,61300.0,263300.0,201040.207,162622.44,197903.52000000002,141934.30000000002,155138.04,359811.8251,50.92,1218501.2538222403
2021-04-09,125500.0,58200.0,150200.0,115300.0,61300.0,263300.0,198862.02899999998,163687.5,199030.02,142741.4,156204.66,360746.5401,50.92,1221323.07082224
2021-04-12,125500.0,58200.0,150200.0,115300.0,61300.0,263300.0,197673.9205,163757.34,197227.62,142741.4,156566.33000000002,359225.1927,50.92,1217242.72492224
2021-04-13,125500.0,58200.0,150200.0,115300.0,61300.0,263300.0,197739.9335,165579.0,199015.0,142741.4,156787.01,356272.2832,50.92,1218185.5484222402
2021-04-14,125500.0,58200.0,150200.0,115300.0,61300.0,263300.0,200261.354,163082.22,198098.78,142741.4,155941.06999999998,359215.4506,50.92,1219391.1963222402
2021-04-15,125500.0,58200.0,150200.0,115300.0,61300.0,263300.0,199482.501,165555.72,198669.54,143433.2,157510.35,359115.9232,50.92,1223818.15592224
2021-04-16,125500.0,58200.0,150200.0,115300.0,61300.0,263300.0,200657.432,165724.5,199120.14,145162.69999999998,158049.79,362307.3825,50.92,1231072.86622224
2021-04-19,125500.0,58200.0,150200.0,115300.0,61300.0,263300.0,201277.90399999998,164112.36,198894.84,144240.3,157068.99,365121.2696,50.92,1230766.58532224
2021-04-20,125500.0,58200.0,150200.0,115300.0,61300.0,263300.0,201264.601,162645.72,195650.52,142395.5,155695.87,361939.5524,50.92,1219642.68512224
2021-04-21,125500.0,58200.0,150200.0,115300.0,61300.0,263300.0,197634.388,163937.76,191384.84,142972.0,157001.56,365061.50049999997,50.92,1218042.97022224
2021-04-22,125500.0,58200.0,150200.0,115300.0,61300.0,263300.0,198268.0375,161464.26,195500.32,143779.1,155223.86,365598.3692,50.92,1219884.86842224
2021-04-23,125500.0,58200.0,150200.0,115300.0,61300.0,263300.0,200644.129,163699.13999999998,194478.96,143202.6,156989.3,364226.3129,50.92,1223291.36362224
2021-04-26,125500.0,58200.0,150200.0,115300.0,61300.0,263300.0,199733.25,164630.34,195455.25999999998,144125.0,157209.98,363242.0975,50.92,1224446.84922224
2021-04-27,125500.0,58200.0,150200.0,115300.0,61300.0,263300.0,199627.7045,163862.1,194058.4,143663.8,157197.72,363381.3832,50.92,1221842.02942224
2021-04-28,125500.0,58200.0,150200.0,115300.0,61300.0,263300.0,200274.53149999998,163006.56,193172.22,143894.4,156897.35,360487.9795,50.92,1217783.96272224
2021-04-29,125500.0,58200.0,150200.0,115300.0,61300.0,263300.0,201489.1205,163396.5,193142.18,142741.4,157626.82,362854.25659999996,50.92,1221301.1988222399
2021-04-30,125500.0,58200.0,150200.0,115300.0,61300.0,263300.0,197357.15850000002,162098.64,191129.5,142280.2,156394.69,361402.6837,50.92,1210713.79392224
2021-05-06,125500.0,58200.0,150200.0,115300.0,61300.0,263300.0,197396.691,159671.7,194358.80000000002,141819.0,157694.25,365638.1275,50.92,1216629.49022224
2021-05-07,125500.0,58200.0,150200.0,115300.0,61300.0,263300.0,196604.6605,160352.63999999998,194584.1,143779.1,158350.16,369963.3566,50.92,1223684.93882224
2021-05-10,125500.0,58200.0,150200.0,115300.0,61300.0,263300.0,195825.8075,155458.02,195620.48,144586.2,156088.19,370808.28630000004,50.92,1218437.90552224
2021-05-11,125500.0,58200.0,150200.0,115300.0,61300.0,263300.0,191310.94499999998,154829.46,188606.14,141011.90000000002,154328.87999999998,370808.28630000004,50.92,1200946.53302224
2021-05-12,125500.0,58200.0,150200.0,115300.0,61300.0,263300.0,192749.928,150743.82,185767.36,141473.1,151037.07,371365.1658,50.92,1193187.36552224
2021-05-13,125500.0,58200.0,150200.0,115300.0,61300.0,263300.0,190254.86250000002,152868.12,180570.44,141819.0,153722.00999999998,369545.76279999997,50.92,1188831.11702224
2021-05-14,125500.0,58200.0,150200.0,115300.0,61300.0,263300.0,192155.81100000002,155981.82,184761.02,143548.5,155812.34,371206.13259999995,50.92,1203516.54532224
2021-05-17,125500.0,58200.0,150200.0,115300.0,61300.0,263300.0,192736.75050000002,154555.92,182598.14,143779.1,154886.71,375511.35089999996,50.92,1204118.89312224
2021-05-18,125500.0,58200.0,150200.0,115300.0,61300.0,263300.0,195720.1365,153496.68,186938.91999999998,143894.4,153697.49,378076.4195,50.92,1211874.96772224
2021-05-19,125500.0,58200.0,150200.0,115300.0,61300.0,263300.0,195442.907,153444.3,184791.06,141819.0,153023.19,378682.7994,50.92,1207254.17812224
2021-05-20,125500.0,58200.0,150200.0,115300.0,61300.0,263300.0,195112.9675,156849.0,184971.30000000002,144125.0,155138.04,378981.11830000003,50.92,1215228.3475222401
2021-05-21,125500.0,58200.0,150200.0,115300.0,61300.0,263300.0,194782.9025,155423.1,186818.76,144932.09999999998,154635.38,379229.67350000003,50.92,1215872.83772224
2021-05-24,125500.0,58200.0,150200.0,115300.0,61300.0,263300.0,194796.08,158397.12,187269.36,144701.5,156425.34,380581.9823,50.92,1222222.30402224
2021-05-25,125500.0,58200.0,150200.0,115300.0,61300.0,263300.0,198003.98549999998,158298.18,188215.62000000002,145047.4,155800.08,379458.4812,50.92,1224874.66842224
2021-05-26,125500.0,58200.0,150200.0,115300.0,61300.0,263300.0,199258.10700000002,158368.02,188395.86,144816.8,155646.83,382878.7482,50.92,1229415.28692224
2021-05-27,125500.0,58200.0,150200.0,115300.0,61300.0,263300.0,198954.397,157611.41999999998,186999.00000000003,143663.8,155677.48,380253.9105,50.92,1223210.92922224
2021-05-28,125500.0,58200.0,150200.0,115300.0,61300.0,263300.0,198545.267,157425.18,188921.56,144240.3,155395.5,378613.2882,50.92,1223192.0169222401
2021-05-31,125500.0,58200.0,150200.0,115300.0,61300.0,263300.0,198149.189,156994.5,186728.64,142972.0,155395.5,380810.5267,50.92,1221101.27742224
2021-06-01,125500.0,58200.0,150200.0,115300.0,61300.0,263300.0,200036.96,156336.84,186818.76,144470.9,154616.99,383137.3088,50.92,1225468.68052224
2021-06-02,125500.0,58200.0,150200.0,115300.0,61300.0,263300.0,199495.6785,157017.78,188380.84,145162.69999999998,155340.33,377758.3531,50.92,1223206.60332224
2021-06-03,125500.0,58200.0,150200.0,115300.0,61300.0,263300.0,197462.704,155394.0,188906.54,145393.3,154886.71,375292.54860000004,50.92,1217386.72432224
2021-06-04,125500.0,58200.0,150200.0,115300.0,61300.0,263300.0,197832.30149999997,158833.62,187885.18,145623.9,156878.96000000002,372409.1503,50.92,1219514.0335222401
2021-06-07,125500.0,58200.0,150200.0,115300.0,61300.0,263300.0,196683.851,158967.47999999998,189011.68,145623.9,156486.63999999998,374149.0367,50.92,1220973.50942224
2021-06-08,125500.0,58200.0,150200.0,115300.0,61300.0,263300.0,196432.9765,159014.04,189417.22000000003,145508.6,156382.43,375133.51540000003,50.92,1221939.7036222403
2021-06-09,125500.0,58200.0,150200.0,115300.0,61300.0,263300.0,196327.431,159223.56,188561.08000000002,144816.8,156210.78999999998,375799.6644,50.92,1220990.24712224
2021-06-10,125500.0,58200.0,150200.0,115300.0,61300.0,263300.0,196261.418,160905.54,188380.84,144816.8,156977.04,374566.63049999997,50.92,1221959.19022224
2021-06-11,125500.0,58200.0,150200.0,115300.0,61300.0,263300.0,196723.509,161039.4,188726.3,145623.9,157001.56,377748.3477,50.92,1226913.93842224
2021-06-15,125500.0,58200.0,150200.0,115300.0,61300.0,263300.0,195825.8075,162063.72,191084.44,145739.2,157516.47999999998,371862.2762,50.92,1224142.84542224
2021-06-16,125500.0,58200.0,150200.0,115300.0,61300.0,263300.0,194479.318,161638.86,190408.54,145623.9,156658.28,370987.33030000003,50.92,1219847.1500222401
2021-06-17,125500.0,58200.0,150200.0,115300.0,61300.0,263300.0,195891.8205,164298.6,188230.64,144701.5,157124.16,364097.0326,50.92,1214394.6748222401
2021-06-18,125500.0,58200.0,150200.0,115300.0,61300.0,263300.0,197819.124,163152.06,188996.66,141357.8,155211.6,361144.1231,50.92,1207732.2888222402
2021-06-21,125500.0,58200.0,150200.0,115300.0,61300.0,263300.0,196261.418,164676.9,183138.86000000002,142741.4,157829.11,360726.5293,50.92,1205425.13902224
2021-06-22,125500.0,58200.0,150200.0,115300.0,61300.0,263300.0,195152.5,166417.08,188651.2,143663.8,158797.65,361680.99179999996,50.92,1214414.14352224
2021-06-23,125500.0,58200.0,150200.0,115300.0,61300.0,263300.0,198650.8125,166516.02,188470.96,142280.2,158638.27,362039.0798,50.92,1216646.26402224
2021-06-24,125500.0,58200.0,150200.0,115300.0,61300.0,263300.0,199746.553,167953.56,188185.58,143894.4,160066.56,360497.98490000004,50.92,1220395.55962224
2021-06-25,125500.0,58200.0,150200.0,115300.0,61300.0,263300.0,202386.69650000002,167406.47999999998,189672.56,143894.4,160403.71,360845.8042,50.92,1224660.5724222402
2021-06-28,125500.0,58200.0,150200.0,115300.0,61300.0,263300.0,202030.2765,169065.18,189026.69999999998,143087.30000000002,160348.54,361243.6505,50.92,1224852.56872224
2021-06-29,125500.0,58200.0,150200.0,115300.0,61300.0,263300.0,200116.15050000002,169600.62,187765.02,144125.0,160373.06,359424.2475,50.92,1221455.01972224
2021-06-30,115200.0,49100.0,165700.0,142400.0,70200.0,238500.0,182662.272,143018.47999999998,207323.84000000003,175864.0,184001.22,322499.223,92.24,1215461.27085812
2021-07-01,115200.0,49100.0,165700.0,142400.0,70200.0,238500.0,182928.8448,143337.62999999998,205915.38999999998,176291.2,185271.84000000003,326398.9365,92.24,1220236.0771581202
2021-07-02,115200.0,49100.0,165700.0,142400.0,70200.0,238500.0,179657.0496,145144.51,205699.98,176718.40000000002,186682.86,327128.2695,92.24,1221123.30495812
2021-07-05,115200.0,49100.0,165700.0,142400.0,70200.0,238500.0,178590.75840000002,145090.5,205385.15,177003.2,186682.86,328362.2685,92.24,1221206.97275812
2021-07-06,115200.0,49100.0,165700.0,142400.0,70200.0,238500.0,177851.52,145645.33,206130.8,175152.0,186008.94,331424.37,92.24,1222305.19585812
2021-07-07,115200.0,49100.0,165700.0,142400.0,70200.0,238500.0,178069.7088,146347.46,204556.65,177003.2,187061.94,330901.8165,92.24,1224033.01115812
2021-07-08,115200.0,49100.0,165700.0,142400.0,70200.0,238500.0,172774.1952,145365.46,202849.94,173443.19999999998,185328.0,331433.1945,92.24,1211286.2255581198
2021-07-09,115200.0,49100.0,165700.0,142400.0,70200.0,238500.0,174095.0784,146460.38999999998,202949.36000000002,177288.00000000003,187553.34,332036.5995,92.24,1220475.00375812
2021-07-12,115200.0,49100.0,165700.0,142400.0,70200.0,238500.0,175306.86719999998,147015.22,206263.36,178854.4,188276.4,331090.94700000004,92.24,1226899.43005812
2021-07-13,115200.0,49100.0,165700.0,142400.0,70200.0,238500.0,178069.7088,146971.03,207108.43,178711.99999999997,187532.28000000003,332180.65349999996,92.24,1230666.33815812
2021-07-14,115200.0,49100.0,165700.0,142400.0,70200.0,238500.0,177112.3968,147457.12,205965.1,177572.80000000002,187904.34,332919.288,92.24,1229023.28065812
2021-07-15,115200.0,49100.0,165700.0,142400.0,70200.0,238500.0,177984.8064,146033.22,204208.68,176148.80000000002,186823.26,335368.9215,92.24,1226659.92375812
2021-07-16,115200.0,49100.0,165700.0,142400.0,70200.0,238500.0,178190.78399999999,145007.03,202999.07,174867.2,185587.74,334261.089,92.24,1221005.14885812
2021-07-19,115200.0,49100.0,165700.0,142400.0,70200.0,238500.0,174931.19999999998,143504.57,200115.88999999998,170310.4,182625.30000000002,331838.6445,92.24,1203418.24035812
2021-07-20,115200.0,49100.0,165700.0,142400.0,70200.0,238500.0,173792.1024,145620.78,199552.50999999998,171449.6,185826.42,333576.594,92.24,1209910.24225812
2021-07-21,115200.0,49100.0,165700.0,142400.0,70200.0,238500.0,173489.12639999998,146700.98,199734.78,173443.19999999998,187265.52000000002,332297.757,92.24,1213023.59925812
2021-07-22,115200.0,49100.0,165700.0,142400.0,70200.0,238500.0,176142.9888,147255.81,198574.87999999998,174155.2,187132.14,330505.668,92.24,1213858.92265812
2021-07-23,115200.0,49100.0,165700.0,142400.0,70200.0,238500.0,173634.62399999998,148998.86000000002,198823.43,175579.2,189027.53999999998,331676.4645,92.24,1217832.3543581201
2021-07-26,115200.0,49100.0,165700.0,142400.0,70200.0,238500.0,166739.5584,149391.66,200596.41999999998,175294.40000000002,189792.71999999997,332811.2475,92.24,1214718.24175812
2021-07-27,115200.0,49100.0,165700.0,142400.0,70200.0,238500.0,159517.44,147619.15,201574.05,174582.4,188809.92,331748.4915,92.24,1203943.68735812
2021-07-28,115200.0,49100.0,165700.0,142400.0,70200.0,238500.0,162304.4736,148669.88999999998,200480.43,175864.0,189315.36000000002,333045.4545,92.24,1209771.8439581199
2021-07-29,115200.0,49100.0,165700.0,142400.0,70200.0,238500.0,167818.0608,148984.13,201888.87999999998,177145.6,190164.78,333774.78750000003,92.24,1219868.47415812
2021-07-30,115200.0,49100.0,165700.0,142400.0,70200.0,238500.0,164861.3376,147319.63999999998,197878.94,175721.6,188178.12,335639.142,92.24,1209691.01545812
2021-08-02,115200.0,49100.0,165700.0,142400.0,70200.0,238500.0,166703.27039999998,147476.76,201126.66,175864.0,187981.56,331541.235,92.24,1210785.7212581201
2021-08-03,115200.0,49100.0,165700.0,142400.0,70200.0,238500.0,166267.008,148331.1,200811.83,175579.2,189371.52,332108.6265,92.24,1212561.52035812
2021-08-04,115200.0,49100.0,165700.0,142400.0,70200.0,238500.0,167830.1568,148669.88999999998,201076.95,177145.6,188620.38,332586.10349999997,92.24,1216021.31615812
2021-08-05,115200.0,49100.0,165700.0,142400.0,70200.0,238500.0,166497.2928,149745.18,201242.65,177430.4,189855.9,331964.5725,92.24,1216828.23115812
2021-08-06,115200.0,49100.0,165700.0,142400.0,70200.0,238500.0,166194.3168,148881.02,201358.64,177288.00000000003,190003.32,330181.308,92.24,1213998.84065812
2021-08-09,115200.0,49100.0,165700.0,142400.0,70200.0,238500.0,167284.91520000002,149617.52000000002,201143.23,176433.6,190445.58,321994.7955,92.24,1207011.87655812
2021-08-10,115200.0,49100.0,165700.0,142400.0,70200.0,238500.0,169272.2304,148797.55,201441.49,176576.0,190642.14,320274.7335,92.24,1207096.37975812
2021-08-11,115200.0,49100.0,165700.0,142400.0,70200.0,238500.0,169611.4944,148498.04,202336.27000000002,176860.8,191077.38,319284.0045,92.24,1207760.22475812
2021-08-12,115200.0,49100.0,165700.0,142400.0,70200.0,238500.0,168557.2992,148949.75999999998,201988.30000000002,178284.8,191456.46,323174.65499999997,92.24,1212503.5100581201
2021-08-13,115200.0,49100.0,165700.0,142400.0,70200.0,238500.0,167830.1568,149534.05000000002,202054.58000000002,178711.99999999997,191898.72,323958.1275,92.24,1214079.87015812
2021-08-16,115200.0,49100.0,165700.0,142400.0,70200.0,238500.0,166254.91199999998,149376.93,199552.50999999998,178711.99999999997,192151.44,326984.2155,92.24,1213124.2433581199
2021-08-17,115200.0,49100.0,165700.0,142400.0,70200.0,238500.0,163576.8576,148115.06,199685.07,178569.6,190944.0,330118.344,92.24,1211101.16745812
2021-08-18,115200.0,49100.0,165700.0,142400.0,70200.0,238500.0,164497.8816,147034.86000000002,200894.68,178569.6,189336.41999999998,329677.119,92.24,1210102.79645812
2021-08-19,115200.0,49100.0,165700.0,142400.0,70200.0,238500.0,161044.3008,147663.34,198011.5,176148.80000000002,189399.6,328506.3225,92.24,1200866.0991581199
2021-08-20,115200.0,49100.0,165700.0,142400.0,70200.0,238500.0,158402.6496,149553.69,196586.47999999998,176433.6,191316.06,329839.299,92.24,1202224.0144581199
2021-08-23,115200.0,49100.0,165700.0,142400.0,70200.0,238500.0,160026.3936,151714.09,199883.90999999997,177145.6,192902.58,329181.7545,92.24,1210946.56395812
2021-08-24,115200.0,49100.0,165700.0,142400.0,70200.0,238500.0,163552.6656,151777.92,201375.21000000002,178000.0,192713.04,331622.325,92.24,1219133.39645812
2021-08-25,115200.0,49100.0,165700.0,142400.0,70200.0,238500.0,163370.88,151704.27000000002,201010.67,177430.4,192909.6,329812.11,92.24,1216330.1658581202
2021-08-26,115200.0,49100.0,165700.0,142400.0,70200.0,238500.0,161710.7328,150786.1,200530.13999999998,177003.2,191793.41999999998,328812.5565,92.24,1210728.38515812
2021-08-27,115200.0,49100.0,165700.0,142400.0,70200.0,238500.0,161856.1152,152632.26,200082.75,177715.2,193871.34,331541.235,92.24,1217791.13605812
2021-08-30,115200.0,49100.0,165700.0,142400.0,70200.0,238500.0,162243.8784,153903.95,201010.67,178284.8,194159.16,332505.0135,92.24,1222199.70775812
2021-08-31,115200.0,49100.0,165700.0,142400.0,70200.0,238500.0,164461.4784,153692.82,203081.92,177572.80000000002,193920.48,332550.08999999997,92.24,1225371.82425812
2021-09-01,115200.0,49100.0,165700.0,142400.0,70200.0,238500.0,165600.576,154016.88,205633.7,177715.2,193990.68,332387.91,92.24,1229437.1818581198
2021-09-02,115200.0,49100.0,165700.0,142400.0,70200.0,238500.0,165939.84,153746.83,205749.69,178142.4,194306.58000000002,332306.81999999995,92.24,1230284.3958581202
2021-09-03,115200.0,49100.0,165700.0,142400.0,70200.0,238500.0,164800.7424,154198.55,210057.89,177857.6,194194.26,332009.64900000003,92.24,1233210.9272581202
2021-09-06,115200.0,49100.0,165700.0,142400.0,70200.0,238500.0,166327.6032,154075.8,214167.25,179566.4,194194.26,334171.1745,92.24,1242594.7235581202
2021-09-07,115200.0,49100.0,165700.0,142400.0,70200.0,238500.0,167490.8928,154350.76,216122.51,178427.19999999998,193393.98,333351.45,92.24,1243229.02865812
2021-09-08,115200.0,49100.0,165700.0,142400.0,70200.0,238500.0,167624.1792,154115.08,217116.71,175721.6,193548.41999999998,330145.2945,92.24,1238363.51955812
2021-09-09,115200.0,49100.0,165700.0,142400.0,70200.0,238500.0,163673.856,153398.22,216337.92,175294.40000000002,192502.44,328659.4395,92.24,1229958.51135812
2021-09-10,115200.0,49100.0,165700.0,142400.0,70200.0,238500.0,166666.8672,152097.07,219469.65,175152.0,190880.82,329461.038,92.24,1233819.68105812
2021-09-13,115200.0,49100.0,165700.0,142400.0,70200.0,238500.0,164025.216,151876.12,219767.91,175864.0,191084.4,328443.12,92.24,1231153.00185812
2021-09-14,115200.0,49100.0,165700.0,142400.0,70200.0,238500.0,162037.9008,151394.94,221259.21,176006.4,190031.4,328488.19649999996,92.24,1229310.28315812
2021-09-15,115200.0,49100.0,165700.0,142400.0,70200.0,238500.0,159081.1776,152519.33000000002,220381.0,174724.80000000002,191617.92,329451.97500000003,92.24,1227868.4384581202
2021-09-16,115200.0,49100.0,165700.0,142400.0,70200.0,238500.0,156342.6432,152278.74,219221.1,174867.2,190859.75999999998,326804.148,92.24,1220465.8270581202
2021-09-17,115200.0,49100.0,165700.0,142400.0,70200.0,238500.0,158354.1504,150913.75999999998,220463.85,172731.2,189659.34000000003,323841.024,92.24,1216055.56025812
2021-09-22,115200.0,49100.0,165700.0,142400.0,70200.0,238500.0,154197.7344,149740.27,215658.55000000002,172731.2,188515.08,327776.751,92.24,1208711.82125812
2021-09-23,115200.0,49100.0,165700.0,142400.0,70200.0,238500.0,156197.1456,151218.18,214763.77000000002,173870.40000000002,190965.06,324534.582,92.24,1211641.37345812
2021-09-24,115200.0,49100.0,165700.0,142400.0,70200.0,238500.0,153822.1824,151011.96,217895.5,173016.0,190810.62000000002,322877.484,92.24,1209525.98225812
2021-09-27,115200.0,49100.0,165700.0,142400.0,70200.0,238500.0,154137.1392,149995.59,217000.72000000003,173443.19999999998,190543.86000000002,323778.06,92.24,1208990.80505812
2021-09-28,115200.0,49100.0,165700.0,142400.0,70200.0,238500.0,155869.97759999998,145556.95,215559.13,169171.19999999998,186430.13999999998,321040.3185,92.24,1193719.95195812
2021-09-29,115200.0,49100.0,165700.0,142400.0,70200.0,238500.0,156984.8832,145502.94,211930.3,170452.80000000002,186886.44,320166.69299999997,92.24,1192016.29205812
2021-09-30,121300.0,49300.0,147100.0,145300.0,68500.0,250200.0,165195.3162,145888.56,187714.31,172035.19999999998,180716.69999999998,334493.631,264.66,1186308.3725201199
2021-10-08,121300.0,49300.0,147100.0,145300.0,68500.0,250200.0,166343.6633,146603.41,178241.07,169710.4,183566.30000000002,337942.1376,264.66,1182671.6362201201
2021-10-11,121300.0,49300.0,147100.0,145300.0,68500.0,250200.0,169278.39549999998,145277.24,179785.62,169565.1,181942.85,337242.8286,264.66,1183356.6894201199
2021-10-12,121300.0,49300.0,147100.0,145300.0,68500.0,250200.0,166841.35720000003,144680.71,176343.48,168548.0,181415.4,339274.2024,264.66,1177367.8049201202
2021-10-13,121300.0,49300.0,147100.0,145300.0,68500.0,250200.0,167236.7952,146105.48,176078.7,169855.7,182415.5,339075.7938,264.66,1181032.62432012
2021-10-14,121300.0,49300.0,147100.0,145300.0,68500.0,250200.0,166803.0264,148422.58000000002,178358.75,172471.1,184984.25,343535.1084,264.66,1194839.47012012
2021-10-15,121300.0,49300.0,147100.0,145300.0,68500.0,250200.0,169201.7339,149295.19,180609.38,173924.1,186278.9,342713.20139999996,264.66,1202287.1606201201
2021-10-18,121300.0,49300.0,147100.0,145300.0,68500.0,250200.0,169533.4894,150606.57,179520.84,172471.1,186648.80000000002,338329.4472,264.66,1197374.90192012
2021-10-19,121300.0,49300.0,147100.0,145300.0,68500.0,250200.0,172072.6623,151691.17,180521.12000000002,173197.6,188046.2,339708.79980000004,264.66,1205502.20742012
2021-10-20,121300.0,49300.0,147100.0,145300.0,68500.0,250200.0,173846.1896,150961.53,180035.69,172761.7,188046.2,338565.636,264.66,1204481.60092012
2021-10-21,121300.0,49300.0,147100.0,145300.0,68500.0,250200.0,172608.5657,151538.34,176446.45,172180.5,188101.0,340011.0414,264.66,1201150.55242012
2021-10-22,121300.0,49300.0,147100.0,145300.0,68500.0,250200.0,173693.109,150552.34,177843.90000000002,172907.0,188306.5,341560.53,264.66,1205128.0343201202
2021-10-25,121300.0,49300.0,147100.0,145300.0,68500.0,250200.0,173488.96110000001,151829.21,176902.46,173488.19999999998,188875.05,341173.2204,264.66,1206021.75682012
