date,策略净值,恒生ETF_净值,纳指ETF_净值,日经ETF_净值,德国ETF_净值,标普500ETF_净值,黄金ETF_净值
2022-11-03,1059529.6887212598,609763.3666531397,1426988.053276844,1031692.4499420866,901635.7338000127,1370456.3326307,1282854.5968505484
2022-11-04,1070141.54852126,642826.1166140976,1450979.1099896356,1015409.9296728612,920901.4546077051,1390917.3339822507,1285176.9711427842
2022-11-07,1080909.17052126,658272.8334683736,1461535.1749432639,1028895.4525952259,937277.3172942438,1398778.6660804779,1291035.0600004739
2022-11-08,1086939.51612126,655495.4903328704,1469692.1342256132,1042880.4393295299,955579.7520615518,1403517.0032355736,1293256.694064294
2022-11-09,1090273.04812126,647975.0222321897,1436104.654827705,1045277.8656268391,957506.324142321,1375948.4961513795,1320592.064716322
2022-11-10,1105177.2371212598,638964.1153523915,1546703.4262736742,1032891.1630907413,989294.7634750138,1456823.296230403,1317293.4908655458
2022-11-11,1131655.6111212599,684357.4443917522,1564456.8082411399,1089430.4666022847,1005670.6261615525,1460053.980654332,1332509.7228885326
2022-11-14,1120707.0819212599,686525.4724516093,1528950.0443062084,1080540.010749763,1011450.3424038603,1426777.931087863,1317057.2416573146
2022-11-15,1126484.2912212599,709967.3563608484,1541425.3937968598,1068952.450312768,1007597.1982423218,1429577.8575886013,1325204.719068732
2022-11-16,1125306.37082126,706986.4788026137,1518393.9793525802,1077842.90616529,998927.62387886,1416978.1883352783,1330994.1619300677
2022-11-17,1126243.4436212599,701972.8334021597,1521272.9061581152,1074546.4450064898,1009523.7703230912,1418593.5305472428,1332778.9578352715
2022-11-18,1129558.30102126,703463.2721812772,1529909.68657472,1072748.3752835079,1023973.0609288603,1433993.1263013044,1330455.6920365896
2022-11-21,1124503.1518212599,692758.3920996299,1516954.5159498125,1077443.3351157384,1019156.6307269374,1431731.647204554,1324227.6280037456
2022-11-22,1128777.80932126,689371.0897922061,1546943.336840802,1077343.4423533506,1019156.6307269374,1459300.1542887485,1324934.5926155471
2022-11-23,1128999.04722126,688151.8155446395,1554380.5644217676,1078741.941026781,1021083.2028077065,1460269.3596159276,1323016.0707434197
2022-11-24,1137136.89282126,692758.3920996299,1552701.190451872,1100118.9921777884,1038422.3515346299,1458654.017403963,1328065.563254446
2022-11-25,1137823.52672126,691335.5834293314,1544544.231169523,1104614.1664852432,1039385.6375750146,1461023.185981511,1329278.0120212177
2022-11-28,1131514.09692126,682867.0056126348,1528230.3126048245,1097921.351405255,1028789.4911307837,1443792.869053889,1331129.6709098835
2022-11-29,1139657.5053212598,722095.0451127941,1524391.7435307777,1102616.3112374856,1028789.4911307837,1448854.274651378,1330455.6920365896
2022-11-30,1148218.86252126,735577.2683299447,1588447.8649539317,1096922.4237813763,1026862.9190500143,1489345.5194312888,1327426.3531325522
2022-12-01,1151330.44322126,736661.2823598732,1579811.0845373266,1107710.842119268,1034569.2073730915,1477391.9870627513,1332980.438292103
2022-12-02,1148945.20732126,729615.5132134749,1559178.7757643259,1099020.1717915218,1038422.3515346299,1461884.7018278919,1341160.901442028
2022-12-05,1145482.55072126,759967.906051474,1528950.0443062084,1103815.0243861403,1031679.3492519375,1432485.4735701375,1328705.6648827859
2022-12-06,1128624.17112126,751499.3282347774,1486485.8739245674,1081638.8311360297,1011450.3424038603,1399640.181926859,1320154.3350512597
2022-12-07,1121035.02072126,728599.1292923655,1484086.768253288,1073847.1956697744,1005670.6261615525,1401470.9031004186,1316384.1542904668
2022-12-08,1125921.63842126,748382.5463626299,1494642.8332069165,1068852.5575503802,1004707.3401211678,1404809.2770051453,1319683.6196476896
2022-12-09,1132066.62712126,765862.6751553993,1484806.4999546718,1078442.2627396171,1016266.7726057834,1394148.0184061795,1323925.4073184985
2022-12-12,1129040.85302126,748586.0807853616,1502319.9713550098,1075245.694343205,1007597.1982423218,1413424.4354689561,1320558.1874713684
2022-12-13,1137294.68542126,756919.3983844202,1521992.6378594986,1076544.3002542476,1024936.3469692452,1427424.0679726487,1324766.9894036695
2022-12-14,1142868.14792126,757325.8231336091,1505678.7192948007,1095823.6033951095,1027826.205090399,1414716.709238528,1337794.5731013438
2022-12-15,1122727.65802126,743572.4353849079,1451698.8416910195,1090329.5014637755,997001.0517980908,1375517.7382281888,1322780.7130416345
2022-12-16,1116785.36122126,751092.9034855885,1447380.4514827167,1059562.5306483067,992184.6215961677,1368948.6798995333,1320457.4472429527
2022-12-19,1114737.72632126,746282.1484115919,1427227.963843972,1057264.9971133855,989294.7634750138,1355810.5632422217,1327291.7356591825
2022-12-20,1108988.25252126,737948.8308125334,1428187.606112484,1029794.4874567167,988331.4774346292,1359364.3161085437,1327257.8584142288
2022-12-21,1122423.43072126,737474.7759545255,1445461.1669456938,1056166.1767271187,1002780.7680403985,1375625.4277089864,1340891.666495289
2022-12-22,1120685.79542126,758071.0425231677,1412353.5086820412,1058263.9247372642,989294.7634750138,1356887.4580501982,1340790.9262668735
2022-12-23,1119163.1499212598,754954.2606510203,1417391.6305917273,1049273.5761223545,991221.335555783,1366579.5113219852,1337659.9556279744
2022-12-26,1118190.56912126,754141.4111526426,1417631.5411588552,1052270.358993991,993147.9076365522,1366794.8902835806,1332778.9578352715
2022-12-27,1115418.49802126,751566.9583435964,1392201.0210432962,1050472.2892710094,995074.4797173215,1355918.2527230193,1334259.750042336
2022-12-28,1115083.60092126,765185.0858746597,1376127.0130457259,1044079.1524781844,991221.335555783,1342241.6886617197,1337559.2153995587
2022-12-29,1117161.49392126,760849.0297549454,1412593.419249169,1033490.5196650686,1002780.7680403985,1367871.7850915568,1331701.1265418692
2022-12-30,1119053.61922126,760442.6050057566,1408514.9396079944,1037486.230160584,993147.9076365522,1361625.795205294,1342440.2131922615
2022-12-31,1118941.27474368,760442.6050057566,1408275.0290408665,1037486.230160584,993147.9076365522,1361518.1057244963,1342407.2274537538
2023-01-03,1125389.38594368,771485.6356314993,1395319.8584159592,1050871.8603205609,1010487.0563634756,1353118.3262222807,1348163.684576582
2023-01-04,1127734.82884368,791743.7516560464,1396759.3218187266,1027397.0611594075,1015303.4865653988,1356241.3211654122,1353313.9173160235
2023-01-05,1124036.15184368,799195.9455516335,1371088.8911360397,1027696.7394465711,1015303.4865653988,1336749.5251410406,1349712.2312735543
2023-01-06,1124834.0320436799,796689.1228514065,1408994.7607422504,1020904.031604195,1019156.6307269374,1366794.8902835806,1338670.0324314688
2023-01-09,1130843.89034368,804954.8103416461,1404676.370533948,1021503.3881785222,1034569.2073730915,1349779.952317554,1351899.9880924204
2023-01-10,1128579.08074368,795266.3141811083,1404196.549399692,1020604.3533170314,1029752.7771711681,1342995.5150273032,1354223.2538911025
2023-01-11,1137968.91494368,800618.7542219319,1431066.5329180188,1030693.5223182078,1045165.3538173222,1363564.2058596516,1357051.1123383085
2023-01-12,1139733.9765436798,802447.987641419,1436344.5653948328,1032491.5920411898,1054798.2142211685,1366471.8218411873,1354997.0814863655
2023-01-13,1140827.01044368,806513.523325857,1438743.671066112,1031792.3427044745,1059614.6444230918,1363241.1374172585,1355199.453449643
2023-01-16,1142570.09844368,804684.2899063696,1435384.9231263213,1030194.0585062684,1057688.0723423227,1359902.7635125318,1364221.4986847395
2023-01-17,1145002.30864368,799534.7401920032,1438983.58163324,1038884.7288340145,1062504.5025442454,1358933.558185353,1367419.3323071
2023-01-18,1149360.98054368,806513.523325857,1428187.606112484,1070550.7345109745,1063467.7885846305,1345256.9941240535,1367520.9640419616
2023-01-19,1143927.14924368,805971.1942627553,1415712.2566218318,1054368.1070041368,1047091.9258980915,1336641.8356602427,1370684.9204193684
2023-01-20,1158064.4891436798,820131.6508569202,1455777.3213321941,1061760.1714208403,1059614.6444230918,1362379.6215708773,1381154.772123022
2023-01-30,1166718.97904368,819995.7465430076,1490564.3535657418,1083536.7936213994,1068284.2187865532,1376163.8751129746,1381760.9965064079
2023-01-31,1161942.59174368,810578.4149140205,1513115.9468757662,1074246.766719326,1065394.3606653996,1395871.050098942,1367655.5815153313
2023-02-01,1170955.2912436798,817286.0335163233,1542624.9466324996,1077343.4423533506,1068284.2187865532,1408039.9614290746,1378461.5311491855
2023-02-02,1184213.97054368,809020.3460260838,1588447.8649539317,1085135.0778196056,1101035.9441596307,1420962.6991247905,1392062.3534917377
2023-02-03,1173313.76484368,800348.2337866555,1566376.0927781633,1092726.927761085,1092366.369796169,1411593.7142953963,1371492.625259586
2023-02-06,1160605.5535436799,787814.120285521,1560138.4180328373,1080739.7962745389,1076953.7931500152,1410409.1300066225,1353650.9067526702
2023-02-07,1163960.2176436798,793369.4506528019,1596844.7348034086,1076744.0857790234,1072137.362948092,1433346.9894165187,1350250.7011670324
2023-02-08,1160856.04414368,790117.4085630161,1563497.1659726282,1082537.8659975207,1075027.2210692458,1412993.6775457659,1351698.5076355895
2023-02-09,1163887.23384368,804616.0157012761,1552461.2798847442,1082537.8659975207,1083696.7954327073,1403840.071677967,1355199.453449643
2023-02-10,1157171.1939436798,788084.6407207972,1542864.8571996274,1084136.1501957267,1070210.7908673226,1406639.9981787053,1349072.1296452144
2023-02-13,1162355.2787436799,790049.7784541971,1572613.767523489,1076644.1930166355,1074063.935028861,1428608.6522614227,1352876.187650961
2023-02-14,1162638.0220436798,787949.380503159,1582929.9219099896,1078642.0482643931,1077917.0791903995,1427962.515376637,1350419.1958853558
2023-02-15,1161633.5346436799,777650.9251707006,1596844.7348034086,1070151.1634614228,1088513.2256346305,1433239.299935721,1348230.5475600434
2023-02-16,1161186.8223436798,787814.120285521,1574053.2309262566,1075944.9436799202,1090439.7977153999,1420531.9412016002,1346918.250071302
2023-02-17,1156821.27444368,778938.473623361,1566616.0033452914,1069451.9141247075,1086586.6535538612,1419670.4253552193,1344797.3562358976
2023-02-20,1159792.05954368,785848.9825521212,1566136.1822110354,1067254.273352174,1088513.2256346305,1419239.6674320286,1350620.676342187
2023-02-21,1148883.65574368,771756.8001630501,1527030.759769185,1064457.2760053133,1081770.2233519382,1389086.6128086909,1346244.2711980082
2023-02-22,1148981.30214368,769385.2376804613,1531828.9711117432,1049872.932696682,1080806.9373115536,1390917.3339822507,1353381.6718059315
2023-02-23,1151653.0376436799,769656.4022120119,1551021.8164819765,1053768.7504298093,1086586.6535538612,1403840.071677967,1349409.119081861
2023-02-24,1146422.92594368,755293.05529139,1522712.3695608827,1066854.7023026226,1065394.3606653996,1387363.5811159285,1353280.9315775156
2023-02-27,1151072.7135436798,759290.3167707345,1546703.4262736742,1063158.6700942707,1083696.7954327073,1404270.8296011572,1350116.0836936627
2023-02-28,1149310.11774368,752854.5067962568,1543584.5889010113,1062759.0990447192,1087549.939594246,1399101.7345228707,1349005.2666617527
2023-03-01,1153710.29084368,783071.6394166178,1527990.4020376967,1064457.2760053133,1077917.0791903995,1390163.507616667,1355671.0603596591
2023-03-02,1150048.07374368,771079.2108823104,1529189.9548733362,1056865.426063834,1078880.3652307845,1388871.2338470956,1354189.3766461485
2023-03-03,1163727.25824368,779548.4327952816,1566616.0033452914,1073347.731857835,1094292.9418769383,1417624.325220064,1360417.4406789928
2023-03-06,1170920.3268436799,779142.0080460926,1564456.8082411399,1088031.9679288543,1100072.6581192461,1415147.4671617185,1373546.6561115286
2023-03-07,1168816.41244368,778870.8435145419,1549582.353079209,1094425.104721679,1101999.2302000155,1397594.081791704,1371930.3549246483
2023-03-08,1163135.3197436798,764642.7568115582,1565416.4505096516,1094225.3191969031,1100072.6581192461,1407178.4455826934,1357151.852566724
2023-03-09,1160613.62294368,761390.7147217725,1540225.8409612204,1103914.9171485282,1101999.2302000155,1384132.8966919996,1357892.6944234797
2023-03-10,1152496.7942436798,738219.9953440841,1518873.800486836,1092527.1422363091,1090439.7977153999,1363887.2743020442,1365298.4384716954
2023-03-13,1154289.83004368,749601.8206101967,1524871.564665034,1089130.788315121,1063467.7885846305,1356349.01064621,1377384.591362229
2023-03-14,1158997.93424368,729276.7185731049,1550781.9059148487,1067953.5226888892,1079843.6512711688,1370348.6431499023,1395462.5590773758
2023-03-15,1151532.3891436798,736661.2823598732,1551261.7270491044,1056166.1767271187,1041312.2096557837,1355595.1842806262,1394048.629853773
2023-03-16,1163940.55734368,728599.1292923655,1602602.5884144786,1064756.9542924769,1050945.0700596299,1388871.2338470956,1406234.631466276
2023-03-17,1165551.6560436802,739642.8040143825,1592286.434027978,1072548.5897587321,1039385.6375750146,1371748.6064002716,1413135.7828659678
2023-03-20,1180841.10844368,716200.9201051433,1590607.060058083,1063258.5628566586,1050945.0700596299,1376702.322516963,1467739.6611865622
2023-03-21,1181917.3195436802,727650.375480075,1614598.1167708745,1070650.6272733624,1075990.5071096304,1396086.4290605371,1442255.9494232
2023-03-22,1174282.46464368,738897.5846248238,1591326.7917594665,1081738.7238984175,1082733.509392323,1372179.3643234621,1418656.8822870106
2023-03-23,1185744.83384368,756038.2746809488,1611239.3688310834,1088731.2172655696,1091403.0837557844,1376163.8751129746,1431886.837947962
2023-03-24,1181818.2253436798,747230.9022238823,1608600.3525926764,1085234.9705819935,1064431.0746250148,1377025.3909593557,1436566.3552838336
2023-03-27,1181175.8093436798,737813.5705948952,1604281.9623843739,1095224.246820782,1075990.5071096304,1386178.9968271547,1428588.2640971856
2023-03-28,1180494.12554368,746214.5183027728,1597324.5559376644,1092527.1422363091,1080806.9373115536,1384671.3440959877,1423942.6240062679
2023-03-29,1193212.46644368,761865.413676055,1627313.376828654,1108410.091455983,1097182.7999980922,1404809.2770051453,1427847.4222404303
2023-03-30,1197943.3241436798,767420.7440433357,1644826.8482289917,1103914.9171485282,1113558.6626846308,1415255.1566425161,1428419.7693788623
2023-03-31,1207893.6029405799,769047.0871363658,1668338.0838075276,1109808.5901294134,1125118.0951692464,1432162.405127745,1440000.4381144256
2023-04-03,1202393.75054058,770198.7312751134,1666178.8887033763,1114903.1210111957,1112595.3766442463,1439162.221379591,1423101.0419210969
2023-04-04,1206624.35874058,764372.2363762818,1658021.9294210272,1123993.3623884933,1122228.2370480925,1428716.3417422203,1435961.022406894
2023-04-06,1211689.0353405802,766810.7848714152,1653943.4497798525,1104414.3809604675,1123191.5230884773,1431516.268242959,1459390.7033183137
2023-04-07,1210806.15314058,767691.9085748864,1655862.734316876,1099819.3138906248,1125118.0951692464,1433454.6788973163,1456799.0940793387
2023-04-10,1206478.54634058,766878.4149802343,1652503.986377085,1100818.241514504,1123191.5230884773,1433239.299935721,1445117.6851153597
2023-04-11,1210184.78874058,774195.9927544579,1644586.9376618639,1102716.2039998737,1125118.0951692464,1435608.468513269,1451177.2544298803
2023-04-12,1212401.29134058,767149.5795117852,1628992.7507985495,1108310.1986935951,1132824.3834923236,1429039.4101846132,1461444.7341702564
2023-04-13,1217736.48414058,766471.9902310454,1657542.1082867712,1112305.9091891106,1139567.385775016,1443900.558534687,1463127.8983405987
2023-04-14,1223161.06454058,769249.977462823,1652503.986377085,1128388.6439335602,1150163.532219247,1439808.3582643769,1468008.8961333013
2023-04-17,1220078.91234058,782935.7351027053,1654903.0920483642,1120297.3301801414,1142457.2438961698,1446054.3481506396,1455182.7928924584
2023-04-18,1219035.1885405802,779412.5284813688,1658501.7505552832,1123294.1130517782,1145347.1020173237,1450146.5484209496,1449494.0902595385
2023-04-19,1216782.50334058,767894.7989013438,1655862.734316876,1122994.4347646146,1150163.532219247,1448208.1377665922,1448921.7431211064
2023-04-20,1216636.18714058,771756.8001630501,1648905.3278701664,1122694.7564774507,1144383.8159769392,1444977.4533426634,1450941.0052216493
2023-04-21,1211655.89134058,757122.2887108774,1645306.6693632477,1121695.828853572,1148236.9601384776,1441316.0109955436,1445386.920062099
2023-04-24,1210851.35474058,753667.3562946345,1643387.3848262245,1123693.6841013297,1150163.532219247,1444223.6269770798,1442727.5563332161
2023-04-25,1209296.66954058,740659.187935492,1612918.742800979,1125291.9682995358,1157869.8205423239,1421716.525490374,1455014.298174135
2023-04-26,1212316.35174058,750008.88945566,1630912.0353355727,1126390.7886858026,1150163.532219247,1424301.0730295174,1456630.5993610155
2023-04-27,1220528.16734058,752786.2325911631,1674575.7585528533,1128388.6439335602,1156906.5345019393,1451438.8221905215,1459189.2228614823
2023-04-28,1222652.77554058,755157.7950737521,1686331.376342121,1142373.6306678643,1163649.5367846317,1464253.8704054398,1448247.7642478128
2023-05-04,1224761.50074058,755360.6854002092,1648185.5961687826,1144970.8424899494,1150163.532219247,1422362.66237516,1478950.354746971
2023-05-05,1235005.84134058,759765.015725017,1684652.002372226,1148267.3036487496,1160759.6786634778,1449931.1694593544,1485885.3833916166
2023-05-08,1229983.0029405802,769656.4022120119,1689930.03484904,1134182.4241520576,1159796.3926230932,1451438.8221905215,1470769.8915970458
2023-05-09,1228800.3463405801,754209.0412614616,1681053.343865307,1146768.9122129313,1158833.1065827087,1446808.174516223,1473529.9955543443
2023-05-10,1230281.88874058,751634.5884524157,1700486.0998026682,1142173.8451430886,1152090.104300016,1454238.7486912599,1478277.2673801235
2023-05-11,1230063.55554058,750482.9443136681,1700965.9209369242,1148666.874698301,1146310.3880577083,1447777.3798434017,1479118.8494652945
2023-05-12,1230558.66614058,748856.6012206379,1704324.668876715,1162152.3976206658,1149200.2461788622,1453807.9907680694,1471105.9895272464
2023-05-15,1236580.3881405802,763626.3728904487,1717759.660635878,1162651.8614326052,1145347.1020173237,1461777.012347094,1476694.843438197
2023-05-16,1234462.42854058,762881.1535008899,1715360.554964599,1167646.4995519996,1144383.8159769392,1449392.7220553663,1472856.9081874965
2023-05-17,1236404.75894058,749263.6700661012,1742470.4490500533,1177236.2047412368,1151126.8182596315,1471899.823542072,1466999.7108362531
2023-05-18,1246184.2587405802,758883.8920215457,1779656.5869548805,1191121.2987131525,1166539.3949057856,1490637.7932008605,1464811.0625109407
2023-05-19,1246443.45734058,753396.1917630838,1785414.4405659505,1198813.04141702,1174245.6832288627,1496668.4041255277,1458986.850898205
2023-05-22,1251042.12714058,760442.6050057566,1785894.2617002062,1211499.4222402815,1171355.8251077086,1492791.5828168131,1464541.8275642016
2023-05-23,1242606.56214058,753125.027231533,1767181.2374642289,1202808.7519125354,1168465.966986555,1479545.776678704,1456630.5993610155
2023-05-24,1238682.7897405801,742827.2159953491,1764062.400091566,1195316.794733444,1145347.1020173237,1473515.1657540365,1465955.7567878047
2023-05-25,1237346.41014058,728666.7594011844,1804367.3753690557,1193019.2611985225,1139567.385775016,1485684.077084169,1461848.586590365
2023-05-26,1243570.17454058,730428.3627118526,1856667.8790029415,1197114.864456426,1154016.6763807854,1509914.210263637,1454139.7303504562
2023-05-29,1240018.54654058,720943.4009740466,1851869.6676603833,1200211.5400904503,1148236.9601384776,1506037.388954922,1451782.5873068203
2023-05-30,1242725.56634058,725618.2517341304,1865304.6594195464,1208402.746606257,1147273.674098093,1511098.794552411,1449190.9780678456
2023-05-31,1240436.38394058,710848.4800643197,1852829.3099288947,1196315.7223573227,1131861.097451939,1502268.257127005,1468245.1453415328
2023-06-01,1248483.0457405802,712000.1242030674,1880658.9357157333,1214196.5268247544,1144383.8159769392,1520252.4004202099,1466999.7108362531
2023-06-02,1264379.71754058,740455.6535127604,1893374.1957735126,1230578.9398563677,1164612.8228250165,1541790.2965797368,1473126.1431342354
2023-06-05,1260322.67414058,745604.5591308522,1893614.1063406407,1243664.891729181,1151126.8182596315,1537913.475271022,1457438.3042012323
2023-06-06,1268970.5191405802,747027.3678011507,1898412.317683199,1265841.0849792915,1156906.5345019393,1545020.9810036658,1466224.9917345438
2023-06-07,1264289.41594058,754547.8359018315,1869143.2284935934,1242266.3930557503,1154979.96242117,1541682.6070989391,1467134.3283096226
2023-06-08,1264600.0941405802,758071.0425231677,1895053.5697434084,1230878.6181435313,1158833.1065827087,1553097.6920634885,1461579.3516436259
2023-06-09,1274111.34894058,760916.6598637645,1896732.9437133034,1260846.446859897,1162686.250744247,1551374.6603707264,1472284.5610490644
2023-06-12,1280887.70114058,762610.6330656137,1932239.7076482351,1266040.8705040673,1170392.539067324,1567743.4614519668,1474102.3426927761
2023-06-13,1293971.1129405801,770469.2517103897,1954791.3009582593,1292312.6670120812,1186768.4017538626,1584650.7099371955,1479825.814077096
2023-06-14,1294977.10574058,767556.0042609739,1969905.666687318,1305997.9754592215,1196401.2621577089,1587558.3259187317,1470062.9269852443
2023-06-15,1297158.96534058,783748.5846010831,1990537.9754603186,1304599.4767857913,1198327.8342384782,1605434.7797311388,1457405.3184627248
2023-06-16,1302811.4093405802,791201.4225929448,1971824.951224341,1309194.543855634,1211813.838803863,1595096.589574566,1469591.3200752279
2023-06-19,1294770.70574058,784562.0781957353,1969185.934985934,1280425.4282879229,1197364.548198094,1593050.489439411,1470399.0249154451
2023-06-20,1295671.37874058,777583.2950618817,1977822.7154025391,1286319.1012688081,1195437.9761173245,1594127.3842473873,1472957.648415912
2023-06-21,1292053.97734058,763829.9073131804,1956470.6749281548,1302202.050488482,1191584.831955786,1590142.8734578749,1469052.8501817498
2023-06-26,1277224.1625405801,749127.7657521886,1940156.7563634561,1255751.915978115,1179062.1134307855,1582281.5413596476,1466797.3388729757
2023-06-27,1284020.0243405802,763491.1126728104,1974943.788597004,1251056.9561458842,1183878.543632709,1601234.8899800314,1466628.8441546524
2023-06-28,1286125.45114058,764507.49659392,1977582.8048354113,1269437.2244252553,1194474.6900769398,1600696.442576043,1458683.7387065121
2023-06-29,1287126.8129405798,756038.2746809488,1977342.8942682834,1276329.8250300195,1196401.2621577089,1610280.8063670325,1459593.075281591
2023-06-30,1293081.94362192,755496.5897141219,2010210.6419648076,1271235.2941482372,1206034.1225615551,1631172.5656417736,1464104.0978991392
2023-07-03,1300241.14302192,770198.7312751134,2011170.2842333196,1292112.8814873055,1203144.2644404015,1630741.8077185831,1467436.5489948692
2023-07-04,1298152.22552192,773789.5680052689,2008051.4468606564,1276929.1816043467,1199291.120278863,1628264.9496602374,1468952.1099533343
2023-07-05,1293168.66932192,761594.2491445041,2005172.5200551217,1273333.0421583827,1185805.1157134783,1623526.6125051419,1471409.1017189396
2023-07-06,1280618.84252192,745401.6688043951,1993416.9022658535,1254752.9883542361,1156906.5345019393,1613511.4907909618,1470298.2846870294
2023-07-07,1276682.43102192,737813.5705948952,1985020.0324163768,1243165.4279172414,1165576.1088654008,1608127.0167510798,1468648.9977616412
2023-07-10,1279828.32642192,740659.187935492,1983100.7478793531,1243465.106204405,1173282.3971884777,1609096.2220782586,1473260.760607605
2023-07-11,1285121.62892192,747230.9022238823,1991737.5282959584,1253154.70415603,1186768.4017538626,1619111.3437924387,1469725.9375485976
2023-07-12,1291344.24642192,754344.9455753742,2012609.7476360868,1248060.1732742477,1202180.9784000167,1628372.6391410353,1472957.648415912
2023-07-13,1308516.38992192,771756.8001630501,2040199.4628557975,1278127.8947530014,1218556.8410865555,1636987.797604846,1484774.5663597067
2023-07-14,1305604.32412192,772569.6496614277,2033242.056409088,1277828.2164658376,1222409.985248094,1630634.1182377855,1477030.9413683978
2023-07-17,1307599.6878219198,773179.6088333483,2052674.812346449,1270036.5809995828,1218556.8410865555,1636880.1081240484,1482316.683087655
2023-07-18,1312247.2793219201,758613.3715862692,2072587.3894180658,1278727.2513273288,1229152.9875307863,1651310.4985509315,1489386.3292056704
2023-07-19,1320109.48932192,756377.0693213186,2071867.6577166822,1291813.2032001417,1228189.7014904018,1656048.8357060275,1508406.6192344038
2023-07-20,1313726.3465219198,755699.480040579,2025325.0076938665,1277228.8598915103,1239749.1339750174,1644633.7507414778,1504367.203526872
2023-07-21,1307872.02332192,760916.6598637645,2019807.0646499244,1264342.6935434733,1225299.8433692479,1644741.440222276,1495849.7509402998
2023-07-24,1304748.2903219198,744385.2848832856,2023645.6337239712,1261445.8034342243,1223373.2712884785,1651202.809070134,1496759.0875153786
2023-07-25,1310007.05752192,774941.2121440164,2037320.5360502624,1265841.0849792915,1221446.6992077094,1654756.5619364558,1486759.9512152956
2023-07-26,1307239.65342192,771350.3754138611,2027244.2922308894,1258648.8060873637,1204107.550480786,1651956.6354357174,1494536.5619451124
2023-07-27,1315028.93052192,783274.5297430751,2021006.6174855642,1274531.7553070376,1229152.9875307863,1640756.9294327633,1497364.4203923184
2023-07-28,1319484.6105219198,794453.4646827304,2060831.7716287982,1283022.6401100077,1225299.8433692479,1658310.3148027777,1486996.2004235268
2023-07-31,1320956.58722192,801093.4531762142,2060112.0399274144,1283721.889446723,1226263.1294096324,1659925.6570147423,1485885.3833916166
2023-08-01,1317110.37572192,797841.4110864287,2053394.5440478327,1279426.500664044,1206997.40860194,1654971.940898051,1489420.2064506244
2023-08-02,1302144.68392192,779480.8026864624,2010690.4630990636,1250058.0285220055,1194474.6900769398,1633972.4921425125,1490564.9007274883
2023-08-03,1294495.95072192,776092.8562827641,2011650.105367575,1231078.403668307,1181951.9715519396,1632572.528892143,1483696.7350663044
2023-08-04,1293526.1067219202,779480.8026864624,2000134.3981454354,1233975.293777556,1184841.8296730933,1622234.33873557,1481441.2237575303
2023-08-07,1298248.4173219202,778734.9392006294,2015728.5850087495,1241267.4654318714,1187731.6877942474,1635910.9027968696,1484269.0822047365
2023-08-08,1293311.57702192,766810.7848714152,2003733.056652354,1242965.6423924656,1177135.5413500164,1633110.9762961313,1484067.6017479051
2023-08-09,1291218.29212192,768911.1828224533,1981181.46334233,1236272.8273124772,1183878.543632709,1622234.33873557,1484706.811869799
2023-08-10,1292039.86042192,768978.8129312723,1984540.211282121,1240967.7871447077,1193511.4040365552,1622449.7176971652,1480027.2945339272
2023-08-11,1289012.55512192,762203.5642201502,1972064.861791469,1234075.1865399438,1184841.8296730933,1621157.4439275938,1485313.036253185
2023-08-14,1288574.0695219198,751228.1637032267,1998215.1136084117,1221488.69847907,1186768.4017538626,1632680.2183729406,1487669.2877903744
2023-08-15,1283197.2149219199,744046.4902429157,1978542.4471039227,1225084.8379250339,1177135.5413500164,1615880.6593685094,1487703.1650353286
2023-08-16,1279177.79852192,735848.4328614955,1963428.081374864,1212598.2426265483,1181951.9715519396,1608773.1536358658,1490294.7742743033
2023-08-17,1273928.3673219199,735848.4328614955,1945434.7888402704,1202409.180862984,1172319.1111480934,1598542.6529600904,1489992.5535890562
2023-08-18,1268073.77752192,720468.702019764,1939676.9352292004,1201809.8242886565,1163649.5367846317,1596711.9317865304,1487972.3999820675
2023-08-21,1270939.35192192,706782.944379882,1972064.861791469,1205206.1782098445,1165576.1088654008,1607157.8114239012,1493863.4745782646
2023-08-22,1274240.9708219199,712880.6038102643,1968466.2032845505,1212997.8136760998,1177135.5413500164,1602634.8532304005,1493527.3766480638
2023-08-23,1280121.62382192,715252.166292853,2000374.308712563,1222088.0550533973,1173282.3971884777,1620188.238600415,1495176.6635734523
2023-08-24,1280042.55942192,728734.3895100034,1954071.5692568754,1236672.3983620286,1164612.8228250165,1596388.8633441378,1499653.8089460465
2023-08-25,1273398.12862192,718233.0438510879,1969665.75612019,1204007.46506119,1159796.3926230932,1607157.8114239012,1497263.680163903
2023-08-28,1280755.8441219202,724873.0323445718,1982860.8373122255,1219990.3070432518,1170392.539067324,1616526.7962532956,1497633.6553390576
2023-08-29,1292380.53742192,738965.2147336428,2026764.471096634,1221488.69847907,1182915.2575923242,1639895.413586382,1501606.2080631277
2023-08-30,1296722.23582192,738491.1598756349,2037560.44661739,1228680.977370998,1185805.1157134783,1645602.9560686569,1506757.3323090156
2023-08-31,1300921.6733219202,734696.7887227478,2042598.5685270766,1238570.3608473986,1194474.6900769398,1643126.0980103114,1513893.8414104925
2023-09-01,1300385.7915219201,734832.0489403858,2039959.5522886692,1250157.9212843934,1179062.1134307855,1645602.9560686569,1512716.161395121
2023-09-04,1304662.03712192,753734.9864034535,2039719.6417215415,1249258.8864229023,1168465.966986555,1645387.5771070616,1518236.369309717
2023-09-05,1300580.26532192,739032.844842462,2042598.5685270766,1249059.1008981266,1163649.5367846317,1638603.1398168106,1519381.0635865815
