date,FAPP,DIV_bench,NDX_bench,BOND_bench,GOLD_bench
2022-11-07,14908789.407469079,16048000.0,17598253.275109172,11422382.602734508,13850273.77280444
2022-11-08,14941300.081869079,16048000.0,17707423.580786023,11429904.406443996,13874107.548478112
2022-11-09,14925848.529269079,16030000.0,17292576.419213973,11424477.282248542,14167362.456064845
2022-11-10,15214254.309269078,16062000.0,18646288.209606986,11421144.837567125,14131975.228941014
2022-11-11,15389817.21086908,16474000.0,18864628.8209607,11396865.597745363,14295215.551251706
2022-11-14,15215138.490769079,16422000.000000002,18427947.598253272,11324694.367216362,14129440.738349712
2022-11-15,15292085.52906908,16501999.999999998,18580786.026200872,11331740.10739993,14216847.189345576
2022-11-16,15232131.954869078,16454000.0,18296943.23144105,11316791.712686138,14278956.55500562
2022-11-17,15241672.66826908,16396000.0,18340611.35371179,11340690.101687167,14298103.914114244
2022-11-18,15235327.030069077,16306000.0,18449781.659388643,11331549.681989564,14273179.82928054
2022-11-21,15172915.94386908,16242000.0,18296943.23144105,11340785.314392352,14206364.918824572
2022-11-22,15288066.101969078,16416000.0,18646288.209606986,11337357.65700575,14213949.262367599
2022-11-23,15332689.29156908,16524000.0,18733624.45414847,11359447.004608294,14193367.285943143
2022-11-24,15363076.080369078,16598000.0,18711790.3930131,11371062.954640668,14247538.43578892
2022-11-25,15411658.904369079,16916000.0,18624454.148471612,11349354.457858855,14260545.632785788
2022-11-28,15348557.981269078,16824000.0,18427947.598253272,11332406.596336216,14280410.300552329
2022-11-29,15439754.906069078,17316000.0,18384279.475982532,11310222.036028486,14273179.82928054
2022-11-30,15592527.619469078,17286000.0,19170305.676855896,11306508.740526335,14240680.965019248
2022-12-01,15565473.06846908,17172000.0,19061135.37117904,11323932.665574893,14300265.404203432
2022-12-02,15504161.005669078,17042000.0,18799126.637554582,11324980.005331911,14388025.72747053
2022-12-05,15451475.632969078,17326000.0,18449781.659388643,11311650.226606239,14254405.470674032
2022-12-06,15290609.814569078,17250000.0,17925764.19213974,11293750.238031764,14162666.475384358
2022-12-07,15256209.809269078,17150000.0,17882096.069868993,11319172.030315725,14122219.831193363
2022-12-08,15307652.01696908,17208000.0,18013100.436681222,11320981.07171421,14157616.622432634
2022-12-09,15255211.543569077,17032000.0,17903930.131004363,11314982.671287656,14203122.683690792
2022-12-12,15233001.27666908,16766000.0,18122270.74235808,11314792.245877288,14166999.019678168
2022-12-13,15314394.198369078,16852000.0,18362445.41484716,11308984.270861102,14212151.20866509
2022-12-14,15304158.174469078,16788000.0,18165938.86462882,11334501.275850248,14351911.627573347
2022-12-15,15076231.12076908,16610000.0,17510917.030567687,11325265.643447462,14190842.35946728
2022-12-16,15094374.610569078,16786000.0,17445414.847161572,11324503.941805992,14165918.274633575
2022-12-19,15001770.064769078,16488000.0,17205240.174672488,11342118.29226492,14239236.78358798
2022-12-20,14970051.03016908,16328000.0,17227074.23580786,11340309.250866434,14238873.347201303
2022-12-21,15053523.048269078,16324000.0,17423580.786026202,11346878.92752409,14385137.364607992
2022-12-22,14949875.972169079,16230000.0,17030567.68558952,11354210.305823207,14384056.6195634
2022-12-23,14945634.351769079,16172000.0,17096069.868995633,11365540.617740031,14350467.446142074
2022-12-26,14923450.202269077,16148000.0,17096069.868995633,11357733.175914992,14298103.914114244
2022-12-27,14903731.395969078,16339999.999999998,16812227.074235808,11340404.46357162,14313989.909858214
2022-12-28,14876105.697669078,16352000.0,16615720.524017468,11347831.05457592,14349386.701097481
2022-12-29,14929447.81696908,16230000.0,17052401.74672489,11358494.87755646,14286540.898548648
2022-12-30,14972355.413169079,16342000.000000002,16986899.563318778,11360494.34436531,14401750.233125314
2022-12-31,14971847.544482699,16339999.999999998,16986899.563318778,11361541.684122328,14401396.360854074
2023-01-03,14979392.2750827,16434000.0,16834061.13537118,11372586.357923599,14463151.854242884
2023-01-04,15033773.3916827,16550000.0,16877729.257641923,11384202.307955973,14518403.749133253
2023-01-05,14951897.204682698,16544000.0,16572052.401746724,11374776.250142816,14479764.722760204
2023-01-06,15016510.3058827,16526000.0,17030567.68558952,11370206.040294018,14361303.58893432
2023-01-09,15036977.1928827,16518000.0,16965065.502183404,11369729.976768099,14503235.0620472
2023-01-10,15012636.4576827,16404000.0,16965065.502183404,11355448.07099059,14528159.146880904
2023-01-11,15103332.3552827,16466000.0,17270742.358078603,11359256.579197926,14558496.52105301
2023-01-12,15106007.1870827,16442000.000000002,17336244.541484717,11357637.96320981,14536460.799081845
2023-01-13,15143679.568682699,16596000.0,17358078.602620088,11348592.75621739,14538631.85328647
2023-01-16,15167443.4646827,16650000.0,17314410.480349343,11336024.679133182,14635420.701527867
2023-01-17,15181706.5292827,16616000.0,17358078.602620088,11346688.50211372,14669727.183607109
2023-01-18,15166165.7454827,16678000.0,17227074.23580786,11343165.632021934,14670817.492767138
2023-01-19,15154025.6446827,16732000.0,17074235.807860263,11344212.971778953,14704760.5384597
2023-01-20,15319901.8048827,16878000.0,17554585.152838428,11336310.317248732,14817081.51017383
2023-01-30,15411118.3738827,16866000.0,17947598.25327511,11353543.816886924,14823585.108672263
2023-01-31,15444640.961282698,16898000.0,18231441.048034932,11362589.023879346,14672261.674198408
2023-02-01,15568825.0380827,16982000.0,18580786.026200872,11356019.347221693,14788188.317432994
2023-02-02,15731101.9078827,16992000.0,19126637.55458515,11361446.471417144,14934098.462568443
2023-02-03,15590839.7244827,16860000.0,18886462.88209607,11362208.17305861,14713425.62704732
2023-02-06,15513224.5090827,16824000.0,18799126.637554582,11361065.62059641,14522018.984769147
2023-02-07,15622107.867882699,16892000.0,19257641.92139738,11366397.53208668,14485541.448485283
2023-02-08,15511684.317082701,16790000.0,18842794.75982533,11367349.659138512,14501073.571958017
2023-02-09,15526488.0536827,16932000.0,18711790.3930131,11371539.018166581,14538631.85328647
2023-02-10,15496268.4452827,16982000.0,18602620.087336242,11369920.402178466,14472897.687875092
2023-02-13,15599289.2638827,17042000.0,18951965.06550218,11375061.88825837,14513707.768452765
2023-02-14,15642912.0440827,17134000.0,19082969.43231441,11376680.504246486,14487349.066303233
2023-02-15,15659710.6000827,17086000.0,19235807.86026201,11377346.993182769,14463869.162900798
2023-02-16,15580677.237482699,17002000.0,18973799.126637556,11382202.84114712,14449790.784974776
2023-02-17,15542534.7742827,16946000.0,18886462.88209607,11381726.777621204,14427037.754345698
2023-02-20,15646698.9498827,17346000.0,18886462.88209607,11370491.678409567,14489510.556392418
2023-02-21,15567169.2826827,17514000.0,18406113.537117902,11370586.891114749,14442560.313702988
2023-02-22,15603831.3024827,17518000.0,18471615.72052402,11374871.462848002,14519130.621906606
2023-02-23,15641103.162682699,17520000.0,18689956.33187773,11374204.973911718,14476512.923510987
2023-02-24,15571461.747082701,17478000.0,18362445.41484716,11378299.120234603,14518049.876862014
2023-02-27,15607481.8570827,17398000.0,18646288.209606986,11380203.374338271,14484097.267054014
2023-02-28,15617744.615282701,17496000.0,18602620.087336242,11381821.990326388,14472180.379217176
2023-03-01,15627477.5518827,17624000.0,18427947.598253272,11382774.117378222,14543691.270353634
2023-03-02,15650493.942282699,17730000.0,18449781.659388643,11376870.929656852,14527795.710494228
2023-03-03,15806294.7010827,17890000.0,18908296.94323144,11379156.034581253,14594610.620950198
2023-03-06,15837449.2776827,17862000.0,18886462.88209607,11396675.172334995,14735461.349018484
2023-03-07,15777134.8922827,17800000.0,18689956.33187773,11401816.658414898,14718121.607727807
2023-03-08,15777859.060682701,17798000.0,18886462.88209607,11399055.48996458,14559577.266097603
2023-03-09,15709498.2304827,17754000.0,18602620.087336242,11405720.379327418,14567525.046027308
2023-03-10,15603850.5410827,17444000.0,18340611.35371179,11413146.970331721,14646974.152978027
2023-03-13,15705718.0666827,17682000.0,18406113.537117902,11410766.652702136,14776634.865982834
2023-03-14,15800922.7740827,17576000.0,18711790.3930131,11416003.351487223,14970575.998852307
2023-03-15,15871303.115282701,17880000.0,18733624.45414847,11415622.50066649,14955407.311766256
2023-03-16,16005112.7304827,17712000.0,19344978.16593886,11426571.961762577,15086139.205700213
2023-03-17,16046781.9582827,17934000.0,19213973.799126636,11427904.939635145,15160175.023312531
2023-03-20,16183371.7974827,17878000.0,19192139.737991266,11433903.340061694,15745967.529828085
2023-03-21,16156596.389482701,17808000.0,19475982.53275109,11427143.237993676,15472577.290007891
2023-03-22,16054146.2026827,17922000.0,19192139.737991266,11426476.749057394,15219405.590225475
2023-03-23,16145752.029682701,17936000.0,19432314.41048035,11422192.177324142,15361337.063338356
2023-03-24,16121807.1238827,17804000.0,19410480.34934498,11416288.989602773,15411539.105277002
2023-03-27,16059123.4446827,17654000.0,19366812.227074236,11427048.025288492,15325949.836214526
2023-03-28,16038191.2508827,17704000.0,19279475.98253275,11426476.749057394,15276111.230662555
2023-03-29,16105996.629882699,17610000.0,19628820.96069869,11430951.74620101,15318002.05628482
2023-03-30,16176877.7434827,17706000.0,19847161.5720524,11428476.215866243,15324142.218396576
2023-03-31,16285264.51164364,17762000.0,20131004.36681223,11432475.149483947,15448380.07794754
2023-04-03,16267261.89004364,17918000.0,20109170.30567686,11428095.36504551,15267082.705688257
2023-04-04,16306531.42104364,18026000.0,20000000.0,11428761.853981795,15405045.070894009
2023-04-06,16329988.03764364,17874000.0,19956331.87772926,11431237.384316562,15656399.588743037
2023-04-07,16327021.43744364,17860000.0,19978165.93886463,11440092.165898617,15628596.705162233
2023-04-10,16295787.65964364,17900000.0,19934497.81659389,11444186.312221501,15503278.100566676
2023-04-11,16344753.753843639,18092000.0,19847161.5720524,11459610.770461211,15568285.393204696
2023-04-12,16404306.528043639,18370000.0,19672489.08296943,11465609.170887763,15678435.3107142
2023-04-13,16481113.64084364,18402000.0,20000000.0,11461324.59915451,15696492.360662796
2023-04-14,16466963.857843641,18338000.0,19934497.81659389,11461229.386449328,15748855.892690625
2023-04-17,16495186.81364364,18594000.0,19978165.93886463,11452755.455688005,15611256.963871555
2023-04-18,16496997.00904364,18622000.0,20021834.06113537,11460182.046692312,15550228.343256105
2023-04-19,16493166.307843639,18646000.0,19978165.93886463,11463324.065963361,15544088.181144347
2023-04-20,16520514.58684364,18796000.0,19912663.75545851,11464752.256541112,15565750.902613396
2023-04-21,16435520.840843638,18522000.0,19868995.63318777,11471321.933198763,15506166.463429214
2023-04-24,16433768.24304364,18554000.0,19847161.5720524,11479319.800434168,15477636.707075056
2023-04-25,16425639.808243638,18692000.0,19475982.53275109,11480938.416422287,15609449.346053608
2023-04-26,16480935.208043639,18706000.0,19694323.1441048,11490364.47423544,15626789.087344287
2023-04-27,16615687.23804364,18768000.0,20218340.61135371,11510930.418555053,15654238.098653853
2023-04-28,16690938.714243641,19092000.0,20371179.03930131,11513786.799710553,15536857.70987256
2023-05-04,16806506.801643636,19598000.0,19912663.75545851,11529306.470655445,15866236.281471917
2023-05-05,16932251.17704364,19646000.0,20349344.97816594,11548444.224397304,15940635.535470912
2023-05-08,17023998.984043635,20212000.0,20393013.10043668,11537018.699775297,15778475.958204817
2023-05-09,16961148.325643636,19990000.0,20283842.794759825,11543493.163727768,15808086.45960357
2023-05-10,16916066.496643636,19504000.0,20524017.46724891,11555585.177286057,15859015.374315571
2023-05-11,16909457.995043635,19442000.0,20524017.46724891,11570247.933884297,15868043.899289865
2023-05-12,16844770.498243637,19242000.0,20545851.52838428,11568534.105190994,15782081.62972527
2023-05-15,16876805.119643636,19172000.0,20720524.01746725,11559964.961724492,15842039.069411568
2023-05-16,16814218.844643638,18978000.0,20676855.89519651,11564344.746162927,15800865.552447218
2023-05-17,16848672.726643637,18920000.0,21004366.812227074,11558917.621967476,15738029.314013822
2023-05-18,16974029.24964364,19112000.0,21441048.0349345,11556727.729748257,15714549.410611387
2023-05-19,16904392.82184364,18812000.0,21506550.218340613,11563297.40640591,15652067.044449227
2023-05-22,16921031.024443638,18786000.0,21528384.279475983,11570247.933884297,15711661.047748847
2023-05-23,16791374.452043638,18510000.0,21288209.606986903,11583006.436378868,15626789.087344287
2023-05-24,16754634.956043638,18256000.0,21266375.54585153,11581673.458506301,15726829.7348349
2023-05-25,16821705.45984364,18156000.0,21768558.951965064,11581768.671211485,15682767.85500801
2023-05-26,16982814.86764364,18412000.0,22401746.724890828,11571009.635525761,15600066.948808074
2023-05-29,16987804.397243638,18510000.0,22336244.541484717,11577864.950298967,15574779.427587694
2023-05-30,17032510.141043637,18582000.0,22510917.030567687,11578436.226530066,15546976.544006888
2023-05-31,17029456.344843637,18450000.0,22358078.602620088,11590337.81467799,15751390.383281928
2023-06-01,17114750.01064364,18534000.0,22685589.519650657,11599668.659785962,15738029.314013822
2023-06-02,17163294.965843637,18554000.0,22838427.947598256,11587671.858932855,15803753.915309759
2023-06-05,17167203.011643637,18756000.0,22838427.947598256,11593194.195833491,15635454.175931904
2023-06-06,17177871.66124364,18622000.0,22903930.131004367,11602429.828236278,15729718.09769744
2023-06-07,17146520.66124364,18794000.0,22532751.091703057,11607285.676200632,15739473.495445091
2023-06-08,17228021.19464364,18930000.0,22860262.008733626,11606714.399969531,15679879.49214547
2023-06-09,17267024.22344364,18944000.0,22860262.008733626,11622234.070914423,15794725.390335463
2023-06-12,17329107.95084364,18800000.0,23296943.231441047,11626804.280763224,15814226.621715326
2023-06-13,17409660.698843636,18782000.0,23580786.026200876,11657938.835358188,15875628.242832892
2023-06-14,17391222.796243638,18664000.0,23755458.515283845,11660414.365692956,15770891.61466179
2023-06-15,17404943.501443636,18692000.0,24017467.248908296,11632612.255779408,15635100.303660667
2023-06-16,17379847.24284364,18650000.0,23799126.637554586,11616426.095898235,15765832.197594628
2023-06-19,17306061.386443637,18384000.0,23755458.515283845,11598811.74543931,15774497.286182245
2023-06-20,17299649.55644364,18208000.0,23864628.820960697,11611760.673344249,15801946.297491811
2023-06-21,17203680.204443637,18058000.0,23602620.087336246,11618615.988117453,15760055.471869547
2023-06-26,17086693.570443638,17738000.0,23406113.537117906,11625566.51559584,15735858.259809196
2023-06-27,17248320.77304364,18090000.0,23820960.698689956,11618615.988117453,15734050.64199125
2023-06-28,17255636.54584364,18174000.0,23864628.820960697,11623376.623376623,15648815.245200012
2023-06-29,17244537.32184364,18128000.0,23842794.759825327,11626994.70617359,15658570.642947663
2023-06-30,17365192.79017384,18208000.0,24257641.92139738,11645180.332863616,15706965.06706836
2023-07-03,17433680.650973838,18458000.0,24257641.92139738,11642514.377118483,15742715.73057887
2023-07-04,17414480.51197384,18382000.0,24235807.86026201,11638039.379974863,15758974.726824952
2023-07-05,17409055.74257384,18350000.0,24192139.737991266,11645370.758273983,15785333.428974489
2023-07-06,17373364.10797384,18312000.0,24061135.37117904,11645656.396389533,15773416.541137652
2023-07-07,17361377.88297384,18356000.0,23951965.065502185,11650893.09517462,15755722.927575737
2023-07-10,17387574.72677384,18420000.0,23930131.004366815,11654035.114445671,15805198.096741028
2023-07-11,17408367.166773837,18460000.0,24039301.310043667,11659938.302167041,15767276.379025897
2023-07-12,17445568.62577384,18396000.0,24279475.98253275,11659652.66405149,15801946.297491811
2023-07-13,17607741.203773838,18670000.0,24628820.96069869,11657748.409947824,15928718.64763408
2023-07-14,17579070.542173836,18714000.0,24541484.716157205,11656225.006664887,15845644.740932025
2023-07-17,17610710.61057384,18584000.0,24781659.38864629,11666888.829645425,15902350.381369103
2023-07-18,17670897.23157384,18552000.0,25021834.06113537,11677267.014510415,15978193.816799369
2023-07-19,17761663.534573838,18696000.0,25021834.06113537,11677362.2272156,16182244.219687734
2023-07-20,17620758.326973837,18590000.0,24432314.41048035,11682313.287885133,16138909.212634198
2023-07-21,17585284.20357384,18578000.0,24366812.227074236,11694024.450622689,16047533.653731203
2023-07-24,17603392.91557384,18592000.0,24410480.34934498,11705449.975244695,16057289.051478852
2023-07-25,17665300.242973838,18938000.0,24563318.77729258,11656415.432075255,15950017.93271645
2023-07-26,17662352.11677384,18900000.0,24432314.41048035,11673839.357123815,16033445.711689742
2023-07-27,17670969.730973836,18936000.0,24366812.227074236,11682884.564116236,16063783.085861847
2023-07-28,17793333.01197384,19230000.0,24847161.572052404,11674981.909586012,15952552.42330775
2023-07-31,17828279.93937384,19398000.0,24847161.572052404,11670126.061621662,15940635.535470912
2023-08-01,17834544.335373838,19442000.0,24759825.32751092,11672601.591956431,15978557.253186047
2023-08-02,17689398.77777384,19184000.0,24257641.92139738,11680218.6083711,15990837.57740956
2023-08-03,17679292.88037384,19212000.0,24257641.92139738,11689835.09159462,15917155.632068481
2023-08-04,17657087.68737384,19246000.0,24126637.554585155,11689359.028068705,15892958.420008132
2023-08-07,17669265.909573838,19122000.0,24301310.043668125,11694976.577674523,15923295.794180237
2023-08-08,17640174.35097384,19112000.0,24148471.615720525,11698309.022355942,15921134.304091051
2023-08-09,17565105.91517384,18986000.0,23886462.88209607,11698213.80965076,15927991.774860723
2023-08-10,17566318.48877384,19018000.0,23930131.004366815,11697261.682598924,15877789.732922079
2023-08-11,17486999.58617384,18724000.0,23777292.576419216,11703831.359256579,15934495.373359159
2023-08-14,17556633.310973838,18732000.0,24082969.43231441,11720017.519137753,15959773.3304641
2023-08-15,17551863.89177384,18832000.0,23864628.820960697,11747819.6290513,15960136.766850777
2023-08-16,17512622.60097384,18766000.0,23668122.270742357,11758483.452031836,15987939.650431583
2023-08-17,17466975.837573837,18748000.0,23449781.659388646,11754770.156529685,15984697.415297804
2023-08-18,17433010.54197384,18670000.0,23384279.475982536,11761054.195071787,15963025.129713317
2023-08-21,17496514.096773837,18552000.0,23755458.515283845,11781810.564801764,16026224.80453339
2023-08-22,17540805.62657384,18788000.0,23711790.393013097,11773336.634040443,16022619.133012936
2023-08-23,17611638.414573837,18766000.0,24104803.49344978,11775621.738964846,16040312.746574853
2023-08-24,17497643.36777384,18658000.0,23537117.903930128,11775812.164375214,16088343.734308874
2023-08-25,17522260.009173837,18660000.0,23733624.45414847,11765243.554099858,16062702.340817254
2023-08-28,17607094.715173837,18912000.0,23886462.88209607,11755341.432760786,16066671.448724387
2023-08-29,17705680.96377384,18896000.0,24410480.34934498,11746867.501999466,16109289.147120006
2023-08-30,17709908.056573838,18740000.0,24541484.716157205,11754103.667593403,16164550.606125819
2023-08-31,17711293.09657384,18604000.0,24606986.89956332,11756579.19792817,16241111.350213997
2023-09-01,17725004.76697384,18742000.0,24563318.77729258,11735441.977377461,16228477.153719248
2023-09-04,17820266.38517384,19110000.0,24563318.77729258,11711734.013786798,16287698.15651675
2023-09-05,17783765.08957384,18906000.0,24606986.89956332,11714209.544121567,16299978.480740264
2023-09-06,17720182.210773837,18870000.0,24432314.41048035,11694976.577674523,16240030.605169406
2023-09-07,17675507.09937384,18808000.0,24257641.92139738,11692215.409224207,16248695.693757026
2023-09-08,17695839.174973838,18692000.0,24344978.165938865,11694119.663327873,16363187.719675777
2023-09-11,17789437.649173837,18850000.0,24628820.96069869,11697452.108009292,16377266.0976018
2023-09-12,17736779.36717384,18814000.0,24301310.043668125,11702974.444909927,16422408.72247328
2023-09-13,17772215.03957384,18864000.0,24366812.227074236,11713447.8424801,16450948.04294288
2023-09-14,17890270.06957384,19014000.0,24563318.77729258,11723921.240050273,16607321.33036846
2023-09-15,17752098.18197384,19014000.0,24104803.49344978,11704878.699013596,16429993.066016309
2023-09-18,17744382.61857384,18994000.0,24126637.554585155,11699070.723997409,16413026.325227747
2023-09-19,17781008.75057384,19118000.0,24061135.37117904,11695643.066610808,16485617.961408796
2023-09-20,17744137.304973837,19180000.0,23733624.45414847,11694500.514148606,16512340.099945007
2023-09-21,17639837.177773837,19028000.0,23296943.231441047,11700403.701869974,16540869.856299166
2023-09-22,17657434.74937384,19172000.0,23296943.231441047,11684979.24363027,16501140.520766087
2023-09-25,17699798.29217384,19130000.0,23406113.537117906,11670506.912442395,16639466.322358511
2023-09-26,17609680.745173838,19088000.0,23056768.558951966,11666984.04235061,16580599.191832246
2023-09-27,17496238.12137384,19036000.0,23100436.681222707,11667650.531286895,16185859.455323627
2023-09-28,17387708.89466459,19026000.0,23318777.292576417,11683455.840347335,15640150.15661239
2023-10-09,17388611.84666459,18954000.0,23864628.820960697,11694024.450622689,15322334.60057863
2023-10-10,17480752.17106459,18758000.0,23995633.187772926,11688311.688311689,15734777.514764603
2023-10-11,17503875.21636459,18712000.0,24170305.676855896,11677171.80180523,15753551.873371113
2023-10-12,17545576.79126459,18948000.0,24061135.37117904,11682027.649769584,15776304.904000193
2023-10-13,17518169.676064588,18914000.0,23777292.576419216,11698880.298587043,15873457.188628267
2023-10-16,17655201.63516459,19008000.0,24061135.37117904,11701070.19080626,16095928.077851899
2023-10-17,17681494.12276459,19102000.0,23973799.126637556,11697071.257188559,16177184.802620567
2023-10-18,17629660.31716459,19004000.0,23646288.209606986,11693262.748981224,16296009.37283313
2023-10-19,17530860.97376459,18644000.0,23427947.598253276,11681837.224359218,16398211.510412931
2023-10-20,17499139.13376459,18524000.0,23078602.620087337,11690977.644056823,16604796.403892597
2023-10-23,17430251.70436459,18254000.0,23144104.803493448,11702212.74326846,16519924.443488033
2023-10-24,17508394.32916459,18398000.0,23362445.414847158,11693643.599801956,16547736.891184278
2023-10-25,17428638.44996459,18588000.0,22794759.82532751,11705830.82606543,16469005.092891473
2023-10-26,17395885.24866459,18676000.0,22358078.602620088,11702688.806794377,16575903.211151762
2023-10-27,17445399.35856459,18728000.0,22467248.90829694,11706782.953117263,16632608.85158884
2023-10-30,17430073.38066459,18408000.0,22707423.580786027,11711829.22649198,16672692.059393156
2023-10-31,17464580.98696459,18432000.0,22838427.947598256,11725825.49415394,16670521.005188534
2023-11-01,17526161.88256459,18436000.0,23231441.048034936,11730014.853182008,16619601.654591972
2023-11-02,17630475.93386459,18488000.0,23646288.209606986,11746867.501999466,16651383.21019535
2023-11-03,17666736.45066459,18392000.0,23930131.004366815,11745153.673306165,16672692.059393156
2023-11-06,17656114.37776459,18366000.0,24017467.248908296,11749247.819629049,16591789.206895728
2023-11-07,17666215.235664587,18372000.0,24235807.86026201,11745058.460600981,16482366.162159579
2023-11-08,17661060.29156459,18380000.0,24257641.92139738,11752580.264310468,16432527.556607608
2023-11-09,17613207.56176459,18428000.0,24061135.37117904,11752294.626194919,16353068.885541448
2023-11-10,17698952.232864592,18298000.0,24585152.83842795,11755531.858171154,16412662.88884107
2023-11-13,17702459.49696459,18384000.0,24519650.655021835,11759530.791788856,16393161.657461207
2023-11-14,17815108.56926459,18382000.0,25043668.12227074,11753246.753246753,16457078.640939198
2023-11-15,17854169.20656459,18520000.0,25043668.12227074,11753246.753246753,16484173.779977525
2023-11-16,17853803.64606459,18520000.0,25065502.18340611,11758864.302852571,16460693.876575092
2023-11-17,17852890.84996459,18476000.0,25065502.18340611,11764005.788932472,16486698.706453389
2023-11-20,17858161.01856459,18510000.0,25327510.917030565,11761720.684008073,16305037.897807429
2023-11-21,17837725.583664592,18586000.0,25109170.305676855,11761149.407776972,16316237.476986349
2023-11-22,17825973.60746459,18556000.0,25152838.427947596,11753627.604067484,16279396.504315808
2023-11-23,17830483.56636459,18626000.0,25152838.427947596,11741916.44132993,16253755.110824188
2023-11-24,17816960.34386459,18620000.0,25087336.24454148,11741535.590509195,16254472.419482104
2023-11-27,17837505.533964593,18532000.0,25065502.18340611,11737631.869596679,16420610.668770773
2023-11-28,17865184.47866459,18518000.0,25131004.366812225,11748962.1815135,16472610.764411928
2023-11-29,17841099.59716459,18348000.0,25065502.18340611,11747248.352820199,16571934.103244627
2023-11-30,17845555.43916459,18418000.0,25000000.0,11753913.242183035,16565430.504746195
2023-12-01,17890555.25306459,18510000.0,25109170.305676855,11756388.772517802,16575176.338378405
2023-12-04,17901883.42546459,18544000.0,24825327.51091703,11749533.4577446,16787537.957583148
2023-12-05,17792495.47926459,18248000.0,24934497.81659389,11752294.626194919,16560371.087679029
2023-12-06,17755120.11846459,18222000.0,24781659.38864629,11750580.797501618,16552069.435478088
2023-12-07,17845359.61236459,18256000.0,25174672.48908297,11755912.708991887,16578074.265356384
2023-12-08,17840238.82696459,18194000.0,25240174.67248908,11756579.19792817,16565793.941132871
2023-12-11,17894099.06186459,18412000.0,25480349.344978165,11771241.95452641,16399655.6918442
2023-12-12,17940798.25036459,18520000.0,25676855.895196505,11773527.059450813,16344040.360567154
2023-12-13,17951427.34116459,18372000.0,25982532.751091704,11785428.647598734,16283002.175836263
2023-12-14,18023787.79546459,18346000.0,25938864.62882096,11783048.329969151,16597212.060349569
2023-12-15,18008119.18736459,18230000.0,26026200.873362444,11794854.70541189,16561815.2691103
2023-12-18,18033205.00966459,18216000.0,26179039.301310044,11799424.915260693,16554957.798340626
2023-12-19,18060059.22706459,18206000.0,26331877.729257643,11796854.17222074,16560734.524065707
2023-12-20,18003691.30166459,18170000.0,25938864.62882096,11796378.108694823,16651746.646582026
2023-12-21,18050262.44546459,18124000.0,26266375.545851525,11813230.75751228,16614905.673911484
2023-12-22,18083403.99006459,18130000.0,26266375.545851525,11817420.116540352,16723611.40998972
2023-12-25,18098374.69736459,18136000.0,26288209.606986895,11834939.254294092,16734447.552781964
2023-12-26,18133949.71736459,18122000.0,26419213.973799124,11834939.254294092,16786093.77615188
2023-12-27,18196943.08006459,18250000.0,26484716.157205243,11849125.947366416,16844597.470291466
2023-12-28,18175942.62846459,18180000.0,26462882.096069865,11845793.502684997,16845687.7794515
2023-12-29,18146630.58106459,18288000.0,26288209.606986895,11856457.325665537,16754312.220548503
2023-12-31,18146132.64879298,18286000.0,26288209.606986895,11858266.367064018,16754312.220548503
2024-01-02,18149987.47879298,18480000.0,25829694.323144104,11849411.585481966,16895526.385003466
2024-01-03,18154434.22319298,18712000.0,25633187.772925764,11852648.817458203,16820046.38595988
2024-01-04,18162193.230792977,18864000.0,25502183.406113535,11860551.471988421,16781761.23185807
2024-01-05,18187426.95579298,18928000.0,25545851.528384276,11875023.803176295,16768036.726203285
2024-01-08,18229068.466992978,18752000.0,26091703.056768555,11876832.844574781,16732639.934964016
2024-01-09,18268739.69659298,18866000.0,26135371.179039303,11895589.747495905,16720369.174855942
2024-01-10,18261150.18099298,18732000.0,26331877.729257643,11888067.943786418,16700504.507089403
2024-01-11,18240120.95799298,18614000.0,26375545.851528384,11887115.816734584,16704473.614996534
2024-01-12,18262320.554992978,18688000.0,26375545.851528384,11873119.549072625,16738426.224804534
2024-01-15,18340532.65319298,18822000.0,26397379.912663754,11876261.568343678,16886134.423642494
2024-01-16,18361343.428392977,18920000.0,26419213.973799124,11875404.653997028,16860493.030150875
2024-01-17,18228263.858192977,18674000.0,26266375.545851525,11889210.496248616,16672328.62300648
2024-01-18,18251380.579792976,18542000.0,26659388.646288212,11890162.623300452,16626822.561748322
2024-01-19,18351051.257992975,18430000.0,27183406.113537118,11900540.80816544,16748898.9312101
2024-01-22,18214903.197192978,17906000.0,27183406.113537118,11912347.18360818,16709533.032063697
2024-01-23,18273075.378192976,18074000.0,27292576.419213973,11903397.18932094,16713502.13997083
2024-01-24,18397863.778792977,18506000.0,27423580.786026202,11903111.551205391,16695445.090022236
2024-01-25,18523428.938592978,19062000.0,27445414.847161572,11915870.053699965,16617794.036774024
2024-01-26,18599623.540592976,19330000.0,27314410.480349343,11915203.564763682,16738062.788417855
2024-01-29,18658859.809392978,19374000.0,27576419.2139738,11925105.686102754,16735537.861941995
2024-01-30,18588021.480592977,19134000.0,27379912.663755458,11960715.237841338,16768763.598976642
2024-01-31,18498768.877392977,19118000.0,26855895.196506552,11977758.312069163,16763704.181909477
2024-02-01,18498234.96439298,18892000.0,27183406.113537118,11975187.56902921,16763704.181909477
2024-02-02,18611851.225992978,18904000.0,27620087.336244542,11980233.84240393,16886861.29641585
2024-02-05,18566642.98199298,18882000.0,27598253.275109172,11995848.726054003,16731922.6263061
2024-02-06,18618438.721592978,19198000.0,27554585.152838428,11953669.497657767,16721086.483513858
