date,DIV_shares,NDX_shares,BOND_shares,GOLD_shares,DIV_value,NDX_value,BOND_value,GOLD_value,cash,total_value
2020-08-03,2857200.0,883800.0,2930900.0,2212200.0,3847219.8000000003,3521059.2,3246997.565,3515519.8422,70.83,14130867.23785224
2020-08-04,2857200.0,883800.0,2930900.0,2212200.0,3855219.96,3525478.1999999997,3248287.161,3518776.2005999996,70.83,14147832.352252237
2020-08-05,2857200.0,883800.0,2930900.0,2212200.0,3834648.12,3531664.8,3245590.733,3612838.9446,70.83,14224813.428252239
2020-08-06,2857200.0,883800.0,2930900.0,2212200.0,3837505.32,3561714.0,3241985.726,3641241.3804,70.83,14282517.257052239
2020-08-07,2857200.0,883800.0,2930900.0,2212200.0,3828648.0,3520175.4,3240168.568,3666217.1184,70.83,14255279.91705224
2020-08-10,2857200.0,883800.0,2930900.0,2212200.0,3864648.72,3514872.6,3246001.059,3632051.9016,70.83,14257645.111252239
2020-08-11,2857200.0,883800.0,2930900.0,2212200.0,3847791.24,3452122.8000000003,3247232.037,3558958.6014,70.83,14106175.50905224
2020-08-12,2857200.0,883800.0,2930900.0,2212200.0,3839219.6399999997,3535200.0,3245561.4239999996,3344939.3124,70.83,13964991.207052238
2020-08-13,2857200.0,883800.0,2930900.0,2212200.0,3859505.76,3533432.4000000004,3248052.689,3390382.3248,70.83,14031444.004452238
2020-08-14,2857200.0,883800.0,2930900.0,2212200.0,3888934.92,3528129.6,3251335.297,3420957.1410000003,70.83,14089427.78865224
2020-08-17,2857200.0,883800.0,2930900.0,2212200.0,3989794.08,3565249.1999999997,3254236.888,3456960.696,70.83,14266311.694652239
2020-08-18,2857200.0,883800.0,2930900.0,2212200.0,3994079.88,3598833.6,3247495.818,3533730.6726,70.83,14374210.801252238
2020-08-19,2857200.0,883800.0,2930900.0,2212200.0,3968079.36,3566133.0,3244740.7720000003,3484361.0052,70.83,14263384.967852239
2020-08-20,2857200.0,883800.0,2930900.0,2212200.0,3928078.56,3620928.6000000006,3241604.709,3415192.1478,70.83,14205874.84745224
2020-08-21,2857200.0,883800.0,2930900.0,2212200.0,3935793.0,3636837.0,3245620.042,3410515.557,70.83,14228836.429652238
2020-08-24,2857200.0,883800.0,2930900.0,2212200.0,3948364.6799999997,3664234.8,3242923.614,3414776.2542000003,70.83,14270370.17885224
2020-08-25,2857200.0,883800.0,2930900.0,2212200.0,3936364.44,3693400.2,3235039.493,3393890.8740000003,70.83,14258765.837652238
2020-08-26,2857200.0,883800.0,2930900.0,2212200.0,3876363.24,3766755.5999999996,3233310.262,3390382.3248,70.83,14266882.257452238
2020-08-27,2857200.0,883800.0,2930900.0,2212200.0,3878934.7199999997,3742893.0000000005,3231698.267,3431314.6614,70.83,14284911.47905224
2020-08-28,2857200.0,883800.0,2930900.0,2212200.0,3931507.1999999997,3764104.2,3229382.8559999997,3435825.3372,70.83,14360890.423852239
2020-08-31,2857200.0,883800.0,2930900.0,2212200.0,3893506.44,3783547.8,3239025.517,3443094.6264,70.83,14359245.21405224
2020-09-01,2857200.0,883800.0,2930900.0,2212200.0,3884077.6799999997,3834808.2,3236417.0160000003,3483358.8786,70.83,14438732.605252238
2020-09-02,2857200.0,883800.0,2930900.0,2212200.0,3869220.24,3868392.5999999996,3227888.0969999996,3437497.7604,70.83,14403069.528052239
2020-09-03,2857200.0,883800.0,2930900.0,2212200.0,3849791.28,3663350.9999999995,3228738.058,3404834.6274,70.83,14146785.796052238
2020-09-04,2857200.0,883800.0,2930900.0,2212200.0,3829790.88,3619161.0,3226012.321,3407256.9864,70.83,14082292.018052239
2020-09-07,2857200.0,883800.0,2930900.0,2212200.0,3782075.64,3620928.6000000006,3221322.8809999996,3395061.1278,70.83,14019459.079452239
2020-09-08,2857200.0,883800.0,2930900.0,2212200.0,3809504.76,3448587.6,3224957.197,3405168.6696,70.83,13888289.05725224
2020-09-09,2857200.0,883800.0,2930900.0,2212200.0,3741503.4000000004,3551108.4,3231463.795,3407007.0078000003,70.83,13931153.43345224
2020-09-10,2857200.0,883800.0,2930900.0,2212200.0,3727217.4,3473334.0,3231287.941,3429060.4296,70.83,13860970.60125224
2020-09-11,2857200.0,883800.0,2930900.0,2212200.0,3736360.4400000004,3454774.1999999997,3222172.842,3419702.8236000002,70.83,13833081.13625224
2020-09-14,2857200.0,883800.0,2930900.0,2212200.0,3738646.2,3512221.2,3218274.745,3413521.9368000003,70.83,13882734.91245224
2020-09-15,2857200.0,883800.0,2930900.0,2212200.0,3750360.7199999997,3554643.6,3227213.9899999998,3426051.8375999997,70.83,13958340.978252238
2020-09-16,2857200.0,883800.0,2930900.0,2212200.0,3766646.7600000002,3475101.6,3223696.91,3421041.2046,70.83,13886557.30525224
2020-09-17,2857200.0,883800.0,2930900.0,2212200.0,3765503.8800000004,3415887.0,3223081.421,3398067.5075999997,70.83,13802610.63925224
2020-09-18,2857200.0,883800.0,2930900.0,2212200.0,3848076.96,3367278.0,3225543.377,3412769.7888,70.83,13853738.95645224
2020-09-21,2857200.0,883800.0,2930900.0,2212200.0,3825219.36,3380535.0,3231844.8120000004,3410931.4506,70.83,13848601.45325224
2020-09-22,2857200.0,883800.0,2930900.0,2212200.0,3768361.08,3457425.6,3237296.2860000003,3331489.1364,70.83,13794642.93305224
2020-09-23,2857200.0,883800.0,2930900.0,2212200.0,3765503.8800000004,3354021.0,3234658.476,3291642.99,70.83,13645897.17665224
2020-09-24,2857200.0,883800.0,2930900.0,2212200.0,3703502.64,3376116.0,3235918.7630000003,3246449.9562000004,70.83,13562058.18985224
2020-09-25,2857200.0,883800.0,2930900.0,2212200.0,3684645.12,3459193.2,3229236.311,3285378.0396,70.83,13658523.50125224
2020-09-28,2857200.0,883800.0,2930900.0,2212200.0,3698359.68,3531664.8,3234453.3129999996,3278944.9620000003,70.83,13743493.585652238
2020-09-29,2857200.0,883800.0,2930900.0,2212200.0,3700931.1599999997,3514872.6,3230555.2160000005,3316370.9616,70.83,13762800.768252239
2020-09-30,2672000.0,858200.0,3124600.0,2297100.0,3438062.4,3437949.2,3438091.1180000002,3437313.8241,51.74,13751468.285974571
2020-10-09,2672000.0,858200.0,3124600.0,2297100.0,3497648.0,3513470.8000000003,3428967.286,3449024.4398999996,51.74,13889162.26977457
2020-10-12,2672000.0,858200.0,3124600.0,2297100.0,3562577.5999999996,3587275.9999999995,3430623.3239999996,3485456.4458999997,51.74,14065985.11377457
2020-10-13,2672000.0,858200.0,3124600.0,2297100.0,3567921.5999999996,3594141.5999999996,3430154.634,3467500.0152,51.74,14059769.59307457
2020-10-14,2672000.0,858200.0,3124600.0,2297100.0,3554561.6,3574403.0,3425905.178,3434538.9273,51.74,13989460.44917457
2020-10-15,2672000.0,858200.0,3124600.0,2297100.0,3550553.6,3543507.8,3425186.52,3430374.2849999997,51.74,13949673.94887457
2020-10-16,2672000.0,858200.0,3124600.0,2297100.0,3579144.0,3526343.8,3424405.37,3444253.3632,51.74,13974198.27707457
2020-10-19,2672000.0,858200.0,3124600.0,2297100.0,3560172.8000000003,3445672.9999999995,3430279.6180000002,3447636.9914999995,51.74,13883814.15337457
2020-10-20,2672000.0,858200.0,3124600.0,2297100.0,3554027.2,3454255.0000000005,3431154.5059999996,3419966.1248999997,51.74,13859454.57477457
2020-10-21,2672000.0,858200.0,3124600.0,2297100.0,3556966.4,3443098.3999999994,3435372.7160000005,3445034.3772,51.74,13880523.63707457
2020-10-22,2672000.0,858200.0,3124600.0,2297100.0,3539598.4,3430225.4,3441028.242,3444253.3632,51.74,13855157.149074571
2020-10-23,2672000.0,858200.0,3124600.0,2297100.0,3527307.2,3446531.2,3435247.7320000003,3433236.4716000003,51.74,13842374.347474571
2020-10-26,2672000.0,858200.0,3124600.0,2297100.0,3517955.2,3392464.6,3435435.208,3417797.6625,51.74,13763704.414374571
2020-10-27,2672000.0,858200.0,3124600.0,2297100.0,3513145.6,3433658.2,3442246.836,3444078.7836,51.74,13833181.163474571
2020-10-28,2672000.0,858200.0,3124600.0,2297100.0,3498716.8,3307502.8000000003,3439809.648,3449024.4398999996,51.74,13695105.43177457
2020-10-29,2672000.0,858200.0,3124600.0,2297100.0,3524368.0,3372726.0,3439715.91,3404959.1706,51.74,13741820.824474571
2020-10-30,2672000.0,858200.0,3124600.0,2297100.0,3478409.6,3283473.2,3441590.67,3385443.009,51.74,13588968.22287457
2020-11-02,2672000.0,858200.0,3124600.0,2297100.0,3509404.8,3282615.0,3443059.232,3408515.0814,51.74,13643645.85727457
2020-11-03,2672000.0,858200.0,3124600.0,2297100.0,3550820.8,3335823.4,3444246.58,3422741.0217,51.74,13753683.54557457
2020-11-04,2672000.0,858200.0,3124600.0,2297100.0,3570059.2,3473135.4,3446902.49,3431936.313,51.74,13922085.146874571
2020-11-05,2672000.0,858200.0,3124600.0,2297100.0,3615750.4,3569253.8,3445527.666,3429855.1404,51.74,14060438.75027457
2020-11-06,2672000.0,858200.0,3124600.0,2297100.0,3634454.4000000004,3541791.4,3440403.322,3468453.3117,51.74,14085154.177574571
2020-11-09,2672000.0,858200.0,3124600.0,2297100.0,3696177.6,3456829.5999999996,3436560.064,3462728.9385,51.74,14052347.946374571
2020-11-10,2672000.0,858200.0,3124600.0,2297100.0,3679611.2,3384740.8,3437341.214,3380412.36,51.74,13882157.317874571
2020-11-11,2672000.0,858200.0,3124600.0,2297100.0,3698582.4000000004,3471419.0,3436216.3580000005,3377116.0215,51.74,13983385.52337457
2020-11-12,2672000.0,858200.0,3124600.0,2297100.0,3715148.8000000003,3460262.4,3431435.72,3361068.4809,51.74,13967967.144774571
2020-11-13,2672000.0,858200.0,3124600.0,2297100.0,3679611.2,3495448.6000000006,3428342.366,3373732.3932000003,51.74,13977186.30307457
2020-11-16,2672000.0,858200.0,3124600.0,2297100.0,3768588.8000000003,3505747.0,3430092.1419999995,3374166.5451,51.74,14078646.23097457
2020-11-17,2672000.0,858200.0,3124600.0,2297100.0,3779276.8000000003,3480859.2,3426530.0979999998,3372344.9448,51.74,14059062.78667457
2020-11-18,2672000.0,858200.0,3124600.0,2297100.0,3799851.1999999997,3449105.8000000003,3419156.0420000004,3354388.5141000003,51.74,14022553.29997457
2020-11-19,2672000.0,858200.0,3124600.0,2297100.0,3775268.8000000003,3469702.6,3415062.8159999996,3335825.649,51.74,13995911.60887457
2020-11-20,2672000.0,858200.0,3124600.0,2297100.0,3790232.0000000005,3461978.8,3417781.2180000003,3340771.3052999997,51.74,14010815.06717457
2020-11-23,2672000.0,858200.0,3124600.0,2297100.0,3849283.2,3457687.8,3426561.344,3337213.0974,51.74,14070797.18527457
2020-11-24,2672000.0,858200.0,3124600.0,2297100.0,3828708.8000000003,3511754.4,3424374.124,3266345.2653,51.74,14031234.33317457
2020-11-25,2672000.0,858200.0,3124600.0,2297100.0,3772596.8,3530634.8,3425873.932,3224623.038,51.74,13953780.31387457
2020-11-26,2672000.0,858200.0,3124600.0,2297100.0,3776872.0,3531493.0,3424311.632,3227832.0867,51.74,13960560.46257457
2020-11-27,2672000.0,858200.0,3124600.0,2297100.0,3804928.0,3561530.0000000005,3423030.546,3217164.3543000002,51.74,14006704.64417457
2020-11-30,2672000.0,858200.0,3124600.0,2297100.0,3772864.0,3565821.0,3433310.48,3156183.2405999997,51.74,13928230.46447457
2020-12-01,2672000.0,858200.0,3124600.0,2297100.0,3814547.1999999997,3626753.2,3429529.714,3177261.4302,51.74,14048143.28807457
2020-12-02,2672000.0,858200.0,3124600.0,2297100.0,3818020.8000000003,3610447.4,3425780.194,3223582.4517,51.74,14077882.58957457
2020-12-03,2672000.0,858200.0,3124600.0,2297100.0,3775803.2,3613022.0,3427155.0179999997,3261836.058,51.74,14077868.01987457
2020-12-04,2672000.0,858200.0,3124600.0,2297100.0,3765649.6,3625894.9999999995,3430185.8800000004,3265132.3965000003,51.74,14086914.62037457
2020-12-07,2672000.0,858200.0,3124600.0,2297100.0,3714614.4000000004,3637909.8,3429779.6819999996,3258105.5675999997,51.74,14040461.19347457
2020-12-08,2672000.0,858200.0,3124600.0,2297100.0,3709537.6,3646491.8,3434247.86,3294797.1459,51.74,14085126.14977457
2020-12-09,2672000.0,858200.0,3124600.0,2297100.0,3659838.4,3567537.4,3432279.362,3277534.4394,51.74,13937241.34527457
2020-12-10,2672000.0,858200.0,3124600.0,2297100.0,3657166.4,3587275.9999999995,3434310.3520000004,3249257.1384,51.74,13928061.63427457
2020-12-11,2672000.0,858200.0,3124600.0,2297100.0,3643004.8,3576119.4,3425717.702,3250125.4422,51.74,13895019.08807457
2020-12-14,2672000.0,858200.0,3124600.0,2297100.0,3619758.4,3598432.5999999996,3426342.622,3241017.4407,51.74,13885602.80657457
2020-12-15,2672000.0,858200.0,3124600.0,2297100.0,3610406.4,3641342.6,3430060.896,3268947.8796,51.74,13950809.519474572
2020-12-16,2672000.0,858200.0,3124600.0,2297100.0,3594908.8,3657648.3999999994,3430373.356,3283433.3921999997,51.74,13966415.692074569
2020-12-17,2672000.0,858200.0,3124600.0,2297100.0,3617353.5999999996,3681678.0,3429623.452,3310323.2448,51.74,14039030.04067457
2020-12-18,2672000.0,858200.0,3124600.0,2297100.0,3640867.2,3674812.4,3427998.6599999997,3324896.0472,51.74,14068626.05107457
2020-12-21,2672000.0,858200.0,3124600.0,2297100.0,3636057.6,3672237.8,3433872.9080000003,3372429.9375,51.74,14114649.98937457
2020-12-22,2672000.0,858200.0,3124600.0,2297100.0,3555630.4,3673954.1999999997,3443152.9699999997,3323768.1711,51.74,13996557.484974569
2020-12-23,2672000.0,858200.0,3124600.0,2297100.0,3555363.2,3663655.8000000003,3444027.858,3321514.716,51.74,13984613.317874571
2020-12-24,2672000.0,858200.0,3124600.0,2297100.0,3530246.4,3669663.1999999997,3440215.8460000004,3324289.6128000002,51.74,13964466.802674571
2020-12-25,2672000.0,858200.0,3124600.0,2297100.0,3552958.4000000004,3667946.8,3447683.6399999997,3339728.4219,51.74,14008369.00577457
2020-12-28,2672000.0,858200.0,3124600.0,2297100.0,3541201.5999999996,3700558.4000000004,3452495.524,3334785.0627,51.74,14029092.33057457
2020-12-29,2672000.0,858200.0,3124600.0,2297100.0,3526238.4000000004,3713431.4,3454495.268,3325936.6335,51.74,14020153.44537457
2020-12-30,2672000.0,858200.0,3124600.0,2297100.0,3536926.4000000004,3706565.8,3462837.9499999997,3324030.0405,51.74,14030411.93437457
2020-12-31,2640100.0,811400.0,3174000.0,2428400.0,3512653.05,3512550.5999999996,3512126.22,3512651.4592,99.15,14050080.478692649
2021-01-04,2640100.0,811400.0,3174000.0,2428400.0,3489156.16,3467112.1999999997,3507777.84,3582710.7992000002,99.15,14046856.148692649
2021-01-05,2640100.0,811400.0,3174000.0,2428400.0,3487044.08,3463055.1999999997,3514760.6399999997,3609304.2076,99.15,14074263.277092649
2021-01-06,2640100.0,811400.0,3174000.0,2428400.0,3517669.24,3406257.2,3516379.38,3606368.272,99.15,14046773.24149265
2021-01-07,2640100.0,811400.0,3174000.0,2428400.0,3518989.29,3491454.1999999997,3519807.3000000003,3586195.5532,99.15,14116545.49269265
2021-01-08,2640100.0,811400.0,3174000.0,2428400.0,3529285.68,3540949.6,3515268.48,3563638.1456,99.15,14149241.05509265
2021-01-11,2640100.0,811400.0,3174000.0,2428400.0,3496548.44,3489020.0,3511110.5399999996,3464692.9876,99.15,13961471.117092649
2021-01-12,2640100.0,811400.0,3174000.0,2428400.0,3498396.51,3488208.6,3514221.0599999996,3491286.3959999997,99.15,13992211.715492649
2021-01-13,2640100.0,811400.0,3174000.0,2428400.0,3494172.3499999996,3499568.1999999997,3522473.46,3478632.0036,99.15,13994945.163092649
2021-01-14,2640100.0,811400.0,3174000.0,2428400.0,3488628.1399999997,3486585.8,3526663.14,3454238.7256,99.15,13956214.955092648
2021-01-15,2640100.0,811400.0,3174000.0,2428400.0,3508956.9099999997,3454941.2,3518442.48,3468636.7092,99.15,13951076.44869265
2021-01-18,2640100.0,811400.0,3174000.0,2428400.0,3533773.85,3465489.4,3514411.5,3461392.7920000004,99.15,13975166.691492649
2021-01-19,2640100.0,811400.0,3174000.0,2428400.0,3568359.1599999997,3519041.8,3517553.76,3464234.02,99.15,14069287.889492648
2021-01-20,2640100.0,811400.0,3174000.0,2428400.0,3533773.85,3598558.9999999995,3519299.46,3480280.8871999998,99.15,14132012.34669265
2021-01-21,2640100.0,811400.0,3174000.0,2428400.0,3533773.85,3620466.8,3526472.7,3505040.8536,99.15,14185853.35309265
2021-01-22,2640100.0,811400.0,3174000.0,2428400.0,3474635.6100000003,3605050.1999999997,3529138.8600000003,3492568.5912,99.15,14101492.410692649
2021-01-25,2640100.0,811400.0,3174000.0,2428400.0,3435562.13,3648054.4000000004,3527996.2199999997,3473680.496,99.15,14085392.395492649
2021-01-26,2640100.0,811400.0,3174000.0,2428400.0,3426585.79,3651300.0,3520188.18,3486242.6092000003,99.15,14084415.728692649
2021-01-27,2640100.0,811400.0,3174000.0,2428400.0,3436354.16,3539326.8000000003,3520632.54,3467718.774,99.15,13964131.42349265
2021-01-28,2640100.0,811400.0,3174000.0,2428400.0,3399128.7500000005,3572594.1999999997,3512411.88,3440484.268,99.15,13924718.24749265
2021-01-29,2640100.0,811400.0,3174000.0,2428400.0,3396752.6599999997,3491454.1999999997,3515268.48,3459833.7592,99.15,13863408.248692648
2021-02-01,2640100.0,811400.0,3174000.0,2428400.0,3429225.8899999997,3573405.6,3517680.7199999997,3495412.2476,99.15,14015823.607092649
2021-02-02,2640100.0,811400.0,3174000.0,2428400.0,3415233.3600000003,3635072.0000000005,3516411.12,3463592.9224,99.15,14030408.551892651
2021-02-03,2640100.0,811400.0,3174000.0,2428400.0,3402296.87,3617221.2,3509047.4400000004,3440299.7095999997,99.15,13968964.369092649
2021-02-04,2640100.0,811400.0,3174000.0,2428400.0,3394112.56,3656979.8,3505111.6799999997,3414257.548,99.15,13970560.737492649
2021-02-05,2640100.0,811400.0,3174000.0,2428400.0,3445858.5199999996,3674830.6,3506095.62,3385005.0415999996,99.15,14011888.931092648
2021-02-08,2640100.0,811400.0,3174000.0,2428400.0,3447706.5900000003,3697549.8000000003,3504508.62,3405639.1563999997,99.15,14055503.31589265
2021-02-09,2640100.0,811400.0,3174000.0,2428400.0,3462491.1500000004,3687813.0,3509809.1999999997,3443051.0867999997,99.15,14103263.586292649
2021-02-10,2640100.0,811400.0,3174000.0,2428400.0,3478067.7399999998,3670773.6,3506190.84,3445343.4964,99.15,14100474.82589265
2021-02-18,2640100.0,811400.0,3174000.0,2428400.0,3549878.46,3674830.6,3497874.9599999995,3347134.1435999996,99.15,14069817.313092649
2021-02-19,2640100.0,811400.0,3174000.0,2428400.0,3609544.7199999997,3664282.4,3504349.92,3334387.472,99.15,14112663.66149265
2021-02-22,2640100.0,811400.0,3174000.0,2428400.0,3639905.87,3564480.1999999997,3501810.72,3369050.4536,99.15,14075346.393092649
2021-02-23,2640100.0,811400.0,3174000.0,2428400.0,3609280.71,3553120.5999999996,3504159.48,3400503.0904,99.15,14067163.02989265
2021-02-24,2640100.0,811400.0,3174000.0,2428400.0,3603208.48,3588010.8,3504318.18,3393807.9916,99.15,14089444.60109265
2021-02-25,2640100.0,811400.0,3174000.0,2428400.0,3684787.57,3454941.2,3502096.38,3356029.3728000005,99.15,13997953.67229265
2021-02-26,2640100.0,811400.0,3174000.0,2428400.0,3612184.8200000003,3486585.8,3499303.26,3312378.8828000003,99.15,13910551.91229265
2021-03-01,2640100.0,811400.0,3174000.0,2428400.0,3665514.8400000003,3588822.2,3506508.2399999998,3303760.4912,99.15,14064704.92069265
2021-03-02,2640100.0,811400.0,3174000.0,2428400.0,3640697.9,3521476.0,3508126.98,3241311.7567999996,99.15,13911711.786292648
2021-03-03,2640100.0,811400.0,3174000.0,2428400.0,3722805.01,3417616.8,3507333.4799999995,3256443.1172,99.15,13904297.556692649
2021-03-04,2640100.0,811400.0,3174000.0,2428400.0,3727821.1999999997,3368932.8000000003,3506762.16,3228565.0852,99.15,13832180.39469265
2021-03-05,2640100.0,811400.0,3174000.0,2428400.0,3675283.2099999995,3431410.6,3511427.9399999995,3198763.7604,99.15,13816984.659892648
2021-03-08,2640100.0,811400.0,3174000.0,2428400.0,3656538.5,3325928.6,3514982.82,3228198.3968,99.15,13725747.46629265
2021-03-09,2640100.0,811400.0,3174000.0,2428400.0,3619049.08,3485774.4000000004,3512665.8000000003,3217103.0372,99.15,13834691.46669265
2021-03-10,2640100.0,811400.0,3174000.0,2428400.0,3593968.13,3462243.8000000003,3515712.8400000003,3247181.1996,99.15,13819205.119092649
2021-03-11,2640100.0,811400.0,3174000.0,2428400.0,3683995.54,3536081.1999999997,3513713.2199999997,3281385.2136,99.15,14015274.323092649
2021-03-12,2640100.0,811400.0,3174000.0,2428400.0,3756070.27,3498756.8000000003,3512887.98,3234252.398,99.15,14002066.59749265
2021-03-15,2640100.0,811400.0,3174000.0,2428400.0,3779831.17,3545818.0,3510602.6999999997,3263135.7876,99.15,14099486.80709265
2021-03-16,2640100.0,811400.0,3174000.0,2428400.0,3792503.6500000004,3566102.9999999995,3513237.12,3266805.1,99.15,14138748.01949265
2021-03-17,2640100.0,811400.0,3174000.0,2428400.0,3768742.75,3577462.5999999996,3514379.76,3279551.7715999996,99.15,14140236.03109265
2021-03-18,2640100.0,811400.0,3174000.0,2428400.0,3775607.01,3458186.8,3513935.4,3298716.7043999997,99.15,14046545.06389265
2021-03-19,2640100.0,811400.0,3174000.0,2428400.0,3729405.2600000002,3491454.1999999997,3517934.64,3296424.2948000003,99.15,14035317.54429265
2021-03-22,2640100.0,811400.0,3174000.0,2428400.0,3770854.8299999996,3555554.8,3520124.7,3276615.836,99.15,14123249.315492649
2021-03-23,2640100.0,811400.0,3174000.0,2428400.0,3724917.0900000003,3529589.9999999995,3522283.0200000005,3292480.5732,99.15,14069369.83269265
2021-03-24,2640100.0,811400.0,3174000.0,2428400.0,3678451.33,3480094.5999999996,3526917.0599999996,3278359.4272000003,99.15,13963921.566692648
2021-03-25,2640100.0,811400.0,3174000.0,2428400.0,3669474.9899999998,3477660.3999999994,3527678.82,3287803.4748,99.15,13962716.834292648
2021-03-26,2640100.0,811400.0,3174000.0,2428400.0,3698780.1,3536081.1999999997,3525425.28,3282577.5579999997,99.15,14042963.28749265
2021-03-29,2640100.0,811400.0,3174000.0,2428400.0,3765574.63,3534458.4,3525457.02,3285052.0976,99.15,14110641.297092648
2021-03-30,2640100.0,811400.0,3174000.0,2428400.0,3754486.21,3527155.8000000003,3524663.5199999996,3242596.3803999997,99.15,14049001.059892649
2021-03-31,2474500.0,796600.0,3165300.0,2663000.0,3518491.55,3518582.1999999997,3518579.133,3517841.6410000003,88.23,14073582.75434799
2021-04-01,2474500.0,796600.0,3165300.0,2663000.0,3537050.3,3575140.8000000003,3517059.789,3593361.6580000003,88.23,14222700.77734799
2021-04-02,2474500.0,796600.0,3165300.0,2663000.0,3503892.0,3578327.2,3518199.2970000003,3628254.9469999997,88.23,14228761.67434799
2021-04-06,2474500.0,796600.0,3165300.0,2663000.0,3503644.55,3639665.4,3517724.502,3611462.069,88.23,14272584.751347989
2021-04-07,2474500.0,796600.0,3165300.0,2663000.0,3539029.9,3642851.8000000003,3514432.5900000003,3628657.06,88.23,14325059.58034799
2021-04-08,2474500.0,796600.0,3165300.0,2663000.0,3531853.85,3684275.0,3513957.795,3639114.661,88.23,14369289.536347989
2021-04-09,2474500.0,796600.0,3165300.0,2663000.0,3523935.4499999997,3704986.5999999996,3517977.7260000003,3648568.3109999998,88.23,14395556.317347988
2021-04-12,2474500.0,796600.0,3165300.0,2663000.0,3532843.65,3707376.4,3521966.0039999997,3633181.497,88.23,14395455.781347988
2021-04-13,2474500.0,796600.0,3165300.0,2663000.0,3508593.55,3744020.0,3529467.765,3603315.952,88.23,14385485.49734799
2021-04-14,2474500.0,796600.0,3165300.0,2663000.0,3524430.3499999996,3690647.8,3530100.825,3633082.966,88.23,14378350.171347989
2021-04-15,2474500.0,796600.0,3165300.0,2663000.0,3525667.6,3746409.8000000003,3529372.806,3632076.352,88.23,14433614.78834799
2021-04-16,2474500.0,796600.0,3165300.0,2663000.0,3576147.4,3750392.8000000003,3531746.781,3664354.575,88.23,14522729.786347989
2021-04-19,2474500.0,796600.0,3165300.0,2663000.0,3566496.85,3710562.8000000003,3535355.223,3692814.056,88.23,14505317.15934799
2021-04-20,2474500.0,796600.0,3165300.0,2663000.0,3559815.7,3677105.5999999996,3536273.1599999997,3660634.364,88.23,14433917.054347988
2021-04-21,2474500.0,796600.0,3165300.0,2663000.0,3569466.2499999995,3707376.4,3537001.1789999995,3692209.5549999997,88.23,14506141.614347989
2021-04-22,2474500.0,796600.0,3165300.0,2663000.0,3570208.6,3653207.6,3535355.223,3697639.412,88.23,14456499.06534799
2021-04-23,2474500.0,796600.0,3165300.0,2663000.0,3545711.0500000003,3701800.2,3534373.98,3683762.519,88.23,14465735.979347989
2021-04-26,2474500.0,796600.0,3165300.0,2663000.0,3530864.0500000003,3723308.4000000004,3527663.5439999998,3673808.225,88.23,14455732.44934799
2021-04-27,2474500.0,796600.0,3165300.0,2663000.0,3518986.4499999997,3706579.8,3526555.6890000002,3675216.952,88.23,14427427.121347988
2021-04-28,2474500.0,796600.0,3165300.0,2663000.0,3547443.2,3686664.8000000003,3529404.459,3645953.245,88.23,14409553.934347989
2021-04-29,2474500.0,796600.0,3165300.0,2663000.0,3584065.8,3697020.6,3531873.3929999997,3669885.6259999997,88.23,14482933.649347989
2021-04-30,2474500.0,796600.0,3165300.0,2663000.0,3555609.0500000003,3665953.2,3538457.217,3655204.507,88.23,14415312.20434799
2021-05-06,2474500.0,796600.0,3165300.0,2663000.0,3603119.4499999997,3612581.0,3542034.0059999996,3698041.5250000004,88.23,14455864.211347988
2021-05-07,2474500.0,796600.0,3165300.0,2663000.0,3622420.55,3629309.6,3541274.3340000003,3741786.626,88.23,14534879.340347989
2021-05-10,2474500.0,796600.0,3165300.0,2663000.0,3652114.55,3520175.4,3544756.164,3750332.1930000004,88.23,14467466.53734799
2021-05-11,2474500.0,796600.0,3165300.0,2663000.0,3631576.2,3509023.0,3546971.874,3750332.1930000004,88.23,14437991.49734799
2021-05-12,2474500.0,796600.0,3165300.0,2663000.0,3667951.35,3418210.6,3549029.3189999997,3755964.438,88.23,14391243.93734799
2021-05-13,2474500.0,796600.0,3165300.0,2663000.0,3650382.4000000004,3464413.4000000004,3548871.054,3737563.108,88.23,14401318.19234799
2021-05-14,2474500.0,796600.0,3165300.0,2663000.0,3658300.8,3533717.6,3550200.48,3754355.9859999996,88.23,14496663.09634799
2021-05-17,2474500.0,796600.0,3165300.0,2663000.0,3676859.55,3501056.9999999995,3548617.83,3797898.6989999996,88.23,14524521.309347989
2021-05-18,2474500.0,796600.0,3165300.0,2663000.0,3693191.25,3478752.2,3549978.9089999995,3823841.645,88.23,14545852.23434799
2021-05-19,2474500.0,796600.0,3165300.0,2663000.0,3680323.85,3479548.8000000003,3555961.3260000004,3829974.534,88.23,14545896.74034799
2021-05-20,2474500.0,796600.0,3165300.0,2663000.0,3630586.4000000004,3557615.6,3561627.213,3832991.713,88.23,14582909.15634799
2021-05-21,2474500.0,796600.0,3165300.0,2663000.0,3641721.65,3527344.8,3565963.6739999996,3835505.5850000004,88.23,14570623.939347988
2021-05-24,2474500.0,796600.0,3165300.0,2663000.0,3663744.6999999997,3593462.6,3566660.04,3849182.7529999996,88.23,14673138.323347988
2021-05-25,2474500.0,796600.0,3165300.0,2663000.0,3721895.45,3591072.8,3566438.469,3837819.732,88.23,14717314.681347989
2021-05-26,2474500.0,796600.0,3165300.0,2663000.0,3740701.65,3592666.0,3570110.217,3872412.102,88.23,14775978.19934799
