date,cash,stock_value,total_value,n_stocks,601398|工商银行,601939|建设银行,600036|招商银行,601166|兴业银行,601088|中国神华,601225|陕西煤业,600900|长江电力,600795|国电电力,600028|中国石化,000703|恒逸石化,600938|中国海油,601857|中国石油,000651|格力电器,000333|美的集团,600887|伊利股份,603156|养元饮品,600941|中国移动,601728|中国电信,601006|大秦铁路,600377|宁沪高速,002532|天山铝业,000933|神火股份
2024-11-20,1674.63,15170291.0,15171965.63,4,0.0,0.0,0.0,0.0,0.0,3848859.0,0.0,0.0,0.0,0.0,0.0,0.0,3809280.0,0.0,0.0,3893100.0,0.0,0.0,0.0,0.0,0.0,3619052.0
2024-11-21,1674.63,15103680.0,15105354.63,4,0.0,0.0,0.0,0.0,0.0,3873933.0,0.0,0.0,0.0,0.0,0.0,0.0,3771392.0,0.0,0.0,3905394.0,0.0,0.0,0.0,0.0,0.0,3552961.0
2024-11-22,1674.63,14642671.0,14644345.63,4,0.0,0.0,0.0,0.0,0.0,3770055.0,0.0,0.0,0.0,0.0,0.0,0.0,3681280.0,0.0,0.0,3827532.0,0.0,0.0,0.0,0.0,0.0,3363804.0
2024-11-25,1674.63,14597791.0,14599465.63,4,0.0,0.0,0.0,0.0,0.0,3734235.0,0.0,0.0,0.0,0.0,0.0,0.0,3652608.0,0.0,0.0,3815238.0,0.0,0.0,0.0,0.0,0.0,3395710.0
2024-11-26,1674.63,14624772.0,14626446.63,4,0.0,0.0,0.0,0.0,0.0,3766473.0,0.0,0.0,0.0,0.0,0.0,0.0,3671040.0,0.0,0.0,3802944.0,0.0,0.0,0.0,0.0,0.0,3384315.0
2024-11-27,1674.63,14865592.0,14867266.63,4,0.0,0.0,0.0,0.0,0.0,3804084.0,0.0,0.0,0.0,0.0,0.0,0.0,3751936.0,0.0,0.0,3870561.0,0.0,0.0,0.0,0.0,0.0,3439011.0
2024-11-28,1674.63,14676244.0,14677918.63,4,0.0,0.0,0.0,0.0,0.0,3762891.0,0.0,0.0,0.0,0.0,0.0,0.0,3707904.0,0.0,0.0,3843924.0,0.0,0.0,0.0,0.0,0.0,3361525.0
2024-11-29,1674.63,14893278.0,14894952.63,4,0.0,0.0,0.0,0.0,0.0,3761100.0,0.0,0.0,0.0,0.0,0.0,0.0,3750912.0,0.0,0.0,3962766.0,0.0,0.0,0.0,0.0,0.0,3418500.0
2024-12-02,1674.63,14950106.0,14951780.63,4,0.0,0.0,0.0,0.0,0.0,3787965.0,0.0,0.0,0.0,0.0,0.0,0.0,3747840.0,0.0,0.0,3973011.0,0.0,0.0,0.0,0.0,0.0,3441290.0
2024-12-03,1674.63,15062746.0,15064420.63,4,0.0,0.0,0.0,0.0,0.0,3877515.0,0.0,0.0,0.0,0.0,0.0,0.0,3775488.0,0.0,0.0,3973011.0,0.0,0.0,0.0,0.0,0.0,3436732.0
2024-12-04,1674.63,15377929.0,15379603.63,4,0.0,0.0,0.0,0.0,0.0,4013631.0,0.0,0.0,0.0,0.0,0.0,0.0,3800064.0,0.0,0.0,3997599.0,0.0,0.0,0.0,0.0,0.0,3566635.0
2024-12-05,1674.63,15340224.0,15341898.63,4,0.0,0.0,0.0,0.0,0.0,4019004.0,0.0,0.0,0.0,0.0,0.0,0.0,3772416.0,0.0,0.0,3932031.0,0.0,0.0,0.0,0.0,0.0,3616773.0
2024-12-06,1674.63,15334311.0,15335985.63,4,0.0,0.0,0.0,0.0,0.0,3992139.0,0.0,0.0,0.0,0.0,0.0,0.0,3768320.0,0.0,0.0,3952521.0,0.0,0.0,0.0,0.0,0.0,3621331.0
2024-12-09,1674.63,15336129.0,15337803.63,4,0.0,0.0,0.0,0.0,0.0,3959901.0,0.0,0.0,0.0,0.0,0.0,0.0,3775488.0,0.0,0.0,3956619.0,0.0,0.0,0.0,0.0,0.0,3644121.0
2024-12-10,1674.63,15524721.0,15526395.63,4,0.0,0.0,0.0,0.0,0.0,3963483.0,0.0,0.0,0.0,0.0,0.0,0.0,3831808.0,0.0,0.0,4028334.0,0.0,0.0,0.0,0.0,0.0,3701096.0
2024-12-11,1674.63,15939762.0,15941436.63,4,0.0,0.0,0.0,0.0,0.0,4067361.0,0.0,0.0,0.0,0.0,0.0,0.0,3860480.0,0.0,0.0,4130784.0,0.0,0.0,0.0,0.0,0.0,3881137.0
2024-12-12,1674.63,16188020.0,16189694.63,4,0.0,0.0,0.0,0.0,0.0,4056615.0,0.0,0.0,0.0,0.0,0.0,0.0,3873792.0,0.0,0.0,4337733.0,0.0,0.0,0.0,0.0,0.0,3919880.0
2024-12-13,1674.63,15727948.0,15729622.63,4,0.0,0.0,0.0,0.0,0.0,3963483.0,0.0,0.0,0.0,0.0,0.0,0.0,3832832.0,0.0,0.0,4196352.0,0.0,0.0,0.0,0.0,0.0,3735281.0
2024-12-16,1674.63,15728019.0,15729693.63,4,0.0,0.0,0.0,0.0,0.0,4015422.0,0.0,0.0,0.0,0.0,0.0,0.0,3822592.0,0.0,0.0,4120539.0,0.0,0.0,0.0,0.0,0.0,3769466.0
2024-12-17,1674.63,15778419.0,15780093.63,4,0.0,0.0,0.0,0.0,0.0,4074525.0,0.0,0.0,0.0,0.0,0.0,0.0,3832832.0,0.0,0.0,4147176.0,0.0,0.0,0.0,0.0,0.0,3723886.0
2024-12-18,1674.63,15793566.0,15795240.63,4,0.0,0.0,0.0,0.0,0.0,4056615.0,0.0,0.0,0.0,0.0,0.0,0.0,3872768.0,0.0,0.0,4188156.0,0.0,0.0,0.0,0.0,0.0,3676027.0
2024-12-19,1674.63,15606736.0,15608410.63,4,0.0,0.0,0.0,0.0,0.0,3952737.0,0.0,0.0,0.0,0.0,0.0,0.0,3891200.0,0.0,0.0,4157421.0,0.0,0.0,0.0,0.0,0.0,3605378.0
2024-12-20,1674.63,15337027.0,15338701.63,4,0.0,0.0,0.0,0.0,0.0,3807666.0,0.0,0.0,0.0,0.0,0.0,0.0,3856384.0,0.0,0.0,4186107.0,0.0,0.0,0.0,0.0,0.0,3486870.0
2024-12-23,1674.63,15390945.0,15392619.63,4,0.0,0.0,0.0,0.0,0.0,3800502.0,0.0,0.0,0.0,0.0,0.0,0.0,3965952.0,0.0,0.0,4130784.0,0.0,0.0,0.0,0.0,0.0,3493707.0
2024-12-24,1674.63,15498195.0,15499869.63,4,0.0,0.0,0.0,0.0,0.0,3748563.0,0.0,0.0,0.0,0.0,0.0,0.0,4063232.0,0.0,0.0,4208646.0,0.0,0.0,0.0,0.0,0.0,3477754.0
2024-12-25,1674.63,15585400.0,15587074.63,4,0.0,0.0,0.0,0.0,0.0,3777219.0,0.0,0.0,0.0,0.0,0.0,0.0,4050944.0,0.0,0.0,4247577.0,0.0,0.0,0.0,0.0,0.0,3509660.0
2024-12-26,1674.63,15481102.0,15482776.63,4,0.0,0.0,0.0,0.0,0.0,3700206.0,0.0,0.0,0.0,0.0,0.0,0.0,4050944.0,0.0,0.0,4186107.0,0.0,0.0,0.0,0.0,0.0,3543845.0
2024-12-27,1674.63,15360299.0,15361973.63,4,0.0,0.0,0.0,0.0,0.0,3671550.0,0.0,0.0,0.0,0.0,0.0,0.0,4017152.0,0.0,0.0,4198401.0,0.0,0.0,0.0,0.0,0.0,3473196.0
2024-12-30,1674.63,15684550.0,15686224.63,4,0.0,0.0,0.0,0.0,0.0,3759309.0,0.0,0.0,0.0,0.0,0.0,0.0,4062208.0,0.0,0.0,4198401.0,0.0,0.0,0.0,0.0,0.0,3664632.0
2024-12-31,1674.63,15661522.0,15663196.63,4,0.0,0.0,0.0,0.0,0.0,3746772.0,0.0,0.0,0.0,0.0,0.0,0.0,4051968.0,0.0,0.0,4220940.0,0.0,0.0,0.0,0.0,0.0,3641842.0
2025-01-02,1377.88,15647070.0,15648447.88,4,0.0,0.0,0.0,0.0,0.0,3887730.0,0.0,0.0,0.0,0.0,0.0,0.0,3921048.0,0.0,0.0,3888540.0,0.0,0.0,0.0,0.0,0.0,3949752.0
2025-01-03,1377.88,15819850.0,15821227.88,4,0.0,0.0,0.0,0.0,0.0,3956920.0,0.0,0.0,0.0,0.0,0.0,0.0,3870504.0,0.0,0.0,3871485.0,0.0,0.0,0.0,0.0,0.0,4120941.0
2025-01-06,1377.88,15720790.0,15722167.88,4,0.0,0.0,0.0,0.0,0.0,3895210.0,0.0,0.0,0.0,0.0,0.0,0.0,3893832.0,0.0,0.0,3843060.0,0.0,0.0,0.0,0.0,0.0,4088688.0
2025-01-07,1377.88,15562924.0,15564301.88,4,0.0,0.0,0.0,0.0,0.0,3805450.0,0.0,0.0,0.0,0.0,0.0,0.0,3862728.0,0.0,0.0,3786210.0,0.0,0.0,0.0,0.0,0.0,4108536.0
2025-01-08,1377.88,15694490.0,15695867.88,4,0.0,0.0,0.0,0.0,0.0,3790490.0,0.0,0.0,0.0,0.0,0.0,0.0,3996864.0,0.0,0.0,3922650.0,0.0,0.0,0.0,0.0,0.0,3984486.0
2025-01-09,1377.88,15545688.0,15547065.88,4,0.0,0.0,0.0,0.0,0.0,3717560.0,0.0,0.0,0.0,0.0,0.0,0.0,4019220.0,0.0,0.0,3807055.0,0.0,0.0,0.0,0.0,0.0,4001853.0
2025-01-10,1377.88,15418379.0,15419756.88,4,0.0,0.0,0.0,0.0,0.0,3725040.0,0.0,0.0,0.0,0.0,0.0,0.0,3925908.0,0.0,0.0,3708515.0,0.0,0.0,0.0,0.0,0.0,4058916.0
2025-01-13,1377.88,15423475.0,15424852.88,4,0.0,0.0,0.0,0.0,0.0,3717560.0,0.0,0.0,0.0,0.0,0.0,0.0,3799548.0,0.0,0.0,3708515.0,0.0,0.0,0.0,0.0,0.0,4197852.0
2025-01-14,1377.88,15562855.0,15564232.88,4,0.0,0.0,0.0,0.0,0.0,3728780.0,0.0,0.0,0.0,0.0,0.0,0.0,3861756.0,0.0,0.0,3719885.0,0.0,0.0,0.0,0.0,0.0,4252434.0
2025-01-15,1377.88,15384184.0,15385561.88,4,0.0,0.0,0.0,0.0,0.0,3683900.0,0.0,0.0,0.0,0.0,0.0,0.0,3899664.0,0.0,0.0,3657350.0,0.0,0.0,0.0,0.0,0.0,4143270.0
2025-01-16,1377.88,15747832.0,15749209.88,4,0.0,0.0,0.0,0.0,0.0,3754960.0,0.0,0.0,0.0,0.0,0.0,0.0,3918132.0,0.0,0.0,3621345.0,0.0,0.0,0.0,0.0,0.0,4453395.0
2025-01-17,1377.88,15645502.0,15646879.88,4,0.0,0.0,0.0,0.0,0.0,3706340.0,0.0,0.0,0.0,0.0,0.0,0.0,3891888.0,0.0,0.0,3645980.0,0.0,0.0,0.0,0.0,0.0,4401294.0
2025-01-20,1377.88,15468590.0,15469967.88,4,0.0,0.0,0.0,0.0,0.0,3689510.0,0.0,0.0,0.0,0.0,0.0,0.0,3814128.0,0.0,0.0,3655455.0,0.0,0.0,0.0,0.0,0.0,4309497.0
2025-01-21,1377.88,15433585.0,15434962.88,4,0.0,0.0,0.0,0.0,0.0,3633410.0,0.0,0.0,0.0,0.0,0.0,0.0,3786912.0,0.0,0.0,3651665.0,0.0,0.0,0.0,0.0,0.0,4361598.0
2025-01-22,1377.88,15254635.0,15256012.88,4,0.0,0.0,0.0,0.0,0.0,3558610.0,0.0,0.0,0.0,0.0,0.0,0.0,3728592.0,0.0,0.0,3655455.0,0.0,0.0,0.0,0.0,0.0,4311978.0
2025-01-23,1377.88,15230263.0,15231640.88,4,0.0,0.0,0.0,0.0,0.0,3607230.0,0.0,0.0,0.0,0.0,0.0,0.0,3746088.0,0.0,0.0,3659245.0,0.0,0.0,0.0,0.0,0.0,4217700.0
2025-01-24,1377.88,15423595.0,15424972.88,4,0.0,0.0,0.0,0.0,0.0,3646500.0,0.0,0.0,0.0,0.0,0.0,0.0,3761640.0,0.0,0.0,3772945.0,0.0,0.0,0.0,0.0,0.0,4242510.0
2025-01-27,1377.88,15568422.0,15569799.88,4,0.0,0.0,0.0,0.0,0.0,3674550.0,0.0,0.0,0.0,0.0,0.0,0.0,3798576.0,0.0,0.0,3763470.0,0.0,0.0,0.0,0.0,0.0,4331826.0
2025-02-05,1377.88,15075727.0,15077104.88,4,0.0,0.0,0.0,0.0,0.0,3524950.0,0.0,0.0,0.0,0.0,0.0,0.0,3709152.0,0.0,0.0,3661140.0,0.0,0.0,0.0,0.0,0.0,4180485.0
2025-02-06,1377.88,14994174.0,14995551.88,4,0.0,0.0,0.0,0.0,0.0,3523080.0,0.0,0.0,0.0,0.0,0.0,0.0,3692628.0,0.0,0.0,3632715.0,0.0,0.0,0.0,0.0,0.0,4145751.0
2025-02-07,1377.88,15178730.0,15180107.88,4,0.0,0.0,0.0,0.0,0.0,3594140.0,0.0,0.0,0.0,0.0,0.0,0.0,3733452.0,0.0,0.0,3638400.0,0.0,0.0,0.0,0.0,0.0,4212738.0
2025-02-10,1377.88,15138957.0,15140334.88,4,0.0,0.0,0.0,0.0,0.0,3581050.0,0.0,0.0,0.0,0.0,0.0,0.0,3713040.0,0.0,0.0,3634610.0,0.0,0.0,0.0,0.0,0.0,4210257.0
2025-02-11,1377.88,15236061.0,15237438.88,4,0.0,0.0,0.0,0.0,0.0,3581050.0,0.0,0.0,0.0,0.0,0.0,0.0,3694572.0,0.0,0.0,3645980.0,0.0,0.0,0.0,0.0,0.0,4314459.0
2025-02-12,1377.88,15125348.0,15126725.88,4,0.0,0.0,0.0,0.0,0.0,3569830.0,0.0,0.0,0.0,0.0,0.0,0.0,3702348.0,0.0,0.0,3647875.0,0.0,0.0,0.0,0.0,0.0,4205295.0
2025-02-13,1377.88,15086298.0,15087675.88,4,0.0,0.0,0.0,0.0,0.0,3566090.0,0.0,0.0,0.0,0.0,0.0,0.0,3708180.0,0.0,0.0,3636505.0,0.0,0.0,0.0,0.0,0.0,4175523.0
2025-02-14,1377.88,15082988.0,15084365.88,4,0.0,0.0,0.0,0.0,0.0,3579180.0,0.0,0.0,0.0,0.0,0.0,0.0,3721788.0,0.0,0.0,3589130.0,0.0,0.0,0.0,0.0,0.0,4192890.0
2025-02-17,1377.88,14799387.0,14800764.88,4,0.0,0.0,0.0,0.0,0.0,3476330.0,0.0,0.0,0.0,0.0,0.0,0.0,3695544.0,0.0,0.0,3551230.0,0.0,0.0,0.0,0.0,0.0,4076283.0
2025-02-18,1377.88,14604290.0,14605667.88,4,0.0,0.0,0.0,0.0,0.0,3405270.0,0.0,0.0,0.0,0.0,0.0,0.0,3641112.0,0.0,0.0,3543650.0,0.0,0.0,0.0,0.0,0.0,4014258.0
2025-02-19,1377.88,14450165.0,14451542.88,4,0.0,0.0,0.0,0.0,0.0,3349170.0,0.0,0.0,0.0,0.0,0.0,0.0,3548772.0,0.0,0.0,3537965.0,0.0,0.0,0.0,0.0,0.0,4014258.0
2025-02-20,1377.88,14486314.0,14487691.88,4,0.0,0.0,0.0,0.0,0.0,3298680.0,0.0,0.0,0.0,0.0,0.0,0.0,3540996.0,0.0,0.0,3545545.0,0.0,0.0,0.0,0.0,0.0,4101093.0
2025-02-21,1377.88,14489450.0,14490827.88,4,0.0,0.0,0.0,0.0,0.0,3298680.0,0.0,0.0,0.0,0.0,0.0,0.0,3499200.0,0.0,0.0,3560705.0,0.0,0.0,0.0,0.0,0.0,4130865.0
2025-02-24,1377.88,14534149.0,14535526.88,4,0.0,0.0,0.0,0.0,0.0,3302420.0,0.0,0.0,0.0,0.0,0.0,0.0,3492396.0,0.0,0.0,3526595.0,0.0,0.0,0.0,0.0,0.0,4212738.0
2025-02-25,1377.88,14378001.0,14379378.88,4,0.0,0.0,0.0,0.0,0.0,3311770.0,0.0,0.0,0.0,0.0,0.0,0.0,3427272.0,0.0,0.0,3498170.0,0.0,0.0,0.0,0.0,0.0,4140789.0
2025-02-26,1377.88,14490029.0,14491406.88,4,0.0,0.0,0.0,0.0,0.0,3289330.0,0.0,0.0,0.0,0.0,0.0,0.0,3462264.0,0.0,0.0,3545545.0,0.0,0.0,0.0,0.0,0.0,4192890.0
2025-02-27,1377.88,14582055.0,14583432.88,4,0.0,0.0,0.0,0.0,0.0,3265020.0,0.0,0.0,0.0,0.0,0.0,0.0,3506004.0,0.0,0.0,3615660.0,0.0,0.0,0.0,0.0,0.0,4195371.0
2025-02-28,1377.88,14485410.0,14486787.88,4,0.0,0.0,0.0,0.0,0.0,3201440.0,0.0,0.0,0.0,0.0,0.0,0.0,3456432.0,0.0,0.0,3602395.0,0.0,0.0,0.0,0.0,0.0,4225143.0
2025-03-03,1377.88,14641536.0,14642913.88,4,0.0,0.0,0.0,0.0,0.0,3216400.0,0.0,0.0,0.0,0.0,0.0,0.0,3432132.0,0.0,0.0,3628925.0,0.0,0.0,0.0,0.0,0.0,4364079.0
2025-03-04,1377.88,14634077.0,14635454.88,4,0.0,0.0,0.0,0.0,0.0,3167780.0,0.0,0.0,0.0,0.0,0.0,0.0,3527388.0,0.0,0.0,3587235.0,0.0,0.0,0.0,0.0,0.0,4351674.0
2025-03-05,1377.88,14741893.0,14743270.88,4,0.0,0.0,0.0,0.0,0.0,3162170.0,0.0,0.0,0.0,0.0,0.0,0.0,3558492.0,0.0,0.0,3577760.0,0.0,0.0,0.0,0.0,0.0,4443471.0
2025-03-06,1377.88,14792669.0,14794046.88,4,0.0,0.0,0.0,0.0,0.0,3186480.0,0.0,0.0,0.0,0.0,0.0,0.0,3563352.0,0.0,0.0,3572075.0,0.0,0.0,0.0,0.0,0.0,4470762.0
2025-03-07,1377.88,15070351.0,15071728.88,4,0.0,0.0,0.0,0.0,0.0,3193960.0,0.0,0.0,0.0,0.0,0.0,0.0,3541968.0,0.0,0.0,3575865.0,0.0,0.0,0.0,0.0,0.0,4758558.0
2025-03-10,1377.88,15245972.0,15247349.88,4,0.0,0.0,0.0,0.0,0.0,3266890.0,0.0,0.0,0.0,0.0,0.0,0.0,3575016.0,0.0,0.0,3551230.0,0.0,0.0,0.0,0.0,0.0,4852836.0
2025-03-11,1377.88,15241579.0,15242956.88,4,0.0,0.0,0.0,0.0,0.0,3251930.0,0.0,0.0,0.0,0.0,0.0,0.0,3583764.0,0.0,0.0,3617555.0,0.0,0.0,0.0,0.0,0.0,4788330.0
2025-03-12,1377.88,15122191.0,15123568.88,4,0.0,0.0,0.0,0.0,0.0,3212660.0,0.0,0.0,0.0,0.0,0.0,0.0,3564324.0,0.0,0.0,3589130.0,0.0,0.0,0.0,0.0,0.0,4756077.0
2025-03-13,1377.88,15346028.0,15347405.88,4,0.0,0.0,0.0,0.0,0.0,3405270.0,0.0,0.0,0.0,0.0,0.0,0.0,3598344.0,0.0,0.0,3606185.0,0.0,0.0,0.0,0.0,0.0,4736229.0
2025-03-14,1377.88,15406054.0,15407431.88,4,0.0,0.0,0.0,0.0,0.0,3412750.0,0.0,0.0,0.0,0.0,0.0,0.0,3655692.0,0.0,0.0,3717990.0,0.0,0.0,0.0,0.0,0.0,4619622.0
2025-03-17,1377.88,15399319.0,15400696.88,4,0.0,0.0,0.0,0.0,0.0,3397790.0,0.0,0.0,0.0,0.0,0.0,0.0,3663468.0,0.0,0.0,3708515.0,0.0,0.0,0.0,0.0,0.0,4629546.0
2025-03-18,1377.88,15298578.0,15299955.88,4,0.0,0.0,0.0,0.0,0.0,3382830.0,0.0,0.0,0.0,0.0,0.0,0.0,3703320.0,0.0,0.0,3689565.0,0.0,0.0,0.0,0.0,0.0,4522863.0
2025-03-19,1377.88,15246722.0,15248099.88,4,0.0,0.0,0.0,0.0,0.0,3341690.0,0.0,0.0,0.0,0.0,0.0,0.0,3689712.0,0.0,0.0,3712305.0,0.0,0.0,0.0,0.0,0.0,4503015.0
2025-03-20,1377.88,15157530.0,15158907.88,4,0.0,0.0,0.0,0.0,0.0,3332340.0,0.0,0.0,0.0,0.0,0.0,0.0,3613896.0,0.0,0.0,3661140.0,0.0,0.0,0.0,0.0,0.0,4550154.0
2025-03-21,1377.88,15185302.0,15186679.88,4,0.0,0.0,0.0,0.0,0.0,3362260.0,0.0,0.0,0.0,0.0,0.0,0.0,3701376.0,0.0,0.0,3678195.0,0.0,0.0,0.0,0.0,0.0,4443471.0
2025-03-24,1377.88,15571364.0,15572741.88,4,0.0,0.0,0.0,0.0,0.0,3373480.0,0.0,0.0,0.0,0.0,0.0,0.0,3806352.0,0.0,0.0,3784315.0,0.0,0.0,0.0,0.0,0.0,4607217.0
2025-03-25,1377.88,15625350.0,15626727.88,4,0.0,0.0,0.0,0.0,0.0,3420230.0,0.0,0.0,0.0,0.0,0.0,0.0,3820932.0,0.0,0.0,3824110.0,0.0,0.0,0.0,0.0,0.0,4560078.0
2025-03-26,1377.88,15465975.0,15467352.88,4,0.0,0.0,0.0,0.0,0.0,3431450.0,0.0,0.0,0.0,0.0,0.0,0.0,3803436.0,0.0,0.0,3829795.0,0.0,0.0,0.0,0.0,0.0,4401294.0
2025-03-27,1377.88,15552564.0,15553941.88,4,0.0,0.0,0.0,0.0,0.0,3401530.0,0.0,0.0,0.0,0.0,0.0,0.0,3823848.0,0.0,0.0,3896120.0,0.0,0.0,0.0,0.0,0.0,4431066.0
2025-03-28,1377.88,15399378.0,15400755.88,4,0.0,0.0,0.0,0.0,0.0,3356650.0,0.0,0.0,0.0,0.0,0.0,0.0,3831624.0,0.0,0.0,3822215.0,0.0,0.0,0.0,0.0,0.0,4388889.0
2025-03-31,1377.88,15443543.0,15444920.88,4,0.0,0.0,0.0,0.0,0.0,3347300.0,0.0,0.0,0.0,0.0,0.0,0.0,3846204.0,0.0,0.0,3848745.0,0.0,0.0,0.0,0.0,0.0,4401294.0
2025-04-01,1084.62,15516836.0,15517920.62,4,0.0,0.0,0.0,0.0,0.0,3916080.0,0.0,0.0,0.0,0.0,0.0,0.0,3838633.0,0.0,0.0,3898925.0,0.0,0.0,0.0,0.0,0.0,3863198.0
2025-04-02,1084.62,15543826.0,15544910.62,4,0.0,0.0,0.0,0.0,0.0,3944160.0,0.0,0.0,0.0,0.0,0.0,0.0,3841564.0,0.0,0.0,3938384.0,0.0,0.0,0.0,0.0,0.0,3819718.0
2025-04-03,1084.62,15530244.0,15531328.62,4,0.0,0.0,0.0,0.0,0.0,3913920.0,0.0,0.0,0.0,0.0,0.0,0.0,3857196.0,0.0,0.0,3987238.0,0.0,0.0,0.0,0.0,0.0,3771890.0
2025-04-07,1084.62,14684429.0,14685513.62,4,0.0,0.0,0.0,0.0,0.0,3713040.0,0.0,0.0,0.0,0.0,0.0,0.0,3682313.0,0.0,0.0,3893288.0,0.0,0.0,0.0,0.0,0.0,3395788.0
2025-04-08,1084.62,14990966.0,14992050.62,4,0.0,0.0,0.0,0.0,0.0,3836160.0,0.0,0.0,0.0,0.0,0.0,0.0,3794668.0,0.0,0.0,4036092.0,0.0,0.0,0.0,0.0,0.0,3324046.0
2025-04-09,1084.62,15076065.0,15077149.62,4,0.0,0.0,0.0,0.0,0.0,3834000.0,0.0,0.0,0.0,0.0,0.0,0.0,3816162.0,0.0,0.0,4101857.0,0.0,0.0,0.0,0.0,0.0,3324046.0
2025-04-10,1084.62,15110992.0,15112076.62,4,0.0,0.0,0.0,0.0,0.0,3786480.0,0.0,0.0,0.0,0.0,0.0,0.0,3811277.0,0.0,0.0,4071793.0,0.0,0.0,0.0,0.0,0.0,3441442.0
2025-04-11,1084.62,14942020.0,14943104.62,4,0.0,0.0,0.0,0.0,0.0,3717360.0,0.0,0.0,0.0,0.0,0.0,0.0,3835702.0,0.0,0.0,3990996.0,0.0,0.0,0.0,0.0,0.0,3397962.0
2025-04-14,1084.62,15140838.0,15141922.62,4,0.0,0.0,0.0,0.0,0.0,3883680.0,0.0,0.0,0.0,0.0,0.0,0.0,3733117.0,0.0,0.0,3989117.0,0.0,0.0,0.0,0.0,0.0,3534924.0
2025-04-15,1084.62,15230399.0,15231483.62,4,0.0,0.0,0.0,0.0,0.0,3961440.0,0.0,0.0,0.0,0.0,0.0,0.0,3815185.0,0.0,0.0,3979722.0,0.0,0.0,0.0,0.0,0.0,3474052.0
2025-04-16,1084.62,15324763.0,15325847.62,4,0.0,0.0,0.0,0.0,0.0,4000320.0,0.0,0.0,0.0,0.0,0.0,0.0,3851334.0,0.0,0.0,4064277.0,0.0,0.0,0.0,0.0,0.0,3408832.0
2025-04-17,1084.62,15322443.0,15323527.62,4,0.0,0.0,0.0,0.0,0.0,4008960.0,0.0,0.0,0.0,0.0,0.0,0.0,3825932.0,0.0,0.0,4083067.0,0.0,0.0,0.0,0.0,0.0,3404484.0
2025-04-18,1084.62,15303349.0,15304433.62,4,0.0,0.0,0.0,0.0,0.0,3959280.0,0.0,0.0,0.0,0.0,0.0,0.0,3852311.0,0.0,0.0,4028576.0,0.0,0.0,0.0,0.0,0.0,3463182.0
2025-04-21,1084.62,15255420.0,15256504.62,4,0.0,0.0,0.0,0.0,0.0,3931200.0,0.0,0.0,0.0,0.0,0.0,0.0,3843518.0,0.0,0.0,4043608.0,0.0,0.0,0.0,0.0,0.0,3437094.0
2025-04-22,1084.62,15210738.0,15211822.62,4,0.0,0.0,0.0,0.0,0.0,3957120.0,0.0,0.0,0.0,0.0,0.0,0.0,3873805.0,0.0,0.0,4049245.0,0.0,0.0,0.0,0.0,0.0,3330568.0
2025-04-23,1084.62,15270437.0,15271521.62,4,0.0,0.0,0.0,0.0,0.0,3948480.0,0.0,0.0,0.0,0.0,0.0,0.0,3852311.0,0.0,0.0,4058640.0,0.0,0.0,0.0,0.0,0.0,3411006.0
2025-04-24,1084.62,15390608.0,15391692.62,4,0.0,0.0,0.0,0.0,0.0,4000320.0,0.0,0.0,0.0,0.0,0.0,0.0,3861104.0,0.0,0.0,4122526.0,0.0,0.0,0.0,0.0,0.0,3406658.0
2025-04-25,1084.62,15243315.0,15244399.62,4,0.0,0.0,0.0,0.0,0.0,3903120.0,0.0,0.0,0.0,0.0,0.0,0.0,3846449.0,0.0,0.0,4043608.0,0.0,0.0,0.0,0.0,0.0,3450138.0
2025-04-28,1084.62,15593417.0,15594501.62,4,0.0,0.0,0.0,0.0,0.0,3857760.0,0.0,0.0,0.0,0.0,0.0,0.0,3958804.0,0.0,0.0,4289757.0,0.0,0.0,0.0,0.0,0.0,3487096.0
2025-04-29,1084.62,15477174.0,15478258.62,4,0.0,0.0,0.0,0.0,0.0,3821040.0,0.0,0.0,0.0,0.0,0.0,0.0,3935356.0,0.0,0.0,4231508.0,0.0,0.0,0.0,0.0,0.0,3489270.0
2025-04-30,1084.62,15228878.0,15229962.62,4,0.0,0.0,0.0,0.0,0.0,3741120.0,0.0,0.0,0.0,0.0,0.0,0.0,3874782.0,0.0,0.0,4115010.0,0.0,0.0,0.0,0.0,0.0,3497966.0
2025-05-06,1084.62,15145565.0,15146649.62,4,0.0,0.0,0.0,0.0,0.0,3747600.0,0.0,0.0,0.0,0.0,0.0,0.0,3866966.0,0.0,0.0,4041729.0,0.0,0.0,0.0,0.0,0.0,3489270.0
2025-05-07,1084.62,15395148.0,15396232.62,4,0.0,0.0,0.0,0.0,0.0,3767040.0,0.0,0.0,0.0,0.0,0.0,0.0,3920701.0,0.0,0.0,4192049.0,0.0,0.0,0.0,0.0,0.0,3515358.0
2025-05-08,1084.62,15306311.0,15307395.62,4,0.0,0.0,0.0,0.0,0.0,3797280.0,0.0,0.0,0.0,0.0,0.0,0.0,3956850.0,0.0,0.0,4086825.0,0.0,0.0,0.0,0.0,0.0,3465356.0
2025-05-09,1084.62,15440178.0,15441262.62,4,0.0,0.0,0.0,0.0,0.0,3818880.0,0.0,0.0,0.0,0.0,0.0,0.0,3996907.0,0.0,0.0,4180775.0,0.0,0.0,0.0,0.0,0.0,3443616.0
2025-05-12,1084.62,15455657.0,15456741.62,4,0.0,0.0,0.0,0.0,0.0,3801600.0,0.0,0.0,0.0,0.0,0.0,0.0,3989091.0,0.0,0.0,4130042.0,0.0,0.0,0.0,0.0,0.0,3534924.0
